,label,text
228,4,"Everyone's so worried about Donald Trump causing another world war with 
some other country, but seeing that him and Putin are on friendly terms, 
there's a very unlikely chance that a nuclear war or a similar war decades 
ago will reoccur. That's how I see it right now. And if in fact a war does 
break out, then it won't be a problem for America, taking in consideration 
about how advanced our military technology is and our allies, which are 
superpowers in this world. Trump is a bully and bigot. His behavior is at 
times unacceptable, and I dislike how he expresses his ideas. However, I 
believe, as a Republican and a Christian, that his campaign is not 
outrageous nor is it worse than Clinton's. He is also very clean when it 
comes to politics because he has no previous affiliations with politicians. 
However, being a main factor is why people voted for Clinton, her extensive 
background in politics makes her more vulnerable to having to put interest 
to her 'fellow' politicians if she won the election. Her lies would become 
bigger and bigger, just like her email issues. Her view on social issues 
clash greatly with mine, and I think that was a major factor in the 
reasoning of why I support Trump. These days, social issues are a huge deal 
to many people and the sensitivity to it has increased dramatically. 
Although Trump is a man who was never affiliated with politics/military and 
is solely a business man, you could obviously tell by the results of this 
election that he prudently calculated the probability of him winning, which 
was a main reason in his decision to run. Also, many people claim Trump is 
'gay'. Seeing that a) they insult him based on his sexuality or made-up 
sexuality b) they look down on him because of how is reported to be 'gay', 
they aren't fit to be a supporter of both the Democrat or Republican side. 
These hypocrites (Clinton supporters) who slam him down because they think 
he is homosexual is going against what the Democrats sought for: accepting 
everyone, whether or not they're gay or lesbian, transgender, a minority or 
Caucasian, etc.. These sorts of nonsense commentary about him and his 
personal life doesn't affect anyone, but just degrades the anonymous users 
behind these computer screens because of their seemingly uneducated 
background by using that type of diction. I think I covered most of the 
reasons why I support Trump and his campaign to #makeamericagreatagain. I 
hope those who read this will respect my opinion, and will take it into 
consideration before talking smack about Trump again. Thank you and let's 
see what America has in store for everyone. Good night."
229,4,"God Trump is your new President now ! ♥
*Go look at the video on my channel where Ann Coulter was laughed at when 
she said Trump will win (If you want to of course)*"
230,0,"I can't stomach listening to that mental ill evil nasty woman :O) So I fast 
forward through her stomach turning bull crap :O)"
231,3,maybe trumps win will finally knock that stupid smile off of hillary
232,4,New president trump
233,0,Democracy is failing
234,4,Who is that criminal in red standing next to President Trump?
235,2,Hillary is such a b*tch...
236,4,"lmao this is hilarious i love when Trump says you've seen me i been all 
over the place. You decided to stay home and thats ok lmao"
237,0,.
238,0,"Everything will be ok. I mean, How bad can a sexual predator, a racist, and 
charlatan can be for president of united states?"
239,4,"TRUMP you are my hero tonight.
i can;t wait to see the world trumped in a couple of days."
240,0,"Increasing taxes on the rich drives down business, they'll hire less, cut 
hours, etc."
241,4,"Trump speaks things as it is, without holding back, I respect him for his 
honesty."
242,4,"I recorded a powerful song about Donald J Trump and this crazy 
election.(FOUND ON MY CHANNEL) The song touches a lot of important topics 
and areas of concern for the country. I should also mention that I'm 
completely joking. The track is called ""PRESIDENTIAL"" though, and I use 
Donald's beautiful face as my cover art."
243,0,"Bill wanted more than a hand shake, have you seen his wife lately? Who 
could blame him."
244,0,Jewish biased mainstream media..
245,0,"you are a country of 319 million people and the best you can do for a 
potential president is one of these two"
246,0,"bye bitch, enjoy retirement."
247,0,Killary got destroyed in this debate.
248,4,Congrats trump !!!! We welcome you to be our president 💖💋😘
249,0,So many dislikes........
250,0,"they are not looking at the good side of them they are looking at the bad 
side of the other person"
251,0,couch surfing idealist utopian idiots think Clinton is best.... unreal
252,0,"▄██████████████▄▐█▄▄▄▄█▌    ██████▌▄▌▄▐▐▌███▌▀▀██▀▀    
████▄█▌▄▌▄▐▐▌▀███▄▄█▌    ▄▄▄▄▄█████████████"
253,4,"It was kind of funny that Clinton wore the color of republicans and Trump 
wore a tie the color of democrats."
254,0,i stand for my brothers and sisters
255,0,pinche wero deja hablar a clinton
256,0,America barely has a middle class anymore.
257,4,"Pros of Trump being president:



Read More"
258,0,"if hearts are not change the USA can't change and sacrifices need to 
happen. others wise it's not go happen. the real real problem in America is 
me and I will hold myself responsible, and everybody should to. heart 
change."
259,2,Hillary supporters = cry babies :( :( :( Boo hoo hoo
260,0,1:22:40...9/11
261,0,"Why would you tax heavy on the wealthy when they're the ones who own the 
businesses people want to work in?? It makes no sense they already spend a 
lot of money managing a business and on employees, it's a chain of spending 
on different things it's absolutely absurd to tax them more"
262,0,"Maestri said Tuesday that $200 billion of Apple's reserves — a whopping 93% 
— are overseas, and Cook has expressly said Apple does not plan to 
sacrifice roughly 40% of that stash in order to bring the proceeds home to 
Cupertino, Calif.Jan 27, 2016"
263,0,First it was 3t now it's 5t
264,0,p
265,0,This is SO funny
266,0,#Trump2016
267,0,LOL from China
268,4,Donald trump it most not president because he is racist and he is gay
269,0,Who misses 2015
270,1,"Health,Mr. Trump!"
271,0,"nobody really thought he´d ever be president, it was just a joke. but we 
let the joke go on for too long."
272,0,Who won
273,0,Bitch kept smiling .... and now she lost. Bet she isn't laughing now.
274,4,"the real world, not just the racists, are laughing at this election year. 
if trump and his racist-prejudice chains of ppl conquer at the polls; a 
vote for trump is equal to a vote for giving India our bragging rights as 
global super power."
275,3,"I hope Hillary Clinton die i vote for Trump <3 Serbia hi form Serbia and 
Hillary Clinton are retarded china and russia knows hahaha die loser"
276,0,iam
277,4,make this comment to top or im voting for trump
278,0,sad
279,4,Donald Gay Trump
280,0,"lol...I can't stop laughing at that guy. To my American friends - the fact 
that this guy is even competing leads me to question your [or the people's] 
intellect, and justifies why we, in India, now have some of the biggest 
offices of American companies. Because they don't hire stupidity, and this 
man is full of it."
281,3,"I'm canadian, and I think Trump would be much better for the military, many 
US military people are voting for him because of the benefits that will be 
really given to them that wasn't even given to them before.Hillary has 
failed military orders,killed american soldier in bangahzi, she fuckings 
horrible at keeping her classified text safe, Hillary wants to bomb Russia 
right away, Hillary wants to bring thousands of refugee into NEW HAMSHIRE, 
Hillary wants an open border.Trump wants a secure border because he cares 
what type of people that comes in. Putin does not like Hillary and he knows 
Hillary is a screw up when it comes to war."
282,0,trumps.
283,3,I'm not American but if it was Hillary. Trump. Obama I'd vote Obama
284,4,"ok, trump won"
285,0,I wish Clinton won!
286,0,Haha so funny! China is always the victim...
287,4,"Honestly trump makes great points and seems powerful america needs to be 
more powerful"
288,0,"He's so disgusting with his arrogance and immature demeanor. He's all about 
personal power instead personal liberty for all of us."
289,0,"tramp just Fu** 
u!!!🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕i 
hate u and my clasa my teacher all hate u u r so mean u want that not 
American people go back omgggggg sooo bad uman r u!!!!!!!"
290,0,"Cannot stand looking at or hearing anything hilLIARy clinton says, hope you 
americans vote the right candidate Trump in as president. Clinton sheep 
comment below I don't read replies anyway, keep supporting your corrupt 
leader though by all means"
291,4,"Trump the best, he is chosen by simple white people, mrs clinton in prison"
292,3,Trump won!i support Hillary !
293,0,has he really became a new president of usa??
294,1,anti Trump comments are getting reported for spam!
295,0,Nnn
296,0,I am just watching because of the comedy
297,0,Man I clicked here Looking For Deez Nuts. #Deeznutsforpresident
298,0,"I'm from Germany, and I just like watching these two tear eachother apart."
299,4,hilary clinton was ready to roast donald trump
300,0,"Could the guy stop trying to interrupt them. Let them at it. There 
shouldn't be any time crunch in something as important as this."
301,0,"It is sad to think that watch a debate before was something for clever 
people. Now it is more like a comedy show."
302,0,if I ever become president my debate will be called the master debation
303,0,"How many of you actually watched the whole thing before talking about them? 
If all you're basing off your opinions on are articles on Facebook, you're 
wrong. Honestly, the debate includes so much more and I reccomend that you 
watch it before running your mouth off. Truthfully though, I'm sick of the 
both of them. Good Luck November 8th, America."
304,0,Our country is screwed....
305,0,"Who ever becomes president I'll be happy, im tired of the dumb politics and 
people. 🔫"
306,0,"#4000 emails = mistake... yeah I said the same thing to the tax collector 
in china and now i'm stuck here..."
307,3,"Hillary wants to talk about misogyny, but her bill is worse than Cosby!"
308,0,"▄██████████████▄▐█▄▄▄▄█▌
   ██████▌▄▌▄▐▐▌███▌▀▀██▀▀
   ████▄█▌▄▌▄▐▐▌▀███▄▄█▌
   ▄▄▄▄▄██████████████▀"
309,0,"Canada and Mexico will have a massive American refugee crisis in the near 
future."
310,0,They're like 12 year olds.
311,0,"Who's gonna vote for Hilary? I'll dig graves for all of you.
Who's gonna vote for Trump? I'll dig a grave for myself. :P"
312,3,"Why is in every debate Hillary's answer for most of the questions ""Go to my 
website""???? That's hillarious."
313,0,"yeah Mitt Romney
boo Jeff Sessions"
314,4,Trump keeps jumping into conclusions. He doesn't stick to the topic.
315,0,I would recommend watching these debates from start to finish.
316,0,makes me embarrassed to be a us citizen after this
317,3,Trump really needs to shut up when Hillary is talking
318,4,Trump is bad and Hilary is worse..MUCH WORSE
319,2,"Also, Hillary has a disgusting yellow section on her teeth eww."
320,0,"watching this video only taught me one thing: politics can be really cheap 
and dirty"
321,3,"HIllary is going to win but Trump is right. America is a laughing stock. 
Trump can make America great again but Hillary can make China, Middle east 
and Russia great again."
322,1,go Trump trump Trump trump LOL
323,4,Donald trump won! Damn
324,0,VOTE EGG
325,4,Spoiler: Trump Wins
326,0,"Ivanka-You are an Inspiration for All---Looks Matter btw--Always Look The 
Best You Can--Therefore, One will Feel Much Stronger & Free to Speak Your 
Mind--The Trump Family is a True Hope & Pride--Liberty for All 
Americans---The OLD OUTDATED System must GO! Welcome Ivanka--I am from 
Sweden--I Live in Canada at the Moment--God Bless"
327,3,"I'm using Music from my Channel, imagine hillary and Donald having Romantic 
Sex."
328,3,"Good argument, Hillary, about the housing crisis and near-collapse, ~15:45."
329,0,Why didn't Michelle Obama go for president 😂 I do quite like Hilary though
330,0,"I think this debate was a good test of the skills a President needs. They 
need a cool temperament, they need to be able to see a problem from many 
angles, and use knowledge and experience to settle on a policy that is 
going to be workable practically and will get the support of the partners 
they need to make it work politically."
331,4,Donald trump always acts like he's 2  during these debates
332,0,"my God, he is just sooooo pleased with himself! Go ahead, run the country 
so you can stop blaming everyone else in the country and the world for 
every issue when you dont even pay taxes. Atleast with you running things 
you cant run away or blame anyone else for driving the country right into 
the ground, but then again, im sure you will trump. Your name dosnt even 
deserve a capital !!! His mouth just keeps bringing himself down.....its 
sooo funny watching him and his thin skin, sink himself"
333,4,"congratulation of donald trump, as a usa president sometime some people 
should make the world be a peaceful."
334,0,"Hi im British 
I have been listening to this whilst working and some problems im picking 
up with Trump
Is that is very vague in his answers leaving it open to perception and 
people can set them selves up to a false outcome

One thing im noticing his on about slashing taxes, but then his on about 
policing the streets with stop and search

Taxes help pay for public services (Well thats how it works in the UK, and 
I would imagine its the same if not similar in the US) so how do you reduce 
the government income to then say hey, we now going to milk the pot by 
putting police on the streets doing stop and searches) which risks 
segregation.

You have this strerotype that black men from ""Hoods"" or poor neighborhoods 
are heavily involved in armed crime (such as the cribs vs bloods) now I am 
not saying every black male does this so please dont twist my words, but I 
am saying if this stereotype exists you will get a lot of people being 
unnecessarily frisked, this will cause people to feel oppressed by the 
police and where this is still fresh in the black community specially since 
they havent let the whole Rodney King incident lie and that was over 25 yrs 
ago, 

Whilst previously I was a trump supporter just out of ludicracy and seing a 
change
If i was to be serious for a moment, I feel trump will be negative for the 
US

Not saying Hilliary is perfect look at the Email scandal, but she has the 
mannerism is more professional and more suited to the role that Trump, its 
just a shame its boiled down to therse two canditates for the US,

Some may argue whats it to do with the UK.
The USA is a powerhouse, its one of the largest bodies and influencial 
countries in the world and a lot of political decisions that take place in 
the US eventually affect other countries

I dont think it will be as dramatic as some people make out when 
interviewing the general public on the news, there will always be advisors 
the president has and the last thing you want is to anger the people you 
serve as they can turn on you, history shows this

Presidents have been known to have been assasenated, so i dont think for a 
moment it will cause the end of the world, but i dont think some of their 
decisions wont be detrimental to people ie Wars in syria or russia with no 
fly zones, or breaking the american bank and make america fall into further 
debt, poverty, crime will increase etc and wars can break out between other 
countries such as Mexico and its alies

Not sure if it would play out like that but I guess we will find out after 
tonight"
335,0,18:36 look at alll those ..chickens
336,4,i understand donald trump way better
337,0,"ohh I wish Obama could run again this year. but let's vote the other 
candidates rather than this two self minded"
338,0,At least at some times they care for each other a very little.
339,0,"I think I'll go to the polls but I would rather vote with an empty ballot 
than vote at all because not a single candidate sounds good to me :/. They 
are all corrupt!"
340,0,they keep repeating the same thing over and over its sickening
341,0,"basicamente,una mierda de la tv"
342,0,"Both are talking about some impossible things, and also talking a lot of 
sh*t too."
343,0,Greeting from the china by using vpn
344,0,🇲🇾🇲🇾🇲🇾🇲🇾
345,0,Harambe For President
346,0,"Don't Blame the Bush admirations. The Obama administration funds them with 
billions of dollars."
347,0,"Please be educated. 
Don't vote just because he said '' Make America Great Again'' , question it 
, how will he make it great again? 
Weigh the good and the bad."
348,4,"I see this as follows:
Better to have no shoes than no feet.
Trump wins = 3rd World war or worse, total scrapping of the human 
race...why do you think Russia is so eager to have this guy as a puppet???
Hillary is not great either, but come on...Trump is much more dangerous and 
could lead to a global disaster."
349,0,this should have more views.
350,0,الله اکبر اے الله مسلمان. کو ہیلری کو
351,4,GUYS TRUMP WON OH NOOOOOOOOO!
352,0,I feel sorry for America
353,4,Trump won now :>
354,4,Trump: *nasal breathe* WRONG
355,0,the Donald is sad!
356,0,"They might be both bad, but we gotta choose who might actually be better 
than the other one"
357,0,We have *1* day.
358,3,tell your granddarught I said  happy birthday to Hillary cliton
359,0,"Play a drinking game guys...Every single time Donald says China, take a 
shot. 😂"
360,1,GO TRUMP
361,3,"I wish there was an option to bring in a new set of candidates. Trump and 
Hillary both are not fit to be in office."
362,0,"recently nachel race you have 3 choices on candidates in prezedent 
ameriku.1evan makolani but there is a good chance to win, the former CIA 
Eggman alternative candidate"
363,0,I´m with her.
364,0,its*
365,0,"The People of America need to go is go back and look at all the lies she 
has told over her Investigation. Look at Trey Gowdy Breaking her down every 
time she side steps the questions. She repeatedly says she turned over 
everything and that has been proven time and time again that it is a LIE.
Anyone that votes for Hillary is agreeing to continue conforming to 
Government Brain Washing and Lies. If you are happy with the way the 
Government is Today, and Do Not Want or Care if it Changes for the Better, 
Then Go Ahead and Vote For More Consistent Failure, and Believe the Lies 
That You Will Be Told to Cover up Her Failures if you put her in the White 
House. 
She Knows if Trump is Elected That All the Truth Will Finally Come Out, as 
it Should,
WAKE UP AMERICA - NO MORE LIES
Do Yourself a Favor and Vote For Trump as President of the UNITED STATES of 
AMERICA"
366,4,I hate trump
367,0,kkkkk
368,0,"I feel bad for the people clapping for Donald, merely because they're so 
uninformed..."
369,3,Ya know i heard alot about trump but hillary clintons debate is far better
370,4,"If Trump wins, at least in interviews, Putin can punch him in the face 
every time he gets interrupted!"
371,0,The greatest show on Earth.
372,0,I think that I can do is pray that this country
373,0,"It would be the first time in my life I would NOT want the ""Trump"" card, he 
is a Disgusing Man, he uses his money to buy people and votes. His idea's 
are ludicrous he is a great trouble maker, if he was to become President 
people would find out where they stood, oh not in ""Trump Land"" he does not 
give a chite about you, once he has your vote you will be like a bit of 
bubble gum tossed into the gutter. Do you really think he cares about you, 
No No, he just wants adoration. Go on Bow to Trump, you will all regret it. 
But I am but a single voice, so why should you care, but please please do 
he is not built to be a Leader of a Great Country, he is good in business, 
that is obvious, but that does NOT make him a good leader of such a great 
Country as I have said before before. It would be very immature of us to 
really really put our trust in any Politicians, I would not trust one as 
far as I could throw one. but we all have to in our Countries, I Pray that 
the Americans who I admire will make the right choice and thereafter live a 
decent life. God be with you all."
374,0,"The republicans are just a den of fearmongerng lunatics, crooks, racist, 
and bigots."
375,0,wow no adds
376,0,"He got Appreciated by Afro-Americans and Muslims for Building a club, 
right... Since when do Muslims go to Club? Isn't drinking and dancing not 
allowed... To make it short He surely ment Arabs, because unlike Jews. 
Muslims are followers of a religion only and not a race. If I am saying 
this right"
377,0,Democracy is a joke
378,3,I vote Hillary
379,4,Trump should become president.
380,4,Shut up Donald Trump
381,0,I
382,4,Donald Trump 💝
383,2,What would happen if Trump and Hillary both died
384,4,"Great trump won. 
Whoohoo😒"
385,0,"FAIR ELECTIONS?

FAIR?

DAMMIT HILLARY, THEN WHY WAS THIS ELECTION RIGGED?! 

I've been told by some people that there has been some rigged elections, 
but COME ON!

WHY DID THEY HAVE TO RIG *THIS* ELECTION?!

A CROOK WAS ABOUT TO LOSE, BUT INSTEAD, THEY HAD TO HELP THAT CROOK WIN.

NOW WE ARE STUCK WITH AN IDIOT, AND A CROOK!

GOOD JOB AMERICA! =D



(salt.mp4)"
386,0,So he won afterall. :)
387,0,"He doesn't even have a plan. He barely answers the questions and cuts her 
off every time it's time for her to answer. He has no respect for women and 
it amazes me that people voted him to be our next president. He's a 
business man and has no background in politics AND to top it all off, he's 
openly racist. Y'all don't realize how big of a mistake yall made electing 
this creepy clown as president. He's not about to help anybody out unless 
you're wealthy. He's not about to ""Make America Great Again"" he's about to 
have America right back to how it was in the 30's-60's. Y'all are so dense 
and ignorant to what this man is really about."
388,4,"Donald Trump is a perfect example of what's wrong about the US and this 
generation of pure egotistic, narcissistic and media obsessed society, a 
pathetic reflection of mediocrity. A repetitive use of derogatory words 
counting as facts, in simple marketing term, keep repeating it and we'll 
believe it to be true. C'mon America! you can do better! #Choices"
389,2,HILLARY CLINTON
390,3,"I would rather have crooked Hillary for president than Idiot Trump, because 
he doesn't know anything about politics! He's inherited his wealth from his 
father, hating immigrants and wanting to build a wall to keep others out. I 
don't want him to be president, if he does and I go to the US to visit my 
family and he keeps me out, I'm not backing down. Vote for Hillary!!"
391,4,"Donald Trump trying to build a BIG FAT DUMB WALL to defend the 
war...........................
HOW DUMB!!!!!!!!!!!!"
392,0,"Trump is just the worse candidate and the worse person runing for president 
any nation could ever have. He is stupid, ignorant, racist, bigot, liar, 
and a big charlatan with a big mouth offending and provoking everybody."
393,3,"Hillary Clinton: ""I-
Donald Trump: ""Wrong!""
Hillary Clinton: ""-
Donald Trump: ""WRONG!""
Hillary Clinton: *Moves*
Donald Trump: ""WRONG!!!!!!!!!!"""
394,0,the host would make a better president
395,0,"When I was a young child I always wanted to live in America but as soon as 
I saw this I knew. I'm staying the hell outta America ( yeah I'm British )"
396,4,"But Donald Trump
is a racist"
397,4,"omg, but sides are so childish. I'm voting for Gary Johnson. Screw Trump 
and Clinton"
398,0,"сука блять :DD
Hello from Russia :D
I hope that USA make good choice ))))"
399,0,"I used to think the 2012 election was bad. If only I knew what was 
coming...."
400,4,Here is a drinking game. Every time Trump says China take a shot.
401,0,I have now lost all hope in humanity
402,0,"The president shall not be the shiniest of two turds-Abraham Lincoln in 
ERB,2012. Too early, Abe, too early"
403,0,"I really wonder why Americans are so fond of their guns :/ I really think 
they have some really stupid ideas about safety and gun legislation."
404,0,This isn't a debate. It's two little kids slap-fighting on stage.
405,0,Men are pigs... and so are feminists.
406,0,"Trump is a spoilt little child. Throws temper tantrums like a 2 year old 
and is extremely disrespectful. God only knows how he got so far and good 
luck USA. Very unfortunate that theses are the best 2 people that you have 
to put forward for your next president."
407,0,America is in for a trip
408,2,"i wish Hillary Clinton to be President and help my country for the freedoom 
speech. and Human rights in Vietnam. please Mrs.Hillary"
409,0,Going with clinton
410,0,#Hillaryforpresident #Imwithher
411,0,man i just saw a hot asian
412,0,They should just turn off the mic every 2 minutes :/
413,0,"O! Boss Lady killed it at the closing of that racism... That "" I'm prepare 
to be President "" was very well timed."
414,3,"I hope that people didn't vote for Hillary because she would be the first 
female president."
415,0,"Donna Brazile had questions to the first two debates, TOO, but not the 
third, and it was obvious."
416,3,"lol what a joke... black men are imprisoned in record numbers because of 
the toughest drug laws in the country passed by Hillary and her KKK husband"
417,0,Luckily I live in the united kingdom :P
418,0,"why does she bother wearing heels
it looks like lester is always trying to refrain from grinning"
419,0,I just don't believe him ):-/
420,0,"hello homosapiens i am from your distant future i am here to tell you none 
of this matters"
421,0,wow no cringe moment so far
422,0,"22:17 You have an old plane! Santos, you have an old plane!"
423,3,I love you Hillary.
424,0,Vote for the woman y'all
425,4,"vote for the green party!!!! there is a alternitive to trump or clinton!!!! 
vote it matters"
426,0,"""China China China *Sniffs* China"""
427,0,"She really is an old cow and so is trump america needs younger candidates, 
obama is 55 america is moving backwards for fucks sake"
428,0,hilary wins
429,0,https://soundcloud.com/cirnesongsascap/whose-idea-was-this
430,0,*yawn* feeling sleepy. i expected a rap battle
431,0,Give me back the 1:38 hours you wasted from me
432,0,dumb asses
433,0,"If you want America saved sign this: 
https://www.change.org/p/obama-for-3-pac-sign-this-petition-to-give-president-obama-a-chance-to-run-for-a-third-term

GET OBAMA IN FOR A THIRD TERM!"
434,0,"Neither are going to save or improve America to much effect. Don't be so
naive to think that a president has that kind of power today, 
especially if they ever openly oppose the power elite.
 We've been riding a bloated, wasteful infrastructure for decades beyond
what it can handle - because it is profitable for people such as these
two ! 
Our society is rife with corruption, so much that we do not have the 
stomach or resolve to make the simplest of changes. We've already got 
plenty of fine ideas and solutions - but we can't act on them 
effectively. For one, our sovereignty was severely damaged with the 
creation of the 
Fed and The Great Depression (95+% of our gold was mandated by law to 
sell to foreign gold market-flippers in the 1930s - and afaik fort knox 
has not been audited since, amongst a multitude of other tragedies) . 
T-Rump is an egotist and a bullshitter extraordinaire that's winging it
on 9 of every 10 talking points... while Shillary's transgressions are 
already documented over 30+ yrs of public life. Either could be impeached 
right quick if elected.
 This could have been Sanders vs a Rand Paul or somebody...but OOPS, here 
comes even MORE
corruption."
435,0,"we don't need soft hearted peson to rescue this country....we need a 
hardcore workhorse who understands economy to run this country!"
436,0,"a lady leader signifies the downfall of an empire/country. history has 
proven this."
437,0,33:25 look at that stupid face she's making
438,3,"hillary clinton is such a bitch, im with trump"
439,0,"The current political landscape is cause for me once again to coin the 
general consensus of the american voter and their frustration...
we are fighting a campaign that concedes the reality of, ""[a]s a nation we 
are stronger together in order to adjust and resurrect a robust economy 
nationally"". The republican party has it's agenda based on, ""[w]e gotta 
save the country from those (""Stronger Together"") voters""; because they are 
causing a massive degree of harm to themselves...
Think about it folks and get out and vote for Hillary...then turn to your 
Republican advocate and give them the finger ""index of coarse"" right to the 
face and say...""get a grip"" we're gonna survive this G.W.Bush Holocaust if 
you'd just stop panicking!!!"
440,0,2012 debate is wayy different than this one.
441,4,Does trump ever know China?
442,0,I could say I'm glad I'm British but... nah
443,3,"listen here's my opinion I'm with Hillary idc if u say Hillary is bad if 
Donald Trump is racist and wants to build a wall u really think it will be 
that way...WRONG he's gonna do something to the Mexicans he cares about his 
race not blacks Mexicans ect he want to get rid of us Hillary is just a 
liar and very sneaky but Trump is worse he's mental Hillary a liar so why 
should we vote"
444,0,nice meme
445,2,hillary is an economic jackass
446,0,this is much more entertaining the British political debates
447,0,"59:45 I'm satisfied with the birth certificate because I it's not important 
to me anymore. Don't force me to defend things I said when it's not 
convenient for me to defend it."
448,3,"Funny how Hillary needs to make so many notes and Donald can respond on the 
fly."
449,4,"vote for Trump to be president Americans !! save yourselves and the rest of 
the world"
450,0,donald is something you should trust
451,0,"For everyone who doesn't live in the US and thinks that you will not be 
effected by the outcome of this election, well you are wrong. The future 
president will effect every country in the world no matter which one you 
live in."
452,0,#trumpforpres #whyishillaryalier
453,0,"the reason why the audience is laughing is because they know that this 
whole debate is a joke between them two"
454,3,hillary Clinton recieved these questions ahead of time
455,0,https //m.youtube/auDuKmETC4E
456,0,"From India
Best of luck :)"
457,0,I WILL BE PRESIDENT!!!!!!!!!!!!
458,0,hey guys its calebmolina plz subscribe bye pedos
459,0,Wake up America.....
460,3,better trump then hillary
461,0,A sign of democracy
462,0,#donaldforpresident
463,0,33:03 shots fired
464,1,Trump has resting bitch face...
465,0,"Bye, Bye,Lester Holt and NBC.FEEDING YOU QUESTIONS FOR HILARY. You will be 
eating fried chicken and watermelon the rest of you life."
466,0,"""Hey... how are ya Donald?"""
467,0,ugh..
468,4,That russian agent trump must never win.
469,2,Hillary. 💩💩💩💩💩💩🔥👃👌
470,0,SUB４SUB
471,0,Lyin' Bitch
472,0,"While Clinton may be right about young black men killing each other with 
guns, it's actually young white males who die the most from guns and it's 
by suicide. Gee, I wonder why... .. .. ."
473,0,Can't wait to watch the second one.
474,4,"Just send trump to his boss Putin, so he can abuse all the women he wants 
there."
475,4,"Trump and his supporters are just a bunch of idiots, ignorants, bigots, and 
racist people."
476,4,58:30 is where donald trump gets roasted
477,0,"I thought we had dickheads for leaders in Australia... *cough* Pauline 
Hanson *cough*"
478,0,"Can someone explain what happened to the American dream... I'm in debtors 
prison and illegals and poor people have much superior health care. I would 
cross the border for a better life but the Canadians won't let me in. Too 
bad because my daughter lives there and my Canadian son in law and two 
grand children can't come here."
479,0,BONNE CHANCE LOL
480,0,Hilary#letuspray
481,3,"Lol wtf you guys suck ass, bill clinton is obviously the best president in 
the recent years so thats why hillary will be good president too. he is her 
wife for petes sake. people nowa days are such stupids goddamnit I swaer 
america is dammned!!! its the damned milleanials with their fancy facebooks 
and eye phones. i wish this sutpid donald trump lose,"
482,0,"The laughter at 44:16 , im dying lmao"
483,1,All hail emperor Trump!
484,3,"Dead Pool would be a better president then hillary but trumps amazing 
deadpool would shake his hand.😎"
485,3,"I write through the Google translator from Russia
You need to choose Donald trump!
If you choose Hillary Clinton that have to fight with Russia. Clinton will 
lead you to war, and then in Your city will drop a nuclear bomb. Want it? 
Russia does not want to fight. Trump is a good man who will bring us 
prosperity and peace in the world"
486,0,"This is my second election voting and it sucks having only two mainstream 
candidates to pick from! What I am happy about is the world watching us 
haha. I mean even if you are laughing at us, or taking it seriously.. you 
can't deny your watching."
487,3,"I thought Trump's dumb, then got to know Hillary, she is really dumb.."
488,4,ive never voted republican before...but Trump has won my vote for sure.
489,0,im so glad im canadian.
490,0,"So Trump saying United states is a third world country.. wow lol, Singapore 
1 world liao 😂😂"
491,3,Hillary slayed him. Did he not prepare at all?
492,0,Are these two clowns really the best options America has to offer?
493,0,I'm Indonesian and I'm here to entertain myself.
494,0,"didn't he say she should be drug tested????? ummmm....IF HE SNIFFS ONE MORE 
TIME?!?!?"
495,0,"WRONG! lolz thats hilarious trumps faces n stuff are so funny. he got 
roasted in this so many times"
496,3,Vote 1 Hillary Clinton trump is coo koo
497,0,"The justice system does need a reformation. First of all instead of 
continuing a cycle of convicts how about teaching them how to have a better 
life? How about instead of handing out free money when most people do not 
have a valid excuse not to work, teach them how to fish. See what the 
puppet masters behind the curtain doesn't realize is that all of this 
oppression is hurting more than helping."
498,0,"""Let me tell you, let me tell you"""
499,0,"I really, REALLY, hated Trump in the beginning, but take out the emotion 
and I'm warming up. Hilary is horrible (Say something meaningful)."
500,4,"I'm British so I find this rather amusing but I feel so so sorry for the 
usa if Donald Trump wins the election :("
501,0,"Watching the debate from Pakistan during my junior year mid term exams, 
really American's presidential debate candidates are a good entertainment 
for the world. Go on guys, one of you will win!"
502,4,"All I ever see from Trump is that he wants to complain or call attention to 
the negative. He answers no direct question, seems to have no real workable 
plan, and adds nothing to the culture of America but animosity. His 
ignorance is astonishing."
503,0,Why could'nt they just 1v1 on CS:GO
504,0,18:58 You can't bring back Jobs indeed :'(
505,3,"The reason other races like hillary is because they have short memories. 
They don't remember the last Clinton administration. Usually when the state 
wrongfully remove children from a home they send a Case Worker. The 
Clintons sent armed guards with assault rifles to get Elian Gonzalez. 
Anyone remember?"
506,0,"I can barely watch this, its depressing"
507,0,i watch this video to improve my english lol
508,0,"Obamacare is going up 25 percent 2017 right around the corner after he's 
out."
509,4,"Trump?
Clinton?

RIP America."
510,0,"When they tell you your time is up...then shut up! Or take the seconds off 
their next question."
511,4,"Chris Jericho: Trump, Clinton...YOU JUST MADE THE LIST!"
512,0,He does know that President Bush invaded Iraq? What a effing idiot.
513,0,Well... we all know where the mediator stands.... biased much?
514,0,Sanders2016
515,0,Who's Win?
516,0,Is there a remix of Donald saying China?
517,0,well...MOM CAN WE MOVE BACK TO VIETNAM? THIS COUNTRY IS SCREWED
518,0,I am also not a USA citizen
