,text,z1,z2
252,"▄██████████████▄▐█▄▄▄▄█▌    ██████▌▄▌▄▐▐▌███▌▀▀██▀▀    
████▄█▌▄▌▄▐▐▌▀███▄▄█▌    ▄▄▄▄▄█████████████",-0.109639381835,-0.0808997184251
253,"It was kind of funny that Clinton wore the color of republicans and Trump 
wore a tie the color of democrats.",0.375128993695,0.118347861598
254,i stand for my brothers and sisters,-0.109639381835,-0.0808997184251
255,pinche wero deja hablar a clinton,-0.140208320854,0.116144176424
256,America barely has a middle class anymore.,-0.144828831886,-0.138342162928
257,"Pros of Trump being president:



Read More",0.430618550396,-0.0868179642311
258,"if hearts are not change the USA can't change and sacrifices need to 
happen. others wise it's not go happen. the real real problem in America is 
me and I will hold myself responsible, and everybody should to. heart 
change.",-0.138669782945,-0.120170190722
259,Hillary supporters = cry babies :( :( :( Boo hoo hoo,-0.186951498912,0.857645521989
260,1:22:40...9/11,-0.109639381835,-0.0808997184251
261,"Why would you tax heavy on the wealthy when they're the ones who own the 
businesses people want to work in?? It makes no sense they already spend a 
lot of money managing a business and on employees, it's a chain of spending 
on different things it's absolutely absurd to tax them more",-0.119631793668,-0.0985252034235
262,"Maestri said Tuesday that $200 billion of Apple's reserves — a whopping 93% 
— are overseas, and Cook has expressly said Apple does not plan to 
sacrifice roughly 40% of that stash in order to bring the proceeds home to 
Cupertino, Calif.Jan 27, 2016",-0.129127805762,-0.0897059652448
263,First it was 3t now it's 5t,-0.109639381835,-0.0808997184251
264,p,-0.109639381835,-0.0808997184251
265,This is SO funny,-0.109639381835,-0.0808997184251
266,#Trump2016,-0.109639381835,-0.0808997184251
267,LOL from China,-0.115505735489,-0.10558103033
268,Donald trump it most not president because he is racist and he is gay,0.28508879884,-0.061021613292
269,Who misses 2015,-0.109639381835,-0.0808997184251
270,"Health,Mr. Trump!",0.858835225635,-0.0205401630898
271,"nobody really thought he´d ever be president, it was just a joke. but we 
let the joke go on for too long.",-0.13657056268,-0.148792588289
272,Who won,-0.0783650176392,-0.086066920563
273,Bitch kept smiling .... and now she lost. Bet she isn't laughing now.,-0.109639381835,-0.0808997184251
274,"the real world, not just the racists, are laughing at this election year. 
if trump and his racist-prejudice chains of ppl conquer at the polls; a 
vote for trump is equal to a vote for giving India our bragging rights as 
global super power.",0.17774786165,-0.0814225629309
275,"I hope Hillary Clinton die i vote for Trump <3 Serbia hi form Serbia and 
Hillary Clinton are retarded china and russia knows hahaha die loser",-0.0238328686149,0.454856130387
276,iam,-0.109639381835,-0.0808997184251
277,make this comment to top or im voting for trump,0.118909559631,-0.08760006891
278,sad,-0.109639381835,-0.0808997184251
279,Donald Gay Trump,0.513610771719,-0.0220790132072
280,"lol...I can't stop laughing at that guy. To my American friends - the fact 
that this guy is even competing leads me to question your [or the people's] 
intellect, and justifies why we, in India, now have some of the biggest 
offices of American companies. Because they don't hire stupidity, and this 
man is full of it.",-0.145126291546,-0.123949001236
281,"I'm canadian, and I think Trump would be much better for the military, many 
US military people are voting for him because of the benefits that will be 
really given to them that wasn't even given to them before.Hillary has 
failed military orders,killed american soldier in bangahzi, she fuckings 
horrible at keeping her classified text safe, Hillary wants to bomb Russia 
right away, Hillary wants to bring thousands of refugee into NEW HAMSHIRE, 
Hillary wants an open border.Trump wants a secure border because he cares 
what type of people that comes in. Putin does not like Hillary and he knows 
Hillary is a screw up when it comes to war.",-0.027567018003,0.431999895482
282,trumps.,-0.109639381835,-0.0808997184251
283,I'm not American but if it was Hillary. Trump. Obama I'd vote Obama,0.017665534304,0.135189972982
284,"ok, trump won",0.315145892995,-0.0609187015937
285,I wish Clinton won!,-0.102189007992,0.0302986138779
286,Haha so funny! China is always the victim...,-0.0971101090935,-0.104342119701
287,"Honestly trump makes great points and seems powerful america needs to be 
more powerful",0.126064162804,-0.0921324107462
288,"He's so disgusting with his arrogance and immature demeanor. He's all about 
personal power instead personal liberty for all of us.",-0.117194460486,-0.092449560275
289,"tramp just Fu** 
u!!!🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕i 
hate u and my clasa my teacher all hate u u r so mean u want that not 
American people go back omgggggg sooo bad uman r u!!!!!!!",-0.137600751735,-0.140768044233
290,"Cannot stand looking at or hearing anything hilLIARy clinton says, hope you 
americans vote the right candidate Trump in as president. Clinton sheep 
comment below I don't read replies anyway, keep supporting your corrupt 
leader though by all means",0.0117256096827,0.00171854206594
291,"Trump the best, he is chosen by simple white people, mrs clinton in prison",0.147748737647,0.00305000781867
292,Trump won!i support Hillary !,0.146023973471,0.26942765618
293,has he really became a new president of usa??,-0.115594873112,-0.109091292487
294,anti Trump comments are getting reported for spam!,0.858835225635,-0.0205401630898
295,Nnn,-0.109639381835,-0.0808997184251
296,I am just watching because of the comedy,-0.149943839706,-0.148462633187
297,Man I clicked here Looking For Deez Nuts. #Deeznutsforpresident,-0.119313388841,-0.105537130762
298,"I'm from Germany, and I just like watching these two tear eachother apart.",-0.146175504056,-0.12934196323
299,hilary clinton was ready to roast donald trump,0.25788537153,0.0322588131743
300,"Could the guy stop trying to interrupt them. Let them at it. There 
shouldn't be any time crunch in something as important as this.",-0.129756087088,-0.107195544961
301,"It is sad to think that watch a debate before was something for clever 
people. Now it is more like a comedy show.",-0.157534486328,-0.108728625528
302,if I ever become president my debate will be called the master debation,-0.144112106879,-0.127845150842
303,"How many of you actually watched the whole thing before talking about them? 
If all you're basing off your opinions on are articles on Facebook, you're 
wrong. Honestly, the debate includes so much more and I reccomend that you 
watch it before running your mouth off. Truthfully though, I'm sick of the 
both of them. Good Luck November 8th, America.",-0.152439832076,-0.116313381367
304,Our country is screwed....,-0.146148317588,-0.115704204305
305,"Who ever becomes president I'll be happy, im tired of the dumb politics and 
people. 🔫",-0.126024495438,-0.125677232202
306,"#4000 emails = mistake... yeah I said the same thing to the tax collector 
in china and now i'm stuck here...",-0.11574133323,-0.102518111298
307,"Hillary wants to talk about misogyny, but her bill is worse than Cosby!",-0.140862790511,0.398027177464
308,"▄██████████████▄▐█▄▄▄▄█▌
   ██████▌▄▌▄▐▐▌███▌▀▀██▀▀
   ████▄█▌▄▌▄▐▐▌▀███▄▄█▌
   ▄▄▄▄▄██████████████▀",-0.109639381835,-0.0808997184251
309,"Canada and Mexico will have a massive American refugee crisis in the near 
future.",-0.131237094996,-0.105774796171
310,They're like 12 year olds.,-0.113594704111,-0.0627852519656
311,"Who's gonna vote for Hilary? I'll dig graves for all of you.
Who's gonna vote for Trump? I'll dig a grave for myself. :P",0.03085131489,-0.0698575397464
312,"Why is in every debate Hillary's answer for most of the questions ""Go to my 
website""???? That's hillarious.",-0.198181983141,0.435762454459
313,"yeah Mitt Romney
boo Jeff Sessions",-0.109639381835,-0.0808997184251
314,Trump keeps jumping into conclusions. He doesn't stick to the topic.,0.291618014332,-0.0671145933381
315,I would recommend watching these debates from start to finish.,-0.132398549751,-0.108879892592
316,makes me embarrassed to be a us citizen after this,-0.109639381835,-0.0808997184251
317,Trump really needs to shut up when Hillary is talking,0.0835936297197,0.212434418835
318,Trump is bad and Hilary is worse..MUCH WORSE,0.183713044716,-0.113392302188
319,"Also, Hillary has a disgusting yellow section on her teeth eww.",-0.186951498912,0.857645521989
320,"watching this video only taught me one thing: politics can be really cheap 
and dirty",-0.136611453299,-0.112323308463
321,"HIllary is going to win but Trump is right. America is a laughing stock. 
Trump can make America great again but Hillary can make China, Middle east 
and Russia great again.",0.0655243641179,0.16246221059
322,go Trump trump Trump trump LOL,0.72283562655,-0.0339127573007
323,Donald trump won! Damn,0.324911335357,-0.0311372172535
324,VOTE EGG,-0.115941848735,-0.0501547427504
325,Spoiler: Trump Wins,0.256866078228,-0.057353197683
326,"Ivanka-You are an Inspiration for All---Looks Matter btw--Always Look The 
Best You Can--Therefore, One will Feel Much Stronger & Free to Speak Your 
Mind--The Trump Family is a True Hope & Pride--Liberty for All 
Americans---The OLD OUTDATED System must GO! Welcome Ivanka--I am from 
Sweden--I Live in Canada at the Moment--God Bless",0.0142711880988,-0.101236732627
327,"I'm using Music from my Channel, imagine hillary and Donald having Romantic 
Sex.",-0.0584538920889,0.537392058075
328,"Good argument, Hillary, about the housing crisis and near-collapse, ~15:45.",-0.164226416216,0.422641677124
329,Why didn't Michelle Obama go for president 😂 I do quite like Hilary though,-0.124787012684,-0.126711122134
330,"I think this debate was a good test of the skills a President needs. They 
need a cool temperament, they need to be able to see a problem from many 
angles, and use knowledge and experience to settle on a policy that is 
going to be workable practically and will get the support of the partners 
they need to make it work politically.",-0.128690840508,-0.109468010921
331,Donald trump always acts like he's 2  during these debates,0.345744261774,-0.0121996946041
332,"my God, he is just sooooo pleased with himself! Go ahead, run the country 
so you can stop blaming everyone else in the country and the world for 
every issue when you dont even pay taxes. Atleast with you running things 
you cant run away or blame anyone else for driving the country right into 
the ground, but then again, im sure you will trump. Your name dosnt even 
deserve a capital !!! His mouth just keeps bringing himself down.....its 
sooo funny watching him and his thin skin, sink himself",-0.0637913996983,-0.146729054254
333,"congratulation of donald trump, as a usa president sometime some people 
should make the world be a peaceful.",0.163080273411,-0.0866158420742
334,"Hi im British 
I have been listening to this whilst working and some problems im picking 
up with Trump
Is that is very vague in his answers leaving it open to perception and 
people can set them selves up to a false outcome

One thing im noticing his on about slashing taxes, but then his on about 
policing the streets with stop and search

Taxes help pay for public services (Well thats how it works in the UK, and 
I would imagine its the same if not similar in the US) so how do you reduce 
the government income to then say hey, we now going to milk the pot by 
putting police on the streets doing stop and searches) which risks 
segregation.

You have this strerotype that black men from ""Hoods"" or poor neighborhoods 
are heavily involved in armed crime (such as the cribs vs bloods) now I am 
not saying every black male does this so please dont twist my words, but I 
am saying if this stereotype exists you will get a lot of people being 
unnecessarily frisked, this will cause people to feel oppressed by the 
police and where this is still fresh in the black community specially since 
they havent let the whole Rodney King incident lie and that was over 25 yrs 
ago, 

Whilst previously I was a trump supporter just out of ludicracy and seing a 
change
If i was to be serious for a moment, I feel trump will be negative for the 
US

Not saying Hilliary is perfect look at the Email scandal, but she has the 
mannerism is more professional and more suited to the role that Trump, its 
just a shame its boiled down to therse two canditates for the US,

Some may argue whats it to do with the UK.
The USA is a powerhouse, its one of the largest bodies and influencial 
countries in the world and a lot of political decisions that take place in 
the US eventually affect other countries

I dont think it will be as dramatic as some people make out when 
interviewing the general public on the news, there will always be advisors 
the president has and the last thing you want is to anger the people you 
serve as they can turn on you, history shows this

Presidents have been known to have been assasenated, so i dont think for a 
moment it will cause the end of the world, but i dont think some of their 
decisions wont be detrimental to people ie Wars in syria or russia with no 
fly zones, or breaking the american bank and make america fall into further 
debt, poverty, crime will increase etc and wars can break out between other 
countries such as Mexico and its alies

Not sure if it would play out like that but I guess we will find out after 
tonight",0.0268089512059,-0.128743184721
335,18:36 look at alll those ..chickens,-0.127383246551,-0.0664537766074
336,i understand donald trump way better,0.23718529697,-0.0362346559257
337,"ohh I wish Obama could run again this year. but let's vote the other 
candidates rather than this two self minded",-0.135894947982,-0.0894724292295
338,At least at some times they care for each other a very little.,-0.11742254752,-0.0830808488428
339,"I think I'll go to the polls but I would rather vote with an empty ballot 
than vote at all because not a single candidate sounds good to me :/. They 
are all corrupt!",-0.129130147161,-0.0736454452923
340,they keep repeating the same thing over and over its sickening,-0.117129819504,-0.0887163486977
341,"basicamente,una mierda de la tv",-0.109639381835,-0.0808997184251
342,"Both are talking about some impossible things, and also talking a lot of 
sh*t too.",-0.112049783507,-0.0900204023311
343,Greeting from the china by using vpn,-0.0971101090935,-0.104342119701
344,🇲🇾🇲🇾🇲🇾🇲🇾,-0.109639381835,-0.0808997184251
345,Harambe For President,-0.0977078546975,-0.127467626424
346,"Don't Blame the Bush admirations. The Obama administration funds them with 
billions of dollars.",-0.143282424399,-0.110484419737
347,"Please be educated. 
Don't vote just because he said '' Make America Great Again'' , question it 
, how will he make it great again? 
Weigh the good and the bad.",-0.149527997373,-0.142748792966
348,"I see this as follows:
Better to have no shoes than no feet.
Trump wins = 3rd World war or worse, total scrapping of the human 
race...why do you think Russia is so eager to have this guy as a puppet???
Hillary is not great either, but come on...Trump is much more dangerous and 
could lead to a global disaster.",0.173750738159,0.133213025867
349,this should have more views.,-0.109639381835,-0.0808997184251
350,الله اکبر اے الله مسلمان. کو ہیلری کو,-0.109639381835,-0.0808997184251
351,GUYS TRUMP WON OH NOOOOOOOOO!,0.315145892995,-0.0609187015937
352,I feel sorry for America,-0.135693561302,-0.125473021826
353,Trump won now :>,0.315145892995,-0.0609187015937
354,Trump: *nasal breathe* WRONG,0.275564029372,-0.0498698955247
355,the Donald is sad!,0.0196202939777,-0.049279007873
356,"They might be both bad, but we gotta choose who might actually be better 
than the other one",-0.127376590259,-0.0969246204575
357,We have *1* day.,-0.109639381835,-0.0808997184251
358,tell your granddarught I said  happy birthday to Hillary cliton,-0.156486481908,0.25957086292
359,"Play a drinking game guys...Every single time Donald says China, take a 
shot. 😂",-0.0672248121545,-0.103430167583
360,GO TRUMP,0.858835225635,-0.0205401630898
361,"I wish there was an option to bring in a new set of candidates. Trump and 
Hillary both are not fit to be in office.",0.12545585541,0.265732725781
362,"recently nachel race you have 3 choices on candidates in prezedent 
ameriku.1evan makolani but there is a good chance to win, the former CIA 
Eggman alternative candidate",-0.127607394685,-0.0920879689587
363,I´m with her.,-0.109639381835,-0.0808997184251
364,its*,-0.109639381835,-0.0808997184251
365,"The People of America need to go is go back and look at all the lies she 
has told over her Investigation. Look at Trey Gowdy Breaking her down every 
time she side steps the questions. She repeatedly says she turned over 
everything and that has been proven time and time again that it is a LIE.
Anyone that votes for Hillary is agreeing to continue conforming to 
Government Brain Washing and Lies. If you are happy with the way the 
Government is Today, and Do Not Want or Care if it Changes for the Better, 
Then Go Ahead and Vote For More Consistent Failure, and Believe the Lies 
That You Will Be Told to Cover up Her Failures if you put her in the White 
House. 
She Knows if Trump is Elected That All the Truth Will Finally Come Out, as 
it Should,
WAKE UP AMERICA - NO MORE LIES
Do Yourself a Favor and Vote For Trump as President of the UNITED STATES of 
AMERICA",-0.0237096230445,-0.0362414692525
366,I hate trump,0.292725756953,-0.0658143301914
367,kkkkk,-0.109639381835,-0.0808997184251
368,"I feel bad for the people clapping for Donald, merely because they're so 
uninformed...",-0.0798019103896,-0.110298347035
369,Ya know i heard alot about trump but hillary clintons debate is far better,0.0779923357231,0.247521200622
370,"If Trump wins, at least in interviews, Putin can punch him in the face 
every time he gets interrupted!",0.167068373715,-0.0849595062516
371,The greatest show on Earth.,-0.109639381835,-0.0808997184251
372,I think that I can do is pray that this country,-0.14634113264,-0.106554976777
373,"It would be the first time in my life I would NOT want the ""Trump"" card, he 
is a Disgusing Man, he uses his money to buy people and votes. His idea's 
are ludicrous he is a great trouble maker, if he was to become President 
people would find out where they stood, oh not in ""Trump Land"" he does not 
give a chite about you, once he has your vote you will be like a bit of 
bubble gum tossed into the gutter. Do you really think he cares about you, 
No No, he just wants adoration. Go on Bow to Trump, you will all regret it. 
But I am but a single voice, so why should you care, but please please do 
he is not built to be a Leader of a Great Country, he is good in business, 
that is obvious, but that does NOT make him a good leader of such a great 
Country as I have said before before. It would be very immature of us to 
really really put our trust in any Politicians, I would not trust one as 
far as I could throw one. but we all have to in our Countries, I Pray that 
the Americans who I admire will make the right choice and thereafter live a 
decent life. God be with you all.",0.0335445351993,-0.134242097334
374,"The republicans are just a den of fearmongerng lunatics, crooks, racist, 
and bigots.",-0.119035988044,-0.140655175452
375,wow no adds,-0.109639381835,-0.0808997184251
376,"He got Appreciated by Afro-Americans and Muslims for Building a club, 
right... Since when do Muslims go to Club? Isn't drinking and dancing not 
allowed... To make it short He surely ment Arabs, because unlike Jews. 
Muslims are followers of a religion only and not a race. If I am saying 
this right",-0.117828323197,-0.107728705182
377,Democracy is a joke,-0.109639381835,-0.0808997184251
378,I vote Hillary,-0.150832082658,0.370194981793
379,Trump should become president.,0.430618550396,-0.0868179642311
380,Shut up Donald Trump,0.438384745568,-0.0105576337988
381,I,-0.109639381835,-0.0808997184251
382,Donald Trump 💝,0.438384745568,-0.0105576337988
383,What would happen if Trump and Hillary both died,0.417803711085,0.700950163233
384,"Great trump won. 
Whoohoo😒",0.208166904164,-0.0759960769567
385,"FAIR ELECTIONS?

FAIR?

DAMMIT HILLARY, THEN WHY WAS THIS ELECTION RIGGED?! 

I've been told by some people that there has been some rigged elections, 
but COME ON!

WHY DID THEY HAVE TO RIG *THIS* ELECTION?!

A CROOK WAS ABOUT TO LOSE, BUT INSTEAD, THEY HAD TO HELP THAT CROOK WIN.

NOW WE ARE STUCK WITH AN IDIOT, AND A CROOK!

GOOD JOB AMERICA! =D



(salt.mp4)",-0.160228004666,0.0821210001105
386,So he won afterall. :),-0.0783650176392,-0.086066920563
387,"He doesn't even have a plan. He barely answers the questions and cuts her 
off every time it's time for her to answer. He has no respect for women and 
it amazes me that people voted him to be our next president. He's a 
business man and has no background in politics AND to top it all off, he's 
openly racist. Y'all don't realize how big of a mistake yall made electing 
this creepy clown as president. He's not about to help anybody out unless 
you're wealthy. He's not about to ""Make America Great Again"" he's about to 
have America right back to how it was in the 30's-60's. Y'all are so dense 
and ignorant to what this man is really about.",-0.136835226644,-0.170860070753
388,"Donald Trump is a perfect example of what's wrong about the US and this 
generation of pure egotistic, narcissistic and media obsessed society, a 
pathetic reflection of mediocrity. A repetitive use of derogatory words 
counting as facts, in simple marketing term, keep repeating it and we'll 
believe it to be true. C'mon America! you can do better! #Choices",0.200095617964,-0.0578537792047
389,HILLARY CLINTON,-0.174334525609,0.586695055908
390,"I would rather have crooked Hillary for president than Idiot Trump, because 
he doesn't know anything about politics! He's inherited his wealth from his 
father, hating immigrants and wanting to build a wall to keep others out. I 
don't want him to be president, if he does and I go to the US to visit my 
family and he keeps me out, I'm not backing down. Vote for Hillary!!",-0.0279985659583,0.258218908985
391,"Donald Trump trying to build a BIG FAT DUMB WALL to defend the 
war...........................
HOW DUMB!!!!!!!!!!!!",0.226424687731,-0.0392875528607
392,"Trump is just the worse candidate and the worse person runing for president 
any nation could ever have. He is stupid, ignorant, racist, bigot, liar, 
and a big charlatan with a big mouth offending and provoking everybody.",0.0209775911435,-0.127637132329
393,"Hillary Clinton: ""I-
Donald Trump: ""Wrong!""
Hillary Clinton: ""-
Donald Trump: ""WRONG!""
Hillary Clinton: *Moves*
Donald Trump: ""WRONG!!!!!!!!!!""",0.163204025264,0.390044903795
394,the host would make a better president,-0.108453626669,-0.115742628531
395,"When I was a young child I always wanted to live in America but as soon as 
I saw this I knew. I'm staying the hell outta America ( yeah I'm British )",-0.15113593856,-0.136892438841
396,"But Donald Trump
is a racist",0.318260788256,-0.0379947138798
397,"omg, but sides are so childish. I'm voting for Gary Johnson. Screw Trump 
and Clinton",0.185158232781,0.0351298483779
398,"сука блять :DD
Hello from Russia :D
I hope that USA make good choice ))))",-0.134726932933,-0.0925252165918
399,"I used to think the 2012 election was bad. If only I knew what was 
coming....",-0.138242841247,-0.104902066565
400,Here is a drinking game. Every time Trump says China take a shot.,0.122930313147,-0.102049355275
401,I have now lost all hope in humanity,-0.109639381835,-0.0808997184251
402,"The president shall not be the shiniest of two turds-Abraham Lincoln in 
ERB,2012. Too early, Abe, too early",-0.0977078546975,-0.127467626424
403,"I really wonder why Americans are so fond of their guns :/ I really think 
they have some really stupid ideas about safety and gun legislation.",-0.1297974194,-0.103143644597
404,This isn't a debate. It's two little kids slap-fighting on stage.,-0.163752938708,-0.10355003954
405,Men are pigs... and so are feminists.,-0.109639381835,-0.0808997184251
406,"Trump is a spoilt little child. Throws temper tantrums like a 2 year old 
and is extremely disrespectful. God only knows how he got so far and good 
luck USA. Very unfortunate that theses are the best 2 people that you have 
to put forward for your next president.",0.0200575102158,-0.112377481441
407,America is in for a trip,-0.144828831886,-0.138342162928
408,"i wish Hillary Clinton to be President and help my country for the freedoom 
speech. and Human rights in Vietnam. please Mrs.Hillary",-0.186550875641,0.606954594333
409,Going with clinton,-0.130642678675,0.0397142297896
410,#Hillaryforpresident #Imwithher,-0.109639381835,-0.0808997184251
411,man i just saw a hot asian,-0.140011651731,-0.147571746028
412,They should just turn off the mic every 2 minutes :/,-0.148176838077,-0.160772970574
413,"O! Boss Lady killed it at the closing of that racism... That "" I'm prepare 
to be President "" was very well timed.",-0.0977078546975,-0.127467626424
414,"I hope that people didn't vote for Hillary because she would be the first 
female president.",-0.143853008331,0.253870147791
415,"Donna Brazile had questions to the first two debates, TOO, but not the 
third, and it was obvious.",-0.109639381835,-0.0808997184251
416,"lol what a joke... black men are imprisoned in record numbers because of 
the toughest drug laws in the country passed by Hillary and her KKK husband",-0.177365482944,0.273250386885
417,Luckily I live in the united kingdom :P,-0.131632078323,-0.094731235095
418,"why does she bother wearing heels
it looks like lester is always trying to refrain from grinning",-0.124992940518,-0.078235244023
419,I just don't believe him ):-/,-0.151177461978,-0.146675234852
420,"hello homosapiens i am from your distant future i am here to tell you none 
of this matters",-0.123793851446,-0.0852857907222
421,wow no cringe moment so far,-0.109639381835,-0.0808997184251
422,"22:17 You have an old plane! Santos, you have an old plane!",-0.116763018488,-0.0833337613515
423,I love you Hillary.,-0.152310054752,0.364731371557
424,Vote for the woman y'all,-0.115941848735,-0.0501547427504
425,"vote for the green party!!!! there is a alternitive to trump or clinton!!!! 
vote it matters",0.12415459097,0.0441850318494
426,"""China China China *Sniffs* China""",-0.0971101090935,-0.104342119701
427,"She really is an old cow and so is trump america needs younger candidates, 
obama is 55 america is moving backwards for fucks sake",0.00729071929373,-0.109416670325
428,hilary wins,-0.11386321324,-0.106392235688
429,https://soundcloud.com/cirnesongsascap/whose-idea-was-this,-0.109639381835,-0.0808997184251
430,*yawn* feeling sleepy. i expected a rap battle,-0.109639381835,-0.0808997184251
431,Give me back the 1:38 hours you wasted from me,-0.109639381835,-0.0808997184251
432,dumb asses,-0.109639381835,-0.0808997184251
433,"If you want America saved sign this: 
https://www.change.org/p/obama-for-3-pac-sign-this-petition-to-give-president-obama-a-chance-to-run-for-a-third-term

GET OBAMA IN FOR A THIRD TERM!",-0.14219303309,-0.127574298103
434,"Neither are going to save or improve America to much effect. Don't be so
naive to think that a president has that kind of power today, 
especially if they ever openly oppose the power elite.
 We've been riding a bloated, wasteful infrastructure for decades beyond
what it can handle - because it is profitable for people such as these
two ! 
Our society is rife with corruption, so much that we do not have the 
stomach or resolve to make the simplest of changes. We've already got 
plenty of fine ideas and solutions - but we can't act on them 
effectively. For one, our sovereignty was severely damaged with the 
creation of the 
Fed and The Great Depression (95+% of our gold was mandated by law to 
sell to foreign gold market-flippers in the 1930s - and afaik fort knox 
has not been audited since, amongst a multitude of other tragedies) . 
T-Rump is an egotist and a bullshitter extraordinaire that's winging it
on 9 of every 10 talking points... while Shillary's transgressions are 
already documented over 30+ yrs of public life. Either could be impeached 
right quick if elected.
 This could have been Sanders vs a Rand Paul or somebody...but OOPS, here 
comes even MORE
corruption.",-0.131980834389,-0.135118505144
435,"we don't need soft hearted peson to rescue this country....we need a 
hardcore workhorse who understands economy to run this country!",-0.139645660816,-0.12167772061
436,"a lady leader signifies the downfall of an empire/country. history has 
proven this.",-0.146148317588,-0.115704204305
437,33:25 look at that stupid face she's making,-0.127388249916,-0.0768826026403
438,"hillary clinton is such a bitch, im with trump",0.0851269022855,0.430954021014
439,"The current political landscape is cause for me once again to coin the 
general consensus of the american voter and their frustration...
we are fighting a campaign that concedes the reality of, ""[a]s a nation we 
are stronger together in order to adjust and resurrect a robust economy 
nationally"". The republican party has it's agenda based on, ""[w]e gotta 
save the country from those (""Stronger Together"") voters""; because they are 
causing a massive degree of harm to themselves...
Think about it folks and get out and vote for Hillary...then turn to your 
Republican advocate and give them the finger ""index of coarse"" right to the 
face and say...""get a grip"" we're gonna survive this G.W.Bush Holocaust if 
you'd just stop panicking!!!",-0.168382655562,0.0972291464251
440,2012 debate is wayy different than this one.,-0.163752938708,-0.10355003954
441,Does trump ever know China?,0.12556087984,-0.0838253609575
442,I could say I'm glad I'm British but... nah,-0.126390977742,-0.0824051912226
443,"listen here's my opinion I'm with Hillary idc if u say Hillary is bad if 
Donald Trump is racist and wants to build a wall u really think it will be 
that way...WRONG he's gonna do something to the Mexicans he cares about his 
race not blacks Mexicans ect he want to get rid of us Hillary is just a 
liar and very sneaky but Trump is worse he's mental Hillary a liar so why 
should we vote",0.0797980383679,0.444512187274
444,nice meme,-0.109639381835,-0.0808997184251
445,hillary is an economic jackass,-0.186951498912,0.857645521989
446,this is much more entertaining the British political debates,-0.109639381835,-0.0808997184251
447,"59:45 I'm satisfied with the birth certificate because I it's not important 
to me anymore. Don't force me to defend things I said when it's not 
convenient for me to defend it.",-0.128483856306,-0.100334201477
448,"Funny how Hillary needs to make so many notes and Donald can respond on the 
fly.",-0.0865713024507,0.25911007234
449,"vote for Trump to be president Americans !! save yourselves and the rest of 
the world",0.106429279397,-0.0895719487929
450,donald is something you should trust,0.0196202939777,-0.049279007873
451,"For everyone who doesn't live in the US and thinks that you will not be 
effected by the outcome of this election, well you are wrong. The future 
president will effect every country in the world no matter which one you 
live in.",-0.133839666275,-0.118189996653
452,#trumpforpres #whyishillaryalier,-0.109639381835,-0.0808997184251
453,"the reason why the audience is laughing is because they know that this 
whole debate is a joke between them two",-0.165627891802,-0.0940574514247
454,hillary Clinton recieved these questions ahead of time,-0.174341353677,0.442051792141
455,https //m.youtube/auDuKmETC4E,-0.109639381835,-0.0808997184251
456,"From India
Best of luck :)",-0.127457401775,-0.100501994193
457,I WILL BE PRESIDENT!!!!!!!!!!!!,-0.0977078546975,-0.127467626424
458,hey guys its calebmolina plz subscribe bye pedos,-0.109639381835,-0.0808997184251
459,Wake up America.....,-0.144828831886,-0.138342162928
460,better trump then hillary,0.219490634686,0.406872222574
461,A sign of democracy,-0.109639381835,-0.0808997184251
462,#donaldforpresident,-0.109639381835,-0.0808997184251
463,33:03 shots fired,-0.109639381835,-0.0808997184251
464,Trump has resting bitch face...,0.858835225635,-0.0205401630898
465,"Bye, Bye,Lester Holt and NBC.FEEDING YOU QUESTIONS FOR HILARY. You will be 
eating fried chicken and watermelon the rest of you life.",-0.115439856821,-0.121269346419
466,"""Hey... how are ya Donald?""",0.0196202939777,-0.049279007873
467,ugh..,-0.109639381835,-0.0808997184251
468,That russian agent trump must never win.,0.282139191662,-0.057891397488
469,Hillary. 💩💩💩💩💩💩🔥👃👌,-0.186951498912,0.857645521989
470,SUB４SUB,-0.109639381835,-0.0808997184251
471,Lyin' Bitch,-0.109639381835,-0.0808997184251
472,"While Clinton may be right about young black men killing each other with 
guns, it's actually young white males who die the most from guns and it's 
by suicide. Gee, I wonder why... .. .. .",-0.129367205328,0.0101054194388
473,Can't wait to watch the second one.,-0.129470491838,-0.101585999843
474,"Just send trump to his boss Putin, so he can abuse all the women he wants 
there.",0.127597343409,-0.0873464011525
475,"Trump and his supporters are just a bunch of idiots, ignorants, bigots, and 
racist people.",0.168019811095,-0.127502094331
476,58:30 is where donald trump gets roasted,0.438384745568,-0.0105576337988
477,"I thought we had dickheads for leaders in Australia... *cough* Pauline 
Hanson *cough*",-0.109639381835,-0.0808997184251
478,"Can someone explain what happened to the American dream... I'm in debtors 
prison and illegals and poor people have much superior health care. I would 
cross the border for a better life but the Canadians won't let me in. Too 
bad because my daughter lives there and my Canadian son in law and two 
grand children can't come here.",-0.127397715843,-0.121694724886
479,BONNE CHANCE LOL,-0.130993272279,-0.0921768577625
480,Hilary#letuspray,-0.115439856821,-0.121269346419
