video_title,video_id,comment_id,comment_date,updated_date,commenter_url,commenter_name,like_count,top_level_comment_num,top_level_comment,comment_reply
"""Third Presidential Debate""",smkyorC5qwc,z12vipvxvw3dsrcna22sh3bj4mi1tt5u5.1478698615059235,2016-11-09T13:36:55.000Z,2016-11-09T13:36:55.000Z,http://www.youtube.com/channel/UCFOD8OMGwE-E--X5rHhRCNA,chris miller,1, - , - ,"Razor Gamez give me 5 reason facts why u don't really like any of them ??? 
I bet u can't do that"
"""Third Presidential Debate""",smkyorC5qwc,z12kx3oiqyzyyva3y22qhtbzpv3hydb5h04,2016-11-02T14:43:21.000Z,2016-11-02T14:43:21.000Z,http://www.youtube.com/channel/UCCMWlFyWENkIypXe1EJQkkA,RS TechStudios,134,111,6 days to go before World War 3 starts﻿, - 
"""Third Presidential Debate""",smkyorC5qwc,z12kx3oiqyzyyva3y22qhtbzpv3hydb5h04.1480824159378008,2016-12-04T04:02:39.000Z,2016-12-04T04:02:39.000Z,http://www.youtube.com/channel/UCX109QwIOR5VsTVYRETIlug,Hugh jazz,0, - , - ,RS TechStudios dumbass
"""Third Presidential Debate""",smkyorC5qwc,z12kx3oiqyzyyva3y22qhtbzpv3hydb5h04.1479842525743534,2016-11-22T19:22:05.000Z,2016-11-22T19:22:05.000Z,http://www.youtube.com/channel/UCZ-KoPdKs3p3R83McX5l41Q,Batta Beru,0, - , - ,+gianca60 well that won't be allowed soon
"""Third Presidential Debate""",smkyorC5qwc,z12kx3oiqyzyyva3y22qhtbzpv3hydb5h04.1479470843844432,2016-11-18T12:07:23.000Z,2016-11-18T12:07:23.000Z,http://www.youtube.com/channel/UCBKwBg4HeiLRRhNNa0333eA,gianca60,2, - , - ,Thankfully it's aborted.
"""Third Presidential Debate""",smkyorC5qwc,z12kx3oiqyzyyva3y22qhtbzpv3hydb5h04.1478692011682833,2016-11-09T11:46:51.000Z,2016-11-09T11:46:51.000Z,http://www.youtube.com/channel/UCCMWlFyWENkIypXe1EJQkkA,RS TechStudios,0, - , - ,+360Ragequit Why do you hate Hilary Clinton so much?
"""Third Presidential Debate""",smkyorC5qwc,z12genwbmwath3oyi04cjpywczacenmghxk0k,2016-10-29T14:10:49.000Z,2016-10-29T14:10:49.000Z,http://www.youtube.com/channel/UC7Qe25xNopaswKLIMr7vbSA,JT Brah,51,112,"""This Just In: Clinton is now leading the polls in important battleground 
states, such as Qatar, Iraq, Iran, and Syria,
And hopefully soon...
San Quentin""﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z12genwbmwath3oyi04cjpywczacenmghxk0k.1478483086916728,2016-11-07T01:44:46.000Z,2016-11-07T01:44:46.000Z,http://www.youtube.com/channel/UCiD3G9Pbjqvpb4py8YLw2og,Ametyst Rose,0, - , - ,Look where the pages originated... the USA wonder why that is.
"""Third Presidential Debate""",smkyorC5qwc,z12genwbmwath3oyi04cjpywczacenmghxk0k.1478290999751103,2016-11-04T20:23:19.000Z,2016-11-04T20:29:36.000Z,http://www.youtube.com/channel/UCC5J74IQnOZ3t0huJhZ5AiA,Eisaku2,0, - , - ,"Yeah. I have this amazing next-gen tech I'm calling ""Google"". Don't tell 
anyone about it, haven't gotten to the patent office yet. You realize they 
aren't secret and have been reported on media outlets for quite some time, 
right?

Edit: For more details and since I guarantee you've never once considered 
doing so, look up ""Telegram Nashir Donald Trump"". Or ""Isis supports donald 
trump"" and pick from any of the hundreds of links. lmao

Edit 2: Look up ""Al-Shabaab Trump"" for details on how his policies will 
empower jihadists against us. I can keep going if you like, it's pretty 
funny. The fact that this is news to you, that is."
"""Third Presidential Debate""",smkyorC5qwc,z12genwbmwath3oyi04cjpywczacenmghxk0k.1478290703197130,2016-11-04T20:18:23.000Z,2016-11-04T20:18:23.000Z,http://www.youtube.com/channel/UChqTeA1QJ7QRxKYc8Mck-tg,paul bonethruster,0, - , - ,"Eisaku2 haha awesome comment...isis Media accounts...so the isis twitter 
page?? I'm sure you can direct reference these accounts right?"
"""Third Presidential Debate""",smkyorC5qwc,z12genwbmwath3oyi04cjpywczacenmghxk0k.1478290602566008,2016-11-04T20:16:42.000Z,2016-11-04T20:16:42.000Z,http://www.youtube.com/channel/UCC5J74IQnOZ3t0huJhZ5AiA,Eisaku2,0, - , - ,"+paul bonethruster ISIS media accounts have openly called for Allah to 
deliver Trump to the U.S. to make their cause stronger. Get bent xD"
"""Third Presidential Debate""",smkyorC5qwc,z13wuloqvmegynifs232e3exjrufttwgc04,2016-11-15T02:39:16.000Z,2016-11-15T03:31:46.000Z,http://www.youtube.com/channel/UCs6mpdmXDzwojl199gkW-lA,JB pedring,5,113,"the government have no business on a woman's decision to bear or abort a 
child and yet you are asking for and using gov't funding taxpayer's money 
to fund PPH.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z13wuloqvmegynifs232e3exjrufttwgc04.1479181490286695,2016-11-15T03:44:50.000Z,2016-11-15T03:44:50.000Z,http://www.youtube.com/channel/UCMHutgio7TuCZ2WHE2VoLnQ,Aaron Rudd,2, - , - ,"JB pedring lol you opened my mind on that. Great insight. I never really 
thought of it like that. Someone goes out and has unprotected sex, gets 
pregnant, decides to use abortion as a form of birth control, and MY tax 
paying dollars covers the tab."
"""Third Presidential Debate""",smkyorC5qwc,z13bzrpbumfcuvxnm222w10hhqegd5hoi04,2016-11-13T04:24:23.000Z,2016-11-13T04:24:23.000Z,http://www.youtube.com/channel/UCgIdZWS4nSy340EzHZ9cARg,the8jrfan,12,114,Trump won BTW everyone. Just thought you should all know.﻿, - 
"""Third Presidential Debate""",smkyorC5qwc,z13bzrpbumfcuvxnm222w10hhqegd5hoi04.1479826723541709,2016-11-22T14:58:43.000Z,2016-11-22T14:58:43.000Z,http://www.youtube.com/channel/UC4Dh91X_4LZFtNfsPl-0ToQ,GalvatronVGC,0, - , - ,the8jrfan Yeeeep
"""Third Presidential Debate""",smkyorC5qwc,z13bzrpbumfcuvxnm222w10hhqegd5hoi04.1479171923930703,2016-11-15T01:05:23.000Z,2016-11-15T01:05:23.000Z,http://www.youtube.com/channel/UCzhhBVtekvuWt7pLN5qyZPw,Ben O,0, - , - ,the8jrfan Have you been living under a rock for the last 5 days
"""Third Presidential Debate""",smkyorC5qwc,z13bzrpbumfcuvxnm222w10hhqegd5hoi04.1479014103998190,2016-11-13T05:15:03.000Z,2016-11-13T05:15:03.000Z,http://www.youtube.com/channel/UCYISSjFkyKmYbWmXjjItnlw,John Barber,0, - , - ,the8jrfan your late
"""Third Presidential Debate""",smkyorC5qwc,z123xvsgkybvs3dwp04cgl1jyy3yzvd4a1c,2016-11-08T16:49:02.000Z,2016-11-08T16:49:02.000Z,http://www.youtube.com/channel/UCPihIi-Ji95RDJRqUKZGDVA,Sho' Nuff,45,115,"OK, THAT'S IT !!!.... I'm leaving Earth.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z123xvsgkybvs3dwp04cgl1jyy3yzvd4a1c.1478783943575265,2016-11-10T13:19:03.000Z,2016-11-10T13:19:03.000Z,http://www.youtube.com/channel/UCGBEnjaJ_ebeB-eB1OpyBsA,JamJamil,3, - , - ,Sho' Nuff i will see you in space
"""Third Presidential Debate""",smkyorC5qwc,z123xvsgkybvs3dwp04cgl1jyy3yzvd4a1c.1478779736858473,2016-11-10T12:08:56.000Z,2016-11-10T12:08:56.000Z,http://www.youtube.com/channel/UC5H7qf6pQZRTKz0fBGaXr-Q,Nix ferrari,1, - , - ,Hahaha.
"""Third Presidential Debate""",smkyorC5qwc,z123xvsgkybvs3dwp04cgl1jyy3yzvd4a1c.1478761177135860,2016-11-10T06:59:37.000Z,2016-11-10T06:59:37.000Z,http://www.youtube.com/channel/UC9UpRNAbkTlB5K2lkVv09XQ,TokyoXtreme,0, - , - ,"Happy travels, space brother."
"""Third Presidential Debate""",smkyorC5qwc,z123xvsgkybvs3dwp04cgl1jyy3yzvd4a1c.1478700340306418,2016-11-09T14:05:40.000Z,2016-11-09T14:05:40.000Z,http://www.youtube.com/channel/UC0EO8IaXOGAydIqT0U9JUEQ,yuliya9999,2, - , - ,+Alyssa smøl yeah I bet she doesnt have that silly grin anymore.
"""Third Presidential Debate""",smkyorC5qwc,z130dxdjdxbwxxfjg04cifaousqfhl3itzg0k,2016-11-07T02:35:52.000Z,2016-11-07T02:35:52.000Z,http://www.youtube.com/channel/UCb4YS2Yd4owfsr44LfqRXeQ,Michael Carranza,128,116,"Literally the worst American election ever, God please help us.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z130dxdjdxbwxxfjg04cifaousqfhl3itzg0k.1480824592900724,2016-12-04T04:09:52.000Z,2016-12-04T04:09:52.000Z,http://www.youtube.com/channel/UCX109QwIOR5VsTVYRETIlug,Hugh jazz,0, - , - ,Michael Carranza drama queen
"""Third Presidential Debate""",smkyorC5qwc,z130dxdjdxbwxxfjg04cifaousqfhl3itzg0k.1480026067464777,2016-11-24T22:21:07.000Z,2016-11-24T22:21:07.000Z,http://www.youtube.com/channel/UCb4YS2Yd4owfsr44LfqRXeQ,Michael Carranza,1, - , - ,"+Grumpy Grilled Cheese The people elected hillary, it was the electoral 
college that elected trump."
"""Third Presidential Debate""",smkyorC5qwc,z130dxdjdxbwxxfjg04cifaousqfhl3itzg0k.1479923279567345,2016-11-23T17:47:59.000Z,2016-11-23T17:47:59.000Z,http://www.youtube.com/channel/UCzAoxMjQI46Sd0jZjFnIDAg,Zeus Empire,0, - , - ,"Michael Carranza America is a continent therefore it has no thing such as 
presidential elections"
"""Third Presidential Debate""",smkyorC5qwc,z125dn54et3qz3ck523utl1hiubnud4a104,2016-11-08T21:47:19.000Z,2016-11-08T21:47:19.000Z,http://www.youtube.com/channel/UCE-uhNv9lhf3Ks5_v4julbA,Neon Lightz,9,117,"I'm honestly scared of what's gonna happen. How did we to this situation 
voting for two horrible people.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z125dn54et3qz3ck523utl1hiubnud4a104.1478836109293797,2016-11-11T03:48:29.000Z,2016-11-11T03:48:29.000Z,http://www.youtube.com/channel/UCdlOnwknSqHC43hNeBTIGOw,Tomahawk Tom,0, - , - ,"+I'm retarded
I'm ugly, but at least I'm not toast like you kid. Now just stop."
"""Third Presidential Debate""",smkyorC5qwc,z125dn54et3qz3ck523utl1hiubnud4a104.1478835795852147,2016-11-11T03:43:15.000Z,2016-11-11T03:43:15.000Z,http://www.youtube.com/channel/UCC6PNHhLt0XfJ7ZDcSWCgcA,I'm retarded,0, - , - ,"+Tomahawk Tom I'm retarded but at least not ugly like you kid so i win. Now 
just stop."
"""Third Presidential Debate""",smkyorC5qwc,z125dn54et3qz3ck523utl1hiubnud4a104.1478805124861817,2016-11-10T19:12:04.000Z,2016-11-10T19:12:04.000Z,http://www.youtube.com/channel/UCdlOnwknSqHC43hNeBTIGOw,Tomahawk Tom,0, - , - ,"No, blame the self admitted SJW retards like you.+I'm retarded"
"""Third Presidential Debate""",smkyorC5qwc,z125dn54et3qz3ck523utl1hiubnud4a104.1478794065267473,2016-11-10T16:07:45.000Z,2016-11-10T16:08:17.000Z,http://www.youtube.com/channel/UCC6PNHhLt0XfJ7ZDcSWCgcA,I'm retarded,0, - , - ,"It's not the people of the americas fault, Hillary should have technically 
won she had the majority of the votes however it was the dumbass Electors 
that decided to vote for Trump. So Really Blame the Electoral College."
"""Third Presidential Debate""",smkyorC5qwc,z125dn54et3qz3ck523utl1hiubnud4a104.1478702503078641,2016-11-09T14:41:43.000Z,2016-11-09T14:41:43.000Z,http://www.youtube.com/channel/UCdlOnwknSqHC43hNeBTIGOw,Tomahawk Tom,0, - , - ,"Yes because Trump was the one that wanted to bomb Russian ground troops in 
Syria. Listen child, educate yourself before you start talking about any of 
this. It was Hillary that wanted to do that. Trump was trying to stop her."
"""Third Presidential Debate""",smkyorC5qwc,z12nc1siek3jztvy304cevlz3lfgef2pbpk0k,2016-10-26T20:52:02.000Z,2016-10-26T20:52:02.000Z,http://www.youtube.com/channel/UCppXWQYc9kpYaiayPJf3y6Q,necrobreen,101,118,"Hillary laid out her plans more eloquently and she is focused more on the 
issue. trump insisted and kept blaming hillary and obama and failed to 
address the issue.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z12nc1siek3jztvy304cevlz3lfgef2pbpk0k.1480245791018192,2016-11-27T11:23:11.000Z,2016-11-27T11:23:11.000Z,http://www.youtube.com/channel/UCppXWQYc9kpYaiayPJf3y6Q,necrobreen,0, - , - ,+Jesus Christ wow you're so peaceful unlike the democrats! *Rolls eyes*
"""Third Presidential Debate""",smkyorC5qwc,z12nc1siek3jztvy304cevlz3lfgef2pbpk0k.1479986541951239,2016-11-24T11:22:21.000Z,2016-11-24T11:22:21.000Z,http://www.youtube.com/channel/UC1fXdlB2Q8N10qpQUsY0pnQ,Jesus Christ,0, - , - ,"I honestly hope the police will just throw frag grenades instead of the 
concussion ones into the crowds. It's not like these people are humans 
anyways, just some subhuman scum."
"""Third Presidential Debate""",smkyorC5qwc,z12nc1siek3jztvy304cevlz3lfgef2pbpk0k.1479986133087112,2016-11-24T11:15:33.000Z,2016-11-24T11:15:33.000Z,http://www.youtube.com/channel/UCppXWQYc9kpYaiayPJf3y6Q,necrobreen,0, - , - ,+Jesus Christ​ just shows that Republicans are retarded..
"""Third Presidential Debate""",smkyorC5qwc,z12nc1siek3jztvy304cevlz3lfgef2pbpk0k.1479921217393856,2016-11-23T17:13:37.000Z,2016-11-23T17:13:37.000Z,http://www.youtube.com/channel/UC1fXdlB2Q8N10qpQUsY0pnQ,Jesus Christ,1, - , - ,And yet he won. WOO TRUMP! USA! USA! USA!
"""Third Presidential Debate""",smkyorC5qwc,z13whlkyzvu2wxbni23ljfnpdlfyghesu,2016-10-26T18:01:26.000Z,2016-10-26T18:01:26.000Z,http://www.youtube.com/channel/UCA90lxuj4CnUIVLuI8-5tsw,zephyrquartz,17,119,"What's this odd use of a Trump-created word: 'bigly'? Most odd. A wall 
between Mexico and the US is ludicrous. That is hundreds of miles! Far too 
expensive for a country that is trillions of dollars in debt.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z13whlkyzvu2wxbni23ljfnpdlfyghesu.1479420451853120,2016-11-17T22:07:31.000Z,2016-11-17T22:07:31.000Z,http://www.youtube.com/channel/UCZ-KoPdKs3p3R83McX5l41Q,Batta Beru,0, - , - ,"News flash 60 minutes, trump speaks; well maybe not a wall, a fence, yeah, 
that'd be good, a fence is all we need"
"""Third Presidential Debate""",smkyorC5qwc,z13whlkyzvu2wxbni23ljfnpdlfyghesu.1478486851017496,2016-11-07T02:47:31.000Z,2016-11-07T02:47:31.000Z,http://www.youtube.com/channel/UCZ-KoPdKs3p3R83McX5l41Q,Batta Beru,0, - , - ,"+zephyrquartz no, I'm sorry klammy can't rewrite the script, Donny is 
talkin and has talked about a real wall and Mexico is gonna pay for it. 
Sorry no figurative wall has ever been mentioned by the great ENUNCIATOR. 
Put trump down, ONE COUNTRY, AMERICA!!!"
"""Third Presidential Debate""",smkyorC5qwc,z13whlkyzvu2wxbni23ljfnpdlfyghesu.1478422872697821,2016-11-06T09:01:12.000Z,2016-11-06T09:01:12.000Z,http://www.youtube.com/channel/UCA90lxuj4CnUIVLuI8-5tsw,zephyrquartz,0, - , - ,"Your spelling leaves something to be desired. I hope he's talking about a 
figurative wall - but it has not been conveyed as that yet. Most people in 
the world will hear Trump say 'bigly' - not 'big league'. It's just 
something he needs to know - he needs to enunciate more clearly."
"""Third Presidential Debate""",smkyorC5qwc,z13whlkyzvu2wxbni23ljfnpdlfyghesu.1478255558277335,2016-11-04T10:32:38.000Z,2016-11-04T10:32:38.000Z,http://www.youtube.com/channel/UC5WIBmM9tAMl5ws-JalhBDg,MAYAEULENSE M.E,1, - , - ,"his choice of words and ""BIGLY""ARE CHOICES FOR THE NOT SO HIGHLY INCLINED 
IN EDUCATION"
"""Third Presidential Debate""",smkyorC5qwc,z13mvfrrcrqiu124404ce52jmkv4ubdpscw,2016-10-27T01:10:27.000Z,2016-10-27T01:10:27.000Z,http://www.youtube.com/channel/UCatsXjBy2yJLb7hv4ebx9fQ,jeffrey mann,27,120,"if you won't vote against Hillary for any other reason, at least vote 
against her for the lies, and you know, maybe GIVING THE WORLD OUR NUCLEAR 
RESPONSE TIME! Yep.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z13mvfrrcrqiu124404ce52jmkv4ubdpscw.1480644220974748,2016-12-02T02:03:40.000Z,2016-12-02T02:03:40.000Z,http://www.youtube.com/channel/UCQB1tTCYCFr9qPOsppaHv-A,brian earl spilner,0, - , - ,ITS ALL CONTROLLED BY THE ILLUMINATI PERIOD
"""Third Presidential Debate""",smkyorC5qwc,z13mvfrrcrqiu124404ce52jmkv4ubdpscw.1477681167116641,2016-10-28T18:59:27.000Z,2016-10-28T18:59:27.000Z,http://www.youtube.com/channel/UCZ-KoPdKs3p3R83McX5l41Q,Batta Beru,0, - , - ,"+jeffrey mann there you go man, good luck with that one"
"""Third Presidential Debate""",smkyorC5qwc,z13mvfrrcrqiu124404ce52jmkv4ubdpscw.1477680828158370,2016-10-28T18:53:48.000Z,2016-10-28T18:53:48.000Z,http://www.youtube.com/channel/UCatsXjBy2yJLb7hv4ebx9fQ,jeffrey mann,0, - , - ,"Even if he does start a war, then maybe I'll get into the military despite 
medical issues. Win-win"
"""Third Presidential Debate""",smkyorC5qwc,z12acpazttjqifofm23uvhbismeidtcxo04,2016-11-08T00:12:59.000Z,2016-11-08T00:12:59.000Z,http://www.youtube.com/channel/UCwx_3LGCy7bnb3B-XIEhQQg,Hailey Brown,19,121,There really is no right choice between these two...﻿, - 
"""Third Presidential Debate""",smkyorC5qwc,z12acpazttjqifofm23uvhbismeidtcxo04.1478686891620186,2016-11-09T10:21:31.000Z,2016-11-09T10:21:31.000Z,http://www.youtube.com/channel/UCD4vKt56TYaZy7N7DCRzaZQ,Joeballs,0, - , - ,"I posted this earlier at someone who complained about trump winning so read 
it if you have the time:

Then leave. Trump won fair and square. He was the better option and 
Americans votes displayed that. You can whine, moan, and bitch all you want 
but you'll never know how much of a bullet we dodged by not electing 
Hillary. She lied, cheated, and deceived to get to where she was and in the 
end she payed for it. For most Americans this wasn't even a vote for trump. 
It was a vote against the Clintons and the establishment."
"""Third Presidential Debate""",smkyorC5qwc,z12acpazttjqifofm23uvhbismeidtcxo04.1478569856043289,2016-11-08T01:50:56.000Z,2016-11-08T01:50:56.000Z,http://www.youtube.com/channel/UCaDjJp3km3XYUekfEsLg7fA,amber gal,8, - , - ,I do agree but I think Hillary would be the better choice.
"""Third Presidential Debate""",smkyorC5qwc,z12acpazttjqifofm23uvhbismeidtcxo04.1478564892654113,2016-11-08T00:28:12.000Z,2016-11-08T00:28:12.000Z,http://www.youtube.com/channel/UC7AYyhow_zVw3yWN6QhBQSA,TheTestingGrounds,3, - , - ,"I would rather have chose Hillary, knowing she'll have problems and 
sometimes come short. With Trump there are too many unknowns, and 
specifically I can't see even his own party wanting to work with him."
"""Third Presidential Debate""",smkyorC5qwc,z12zwl0pxsvvhjfrh04cgj4gjo3zs3mrqbs,2016-11-12T13:17:12.000Z,2016-11-12T13:17:12.000Z,http://www.youtube.com/channel/UCLqsnnw4vvx5EIIg7K-Hcpg,Bella Tanner,4,122,The media sucks! It's﻿, - 
"""Third Presidential Debate""",smkyorC5qwc,z12zwl0pxsvvhjfrh04cgj4gjo3zs3mrqbs.1478991489557401,2016-11-12T22:58:09.000Z,2016-11-12T22:58:09.000Z,http://www.youtube.com/channel/UCZ-KoPdKs3p3R83McX5l41Q,Batta Beru,1, - , - ,Wannnn! the bitter tears of victory
"""Third Presidential Debate""",smkyorC5qwc,z12ug5igxlbnyr0gj04cenohftyzjzjh2cc,2016-10-28T02:21:46.000Z,2016-10-28T02:21:46.000Z,http://www.youtube.com/channel/UCQ2UiKDIY2ddZ5LQfhl7MZQ,Julian tho,41,123,"stupid american.. why in the hell did you kick bernie sanders out of the 
election? Now you idiot can taste your own medicine﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z12ug5igxlbnyr0gj04cenohftyzjzjh2cc.1480824614364196,2016-12-04T04:10:14.000Z,2016-12-04T04:10:14.000Z,http://www.youtube.com/channel/UCX109QwIOR5VsTVYRETIlug,Hugh jazz,0, - , - ,Julian tho cause he was a dumbass
"""Third Presidential Debate""",smkyorC5qwc,z12ug5igxlbnyr0gj04cenohftyzjzjh2cc.1480634941784138,2016-12-01T23:29:01.000Z,2016-12-01T23:29:01.000Z,http://www.youtube.com/channel/UCtDD0Fph1Mn1Ov_56ETrXhA,SENCE,0, - , - ,"Julian tho we don't want communism or socialism, don't want political 
correctness, don't want social justice warriors or indoctrinated white 
guilt college kids who are victims of libtard professors, don't want black 
lives matter or an Islamic religion that is not compatible with American 
values or our constitution. And most importantly don't want someone that 
just crumbled and sold their soul to the devils maiden aka Hillary for 
600,000$ dude has no respect or integrity for being completely against her 
and acting like the HNIC (head ni**a In charge) and then just folding so 
quick when that money was presented to take an L and shut the hell up. dude 
stood for nothing, no message, and didn't even have his first job till age 
40 which drumroll.....was In politics that is the only job he's ever had 
yet all the sudden he's the anti establishment candidate...ni**a please"
"""Third Presidential Debate""",smkyorC5qwc,z12ug5igxlbnyr0gj04cenohftyzjzjh2cc.1479664143961963,2016-11-20T17:49:03.000Z,2016-11-20T17:49:03.000Z,http://www.youtube.com/channel/UCk_6NFWghcjWZDuWFcpTMJw,LydiaIsSweet,0, - , - ,"+wilderness fun 2 i'm quite aware what I stand for sooo... first off, you 
seem more indoctrinated than I considering your paranoia. second, that 
quote is BS. in US case they'd have to get started with the new healthcare 
system by using the excessive money from the overly rich, but it's not like 
they're the new banks and the people would use up all their money for 
health insurance. it's just a startup way to get the money in circulation 
so that it can be used over and over, without unnecessary waste. that's the 
meaning of socialist systems and that's how you manage with the economy 
long term. not the unjust extreme capitalism US has right now.

we don't have bought public news and media in my country, I'm not exposed 
to propaganda. you should stop living in denial, take a chill pill and not 
be so narrow-minded. I suggest all three. ;)"
"""Third Presidential Debate""",smkyorC5qwc,z12pv1fz1pmjirhea22xvxoqmp2dfj4bv04,2016-11-03T01:49:23.000Z,2016-11-03T01:49:23.000Z,http://www.youtube.com/channel/UCewtNqEXAzrwd21YXeuUsjQ,Haley Cooper,75,124,"No one respects woman as much as i do... No, they are too unattractive for 
me too sexually assault. -A presidential candidate﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z13nft1j2uidzf5ee23ptjarfkq5dzzin04,2016-11-09T03:42:39.000Z,2016-11-09T03:42:39.000Z,http://www.youtube.com/channel/UCLhz0CbtOpc3GH8XDb9Htog,weswagginout,20,125,"Btw for all you people who don't know Hilary is a fuckin criminal, and I'm 
starting to think this election is rigged cuz she should've been in jail 
several months ago﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z13nft1j2uidzf5ee23ptjarfkq5dzzin04.1480449653836386,2016-11-29T20:00:53.000Z,2016-11-29T20:00:53.000Z,http://www.youtube.com/channel/UCT7_Bj-H5KMiloPiYQOF5Xg,Apples 37,0, - , - ,weswagginout another retarded sheep following the crowd
"""Third Presidential Debate""",smkyorC5qwc,z13nft1j2uidzf5ee23ptjarfkq5dzzin04.1478768751668129,2016-11-10T09:05:51.000Z,2016-11-10T09:06:10.000Z,http://www.youtube.com/channel/UClWfHBMyeTgpdHyMTfwQSjA,GilgameshSumeria Rap,0, - , - ,"Honestly talking, so much of those should be in jail man... Trump is 
probably guilty from something either if you ask me kek, theyre all 
criminals with the exception that it isnt illegal if you don't get caught."
"""Third Presidential Debate""",smkyorC5qwc,z13nft1j2uidzf5ee23ptjarfkq5dzzin04.1478740740772668,2016-11-10T01:19:00.000Z,2016-11-10T01:19:00.000Z,http://www.youtube.com/channel/UCfqWkCP-HHYHK-iMmK1AMmQ,Ore0,0, - , - ,"TheMichaelCW his whole tax thing was found legal, typical racist and 
misogynist name calling, how about an actual diss"
"""Third Presidential Debate""",smkyorC5qwc,z13nft1j2uidzf5ee23ptjarfkq5dzzin04.1478726119852070,2016-11-09T21:15:19.000Z,2016-11-09T21:15:19.000Z,http://www.youtube.com/channel/UCk8ILy97ux7JFs0QsVf0XKA,TheMichaelCW,0, - , - ,"so does that mean the election was rigged in Trumps favour? A tax evader, 
racist, misgynist, islamophone, bully... Americans truly forget!!!"
"""Third Presidential Debate""",smkyorC5qwc,z13nft1j2uidzf5ee23ptjarfkq5dzzin04.1478668544656750,2016-11-09T05:15:44.000Z,2016-11-09T05:15:44.000Z,http://www.youtube.com/channel/UCc0TTRDpb5gMfyt0TDf8dQw,StealthyWolfLuna,5, - , - ,"weswagginout Hillary had classified information on an unsecured private 
server, which is against the law. Her doing this directly led to the murder 
of Americans in Benghazi. She and her staff tried to cover this up by 
destroying evidence and lying to FBI and congress and the American people.


Finally someone I agree with 👍🏻"
"""Third Presidential Debate""",smkyorC5qwc,z12sczx4owyyzbi4z04ce1xorxbrydcggts0k,2016-11-12T00:09:00.000Z,2016-11-12T00:09:00.000Z,http://www.youtube.com/channel/UCSdFue8hOcSKpCqyCC003gA,TAPA,3,126,"Trump its not american way to not concede defeat and have peaceful pass on 
of power.Clinton supporter: Oh he won? Well lets riot and not have a 
peaceful pass over of power.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z12sczx4owyyzbi4z04ce1xorxbrydcggts0k.1478919094516770,2016-11-12T02:51:34.000Z,2016-11-12T02:51:34.000Z,http://www.youtube.com/channel/UCN4v8gGc5OfZ2Diuq1Ght1g,Imperial Watch,4, - , - ,"""Let's riot because we didn't get it our way, WAAAAAAAAAAAAAAH!"" Man, I 
thought Trump was a bad loser"
"""Third Presidential Debate""",smkyorC5qwc,z12ci3irzzfavhxoh04ccz1plnmdjlxh534,2016-10-29T16:57:18.000Z,2016-10-29T16:57:18.000Z,http://www.youtube.com/channel/UCLX2W4GsbEJfhIZQSzBO7XQ,MrBigEnchilada,9,127,"I'm willing to bet that 90% of trump and Hillary supporters don't even 
understand their own candidates messages, let along busy bashing their 
opponents ones. so much dumbasses in this country﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z12ci3irzzfavhxoh04ccz1plnmdjlxh534.1477907390709643,2016-10-31T09:49:50.000Z,2016-10-31T09:49:50.000Z,http://www.youtube.com/channel/UCfdf2w_o_EtgnsHFIdD1wjA,Cosby Shmoony,0, - , - ,"You're so above it, you're smarter than all of em. Good for you buddy."
"""Third Presidential Debate""",smkyorC5qwc,z13bif3jyuzxwl5dr223gfbgsxzswvqye04,2016-11-01T15:43:22.000Z,2016-11-01T15:43:22.000Z,http://www.youtube.com/channel/UCZXvtD5hvbzE4K1zx5JptBw,Karlo Moharic,36,128,"I can believe that I'm saying this but when it comes to economics Trump 
actually makes more sense.﻿", - 
"""Third Presidential Debate""",smkyorC5qwc,z13bif3jyuzxwl5dr223gfbgsxzswvqye04.1478117741183084,2016-11-02T20:15:41.000Z,2016-11-02T20:15:41.000Z,http://www.youtube.com/channel/UCZXvtD5hvbzE4K1zx5JptBw,Karlo Moharic,5, - , - ,"I'm not saying that he is the most sucessful buisnessman out there , no do 
I support him.
But as Milton Friedman said it , the best thing that any goverment can do 
for it's people is to take as less money from taxpayers as possible."
"""Third Presidential Debate""",smkyorC5qwc,z13bif3jyuzxwl5dr223gfbgsxzswvqye04.1478055747634100,2016-11-02T03:02:27.000Z,2016-11-02T03:02:27.000Z,http://www.youtube.com/channel/UCZXvtD5hvbzE4K1zx5JptBw,Karlo Moharic,0, - , - ,+Samantha Bee Do you support Trump?
