,label,text
1073,3,debate not healthy.
1074,3,LET THE YTP begin
1075,3,he's IN!
1076,3,"I was on the fence. Now I see the seasons change. His unrealized gift is he 
exposes everything around himself. You're right to fear the exposition. 
Lightning thunder, the Torch THE TRUMP"
1077,2,Trump sucks
1078,3,like here if u want trump too win
1079,1,I vote for hilary
1080,0,yes I hate donald trump
1081,3,"im justing sitting in my bedroom turn off the light with popcorns and 
watching them bullshit"
1082,3,Wtf is trump even saying half the time.... this is actually scary
1083,3,Anyone else notice that Trump has resting bitch face
1084,2,Trump is a national embarrasment.
1085,3,haha
1086,1,"i am a 13 year old girl who has just watched the debate on November the 2 
2016 that can realize that Donald J. Trump , is not good for the US ,not 
only because he belittles women but because he is going to make dictator of 
Korea Kim jong Un want to bomb us even more... then adults should realize 
it to. i do not like Hillary but she has expirence in the politcial system 
so she is better than trump but at this point in the election anyone 
is.watch Michelle obamas speech about human decency and how trump should 
not brag about sexually asulting women and you will want to think twice 
about your vote for trump. On November the eighth 6 days from now vote for 
Hillary Clinton. Again this is from a 13 year old girls prespective. If 
adults can't see this then america...START THINKING FOR ONCE! Vote Hillary 
for president If YOU want to ""Make America Great Again"". Vote for Hillary 
Clinton for the president of the United States of America."
1087,3,"Trump going do this mark my words, big (required) changes on the way baby"
1088,3,"I'm not a fan of Hillary or Trump but overall Hillary seemed more prepared 
for this debate and even took notes during it. However towards the end of 
the debate Trump started to make more sense. I like his plan to take out 
ISIS fast ASAP."
1089,3,"Harambe for president!!!!!! Like comment if u agree!!!!! Btw I actually 
want Hillary to win!!!!!😂😂😂💯💯💯"
1090,3,"Republicans have a big lie , a racist, a bigot and a very stupid man named 
trump."
1091,3,"Trump and the republican are not good for the country, nor for the entire 
world. They are just racist, bigots, and idiots fearmongering and hating 
all minoritys."
1092,3,"This whole damn thing is about the past. Let's focus on the future... how 
about that? Lol"
1093,3,HILLARY HOW BOUT ALL THOSE YOU HAVE MURDERED HILLARY CRIMINAL!!!!!!!!.
1094,1,"GO HILLARY! 
BOOOO TRUMP! 
I'm all for HILLARY 
Just wish I was old enough to vote😂
I've been like,""MOM! DAD! VOTE FOR HILLARY!""
My parents r like,""what? U thought we'd vote for that crackpot Donald 
Duck?"" (AKA trump! lol we call him that😂)
When I'm like GO HILLARY! 
My mind goes to ""GO NAWAZ GO!""
lol American-Pakistani problems 😂"
1095,3,"This clown trump and his people are just to stupid to be trusted and they 
are anything but truth. Just racist, bigots, and idiots."
1096,1,"all y'all are idiots if you think your vote actually matters for one. 
second, these two are Laughing at us to no end."
1097,3,"THIS GUY IS RIPPING HER A NEW ASSHOLE. YOU DO NOT DEBATE TRUMP IN BUSINESS 
LOLOLOLOLOLOL!"
1098,3,#stop being racist @trump
1099,3,We don't need a female president
1100,0,"I WISH MISS Hillary Clinton win because if Donald Trump win he going to 
turn down so many of the people down"
1101,3,"I think Donald's gonna be not so bad as people think, I mean he does say 
stupid things but in all seriousness Hillary was there when Bill was the 
President and also when Obama was but nothing changed really. {ISIS was 
born.}"
1102,0,"I genuinely think Donald Trump may just win this. His straight talking 
policy sing right to a hell of a lot of Americans. But remember this if it 
ain't done the Trump way. It's the highway and that means America at War"
1103,1,don't vote for trump!
1104,0,i hope donald gives her a large cigar to choke on
1105,3,"I'm not for either of them but at least Hilary makes sense when she 
speaks...Trump's sentences are all fragmented and hard to understand."
1106,3,trump never answers questions lmao
1107,3,"Racial healing and the president's birth certificate are unrelated... 
trump, really?"
1108,3,"Republicans supremacist now have the worse person runing for president any 
nation could ever have. That sexual predator must never win."
1109,2,"Republicans and the trump are all bullshit, bigotry, and racism. There is 
not even one sane mind around all of those supremacist idiots. Even their 
leader trump is just charlatan and a sexual predator."
1110,3,Wow... this is like watching my children argue....unbelievable.
1111,2,"I am not sure who is shittier. Killary or trumpster.
Can i trust trump that he will not start unnecessary wars against middle 
east countries? Can i even trust Killary?"
1112,3,"The ""Law and Order"" part is where I decided to vote for Hillary. She 
answered that question effectively. Trump just rambled saying ""law and 
order"" and ""stop and frisk"" while ignoring what's been said to be 
unconstitutional. Hillary even brought up mental health, more police 
training, etc. 

I tried very hard to look at both sides of this debate, without bias. Trump 
just seemed very unprepared and that's really not a trait (among many) 
commander in chief should posses."
1113,3,"Yes, they should just turn off the other person's mic til it is their turn, 
and also turn them off when time is up."
1114,3,Why are they just yelling at each other?
1115,2,bill clinton should've popped trump
1116,3,"Wait... Did Hillary say ""Fairer""?!?"
1117,3,"ok trump knows how to run economics and his profitable brains clinton knows 
how to run diplomacy and her mouth! BUT both have been proven to serve they 
own purposes so they are not capablr to be presidents ! makd one economic 
leader anc the other a diplomat in external issues long story sort : any of 
those two clows be president?.....og velieve me its gonna be baaaaad! PLUS 
old story: nothing will change ppl cause same authorities will ""still rule 
the country but wearing new clothes"" if you know what I mean!"
1118,0,guys. Donald trump is so a Donald duck. the look and everything
1119,2,Trump u sure u wouldnt be bttr off as a comedian?
1120,3,"The fact that this is a presidential debate should bore me, but I am 
actually entertained by this because this was actually funny which is 
really troubling and makes me worry for America. Because frankly neither of 
them should be president they didn't talk about the future of the United 
States but just tried to roast each other. But please Americans whatever 
you do don't vote for trump 😑"
1121,3,"he is absolutely disgusting, despicable"
1122,3,well I know that is a lie
1123,2,"Hillary keeps it classy 💁🏻 you can see her respect
Trump.....trashy........"
1124,3,PAUSE AT 7:19 FOR THE BEST PHOTO!
1125,3,nafta?
1126,3,Go hillary
1127,3,Olojh
1128,3,hi
1129,3,If Hillary Clinton wins my whole family is moving to Canada.
1130,3,"Repubicans are just fearmongering to disguise their real bad feelings 
against all minoritys."
1131,3,"YOU ARE LYING!!!!!!!! HILLARY CRIMINAL!!!!!!!! CRIME IS WAY UP!!! NATION 
WIDE!!!!!!!!!!."
1132,3,"Trump is just an evil corrupted and crooked man allready. No need to wait 
any longer for him to fall from grace, he is a crook and a charlatan 
allready."
1133,1,"UK HERE VOTE TRUMP TAKE BACK CONTROL OF YOUR COUNTRY FROM THE 
ESTABLISHMENT. WE SUPPORT YOU."
1134,3,"trump have a lot of make sense to say..he have a lot of new 
ideas...hilary's idea are cliche over used campaign plans.."
1135,3,I like Hillary. She's calm no matter how ballistic Trump is.
1136,0,Donald Trump will be a good leader
1137,3,"Hillary is inteligent and Trump has his head up his ass 20 inches and why 
do we need to bomb isis for they are in war and we have no part in it."
1138,1,i vote for hillary
1139,1,Let's vote! Trump or Hillary?
1140,3,Who won?
1141,3,Tramp is the best!
1142,3,Hillary for prison 2016!
1143,3,"God her facial expressions drive me nuts. That smart-ass smile makes me 
cringe."
1144,3,A small loan?
1145,3,Who came here from SNL? 😂
1146,2,Trump forever
1147,2,TRUMP IS MY DADDY
1148,3,Hillary is pretty
1149,3,"Hillary, what a loser."
1150,3,go Hillary
1151,3,this is hilarious
1152,3,who won
1153,3,"Muslim should live in their own world they just spread hate and nothing 
else"
1154,1,vote for trump.
1155,0,vote donald trump
1156,3,TRUMP 2016
1157,2,TRUMP TRUMP TRUMP
1158,3,"They've only mentioned the high- and middleclass, but how about the 
lowclass?? They may die in the cold and keep queueing in the cold for a 
home?

Let's be clear, these are just puppets, it's just politics. Nothing is 
going to change."
1159,3,"Hillary is being openly investigated by the FBI and is clearly a closet 
racist. How has she not been disqualified yet?

http://www.snopes.com/clinton-byrd-photo-klan/"
1160,1,"plz vote for hillary if ur an adult i am a latina and i dont want to leave 
the usa and i am 12😭😭😭😭😭😭😭😭😭"
1161,2,"GO TEAM TRUMP :D

- from a friendly brit"
1162,3,"I vote for Donald Trump, he doesn't want war he wants peace but Hilary 
wants war she wants to depopulate the world so don't listen to her nothing 
but lies she will get us in to war do you all guys want to die she's part 
of the Illuminati group going along with them"
1163,0,go Donald Trump
1164,3,HILLARY CLINTON!!! YOU'RE FIRED!!!
1165,3,"Let's play Russian roulette 






every 2th like dies"
1166,3,Stop asking him about the stupid bus
1167,3,I can't stand that wicked fake smiling bitch Hillary Clinton.
1168,3,"Well well well, that smirk that was on her face thru this debate was 
removed by the American people. She has been knocked off her throne, never 
to regain her seat again! Way to go America! Way to go....."
1169,3,"lol who's just only tuning in to the debates now Trump has won. certainly 
me!😅🙈"
1170,3,"I'm Brazilian (therefore not much into American Elections) but correct me 
if I'm wrong...
USA must decide between voting for a crazy businessman who says mean things 
and a compulsive liar who does mean things, right? 

You're screwed either way, but one thing I can assure: I would never vote 
for the second option."
1171,3,AMERICA HAS TO CHOOSE BETWEEN BAD AND WORSE
1172,3,I watched this while doing my homework.
1173,3,"This is the best two hours of my life of watching these two biggest frauds 
pointing each other fault line rather than resorting a strategy how to fix 
this country up."
1174,3,"Do not vote if you don't want none of these two for president. It's your 
right to do so and expressing your discontent. Do not be blackmailed into 
voting a candidate in which you don't believe"
1175,3,"Hillary Clinton is, according to some people, in league with child 
traffickers and Satanic practitioners. Donald Trump is, according to some 
people, pals with Jeffery Epstein, owner of ‘pedo-island’. 

Who to believe? 

Something that is an absolute fact is, I really don’t know either one of 
these individuals. 

They are just personas put out for me on various viewing screens. I’m 
suppose to pick one of these people to make decisions on my behalf that 
will impact my life? 

The whole thing is actually quite ABSURD!!!

“Democracy” is one big dumb CULT!"
1176,1,"Good Luck America. I hope whatever happens will be the best for the 
country. I personally would vote against Trump, not because Clinton is good 
but because Trump is worse in my Opinion. I hope you will Vote, think 
before you vote and vote not only for your advantages but for the 
advantages of the whole United States and the rest of the World since this 
election does not only effect America . ( I guess i'm gonna get criticised 
for hoping for the best, since I have been before by Trumps supporters if 
not commenting 100% positive or against Trump)"
1177,3,Wow look at the guy in the background while karl becker is speaking.
1178,3,I can't even watch that snake.. Hillary needs to die
1179,1,"I can't vote, but I'm just curious. If both of them are in trouble with the 
law (Clinton with emails I believe and Trump with fraud(?something with 
Trump university) case and rape case going to court) why are they allowed 
to run? Just wondering. 😄"
1180,3,20:15 best part!
1181,0,"Donald Trump made his money off of hard work.Hillary makes her money from 
dodgy deals and donations"
1182,3,Every like on this comment is for hilary. Every comment is for trump.
1183,3,"Dear Americans. The world is laughing at your stupidity. Nobody outside of 
the US will have any sympathy for you later on down the line. Brainless 
country."
1184,3,"Trump won the debate at 20:10. Couldve dropped the mic and walked off stage 
after that and still wouldve won"
1185,3,"People have a bad look at Trump because the media smeared him. Where was 
his evil all these years when the world knew him, including all these women 
he suppose abused so badly. Once he gets elected president - which I 
believe so - people will have the same view they had until now."
1186,1,I'll gladly vote a dead gorilla as president than these two cretins.
1187,3,"Nobody should support that charlatan and sexual predator trump. He will 
betray anybody at any moment cause he is a fraud and a coward."
1188,3,"""because you'd be in fail""... lol"
1189,3,why dont you release your hundreds of thousands of emails crooked bitch
1190,3,"These debates are just arguing, questioning judgment, and blocking out the 
host. I feel so bad for that guy."
1191,3,"""Nobody has more respect for women than I do""

I'm sure Ron Paul has more respect for women than you Mr. Trump. --reality"
1192,0,"Well, if Donald Trump wins I would miss alot of good people :( 
How shitty this world is"
1193,3,We hope the same surprise in France in 2017....;)
1194,3,Anyone notice the fly that lands on Hilary's face @ 14:46 ?
1195,3,"""Neither of the candidates are worthy."" - Europe"
1196,2,why donal trump is not beter than clinton?
1197,3,"Republicans have a big lie named trump, a racist, sexaul predator, and a 
bigot."
1198,2,HE IS A HERO <3 TRUMP
1199,3,"Trump and the republicans are very stupid and very dangerous for everybody. 
He is a racist, a big charlatan, and sexual predator, and the republican 
leaders are just idiots."
1200,0,"Okay the first question donald trump did not say anything involving the 
question, it was about if he thought he was a good influence or role model 
to children and he started talking about american law and order and change"
1201,3,Hey look the roast is at 20:16 c;
1202,3,"There is no way an idiot like trump, who is a proven fraud, a well known 
racist, and a long time women abuser can be trusted anymore. He is a big 
disgrace."
1203,3,"Why was Anderson Cooper so confused about how men talk about women in 
private?"
1204,0,"our lord and saver Donald trump. 

make American great again by building the great wall of Mexico."
1205,3,trump you have to win
1206,3,"Hi Americans, I'm from Estonia. Trump is a clown, corrupt & miserable 
politician! He looks inadequately like a most of Post-Soviet's politicians. 
Clinton seems to be a better candidate, don't destroy your country."
1207,3,"Let's be clear : all the politicians lie. It's their job. But in addition 
to being a liar, uncle Donald is a creepy person with dirty opinions. Make 
the right choice for you and for the world. Please, sincerely from France 
(sorry for possible bad writing we're french u know)"
1208,3,"We are great because we are good blah blah blah just words I want to hear 
policy and how your going to change it americans are not dumb anymore we 
look for facts. Who agrees?"
1209,3,"Believe me!!!support Trump...if you support Hillary,you will 
regret!!!👀👀Hillary will made more wars in the world!!hillary=devil and 
liar。"
1210,3,"That racist and sexual predator Trump has corrupted many fools minds with 
his doctrines of hate, lies and stupidity."
1211,0,"Hillary Clinton is our hero, Donald trump is the worst, Clinton will take 
care of everyone. Donald Trump is just so dumb and stupid, Like if you 
agree"
1212,3,Trump won the America is going to an end
1213,3,"How was Trump able to get so far? Guys, don't elect him. He rlly reminds me 
of the german history. And if you don't know what I am talking about and if 
you don't know what terrible things happend there, then you should rlly go 
check that. Then you can think about if you still like Trump again."
1214,3,haha
1215,3,"Obama, come back. I'll never let you go Obama."
1216,3,"i am from India and i feel Donald Trump is the need for USA 
....Globalistaion is going to experience its slow death maybe in the next 
20 years or so and the next superpower gonna be China and Russia.....USA 
india will become close friends and hence these two will give tough 
competition to the russia-china nexus"
1217,2,TRUMP IS A RAPIST!!!!!
1218,3,"It was pretty fu#$ed up that they kept interrupting trump and going Hillary 
more time to talk than trump at some parts."
1219,3,"Trump is just looking for power and for money and he will lie about 
everything and acuse anybody if he has to."
1220,1,"I'm only 16 so I can't vote yet. However, if I was to I'd definitely vote 
for Trump. He seems to be more peaceful and easy - going, and has tried to 
avoid getting into scandals recently. However, Clinton has still not 
responded to 50% of the crimes she's committed. Not saying Trump is 
innocent, but he seems to not be spouting out propaganda bs like Clinton to 
brainwash her supporters. Triggered SJWS who think abortion is OK, feel 
free to reply"
1221,1,"I'm an Indian and this is none of my concern but still I would like to put 
up my view point that after hearing them both I feel sad for Americans, 
both are huge liars and trying very hard to convince you people to vote, 
Hillary Clinton is just a little less of an evil. 
I wish you guys could have Obama back."
1222,3,"Trump and his doctrine of hate, racism, bigotry, and hypocrisy are not good 
for anybody. He is corrupting peoples mind, just lying, fearmongering, and 
deceiving the fools."
1223,3,"Trump may have lots of money, but he is an idiot, an ignorant, and a big 
liar sorrounded by racist, bigots and evil people just like himself."
1224,3,"WOMEN WERE PAYING MORE before ObamaCare??? WHY!!! Again in a patriarchial 
society where do us as women survive? This man is a mysognist how can 
people vote for him"
1225,2,go trump
1226,3,she won this and will win tonight!
1227,3,What's isis got to do with him being a rapist
1228,3,"We are fuked! That trump is nothing but a big fraud and a man full of lies 
and hate."
1229,3,"would any young ladies out there like a bill clinton cigar treat...don't 
worry ...hillary wont mind...or would you prefer some trump octopus 
hands...i hear hillary talking about what trump does to women...just ask 
yoko ono what hillary does to women...america had better wake up 
NOW...neither of these can become president and you know it..."
1230,3,"Probably the most disgusting human being for president in the history of 
human kind."
1231,3,no I'm sad Hilary lost😧😧😧
1232,3,"HILLARY FOR PRESIDENT! I don't see how there's even any kind of choice 
involved: it's either an experienced, intelligent human being for president 
or a moronic, appalling disgrace!"
1233,3,"Wow. I've been researching Hillary a lot lately and while I do deeply 
believe in her good side, I must say that after just recently having looked 
into the rape case Donald mentions here in which she indeed successfully 
defended a rapist and got him off the hook although she knew that he was 
guilty, I find that to be the most important and convincing reason to speak 
against her as a person and most importantly speaks against her as being a 
politician. I'm not saying there isn't enough that speaks against the same 
things in Trump's case. 
But standing there and calling him out on something he's supposed to 
apologise for (he definitely is!) while at the same time not having the 
mere guts to apologise to the rape victim is just such a low of character, 
I don't have any words for that.
I may not be an American citizen so I don't actually have a say in that but 
as a human being I am just sick and tired of this kind of politicians. 
Pointing fingers at everyone for their misbehaviours instead of standing up 
straight, trying to be a good person, being moral and saying when they're 
wrong, admitting to their mistakes and first and foremost BEING HONEST. 
That's what a strong leader is for me. It's one who is truthful and real 
and upright."
1234,1,"VOTE HILLARY!!!! Raise minimum wages, expand Obama-care, first female US 
President and THERMO-NUCLEAR WAR WITH RUSSIA!!! YEAH!!!"
1235,3,"I have a serious question, can anyone that is a Trump supporter please 
explain to me how you take him seriously?"
1236,0,"Side note: As a Brit looking at America from the outside the rise of Donald 
Trump is shocking. He wants tax cuts for the very rich, he is clearly anti 
hispanic, has clear contempt for women and minorities, loathes the 
President and loves Putin and Russia.

He has no clear policies, lies constantly, talks like a child, has a quick 
temper, cannot take criticism, holds a grudge, is revengeful, spiteful , 
narcissitic and aggressive.................and yet this race is 
competitive. If character means anythng to Americans it should not be.

Hillary Clinton is not without her flaws but in every area as shown in this 
debate she is superior to Donald Trump.

Do the right thing America................elect Hillary Clinton as your 
President. 

PS:The fact she is a woman is an added bonus.."
1237,3,"Why arm the kurds .-. giving guns to a foreign country for the sole purpose 
of making things right is nonsense. Not to even mention the american people 
paying taxes to light up conflict they don't even understand. Is it another 
ruse to get cheaper oil ? Go build hospitals and schools instead."
1238,3,"What an Idiot!!! If he will be elect, US are the stupiest Nation on Earth.
 P.S. :Now they are!!!"
1239,3,"Are you ready to get nuked, americans? Well you better be, fucktards. 
Saythanks to Nuland. Never forget. Never forgive. From Russia with love."
1240,3,"TRUMP IS MORE HUMBLED ON THIS DEBATE ..THAN ON THE 1ST DEBATE... MAYBE 
BECAUSE IN THIS SECOND DEBATE TRUMP WAS DEBATING IN FRONT OF A WHITE MAN 
AND WHITE WOMAN..... ON THE FIRST DEBATE ..THE DEBATE WAS IN FRONT OF ONLY 
ONE  BLACK MAN AND HE SHOWED VERY LITTLE RESPECT! HE WOULDN'T EVEN SHUT UP 
WHEN TOLD HIS TIME WAS UP...BUT ON THIS DEBATE THEY MADE BOTH OF THEM HUSH 
UP.."
1241,3,Voted for Hillary today
1242,3,"Trump is an idiot, a racist, a sexual predator and a very digusting human 
being. This time we have gone too far and too low now."
1243,3,"Americans if President Clinton, it will be a war in the world, she was sick 
in the head, in Ukraine now there is a war, thanks to America its power in 
Ukraine war gave Obama, Russia is not the aggressor, it is not not attack 
anyone, it's all Obama does that the circle is a war, make the right 
choice, only Trump will be peace in the world"
1244,3,"Trump is like those charlatans who lead cults for idiots. Nothing but a 
bigh fraud, a racist, and a sexual predator."
1245,3,Trump is going down !!! Hillary u goooooooo upppppppp
1246,3,trump is bad for president
1247,3,"Trump is just women abuser and an idiot with no wisdom. All minoritys and 
all womem must reject that charlatan."
1248,3,HILLARY CLINTON FOR PRESIDENT
1249,3,"H E L P!!!!!! I don't know who to vote for... but I think Trump would be a 
better president. I realize, America its not the same anymore. At the same 
time, they always gone do a lot of things then they don't do it."
1250,3,"Trump I am from Kuwait and so far you are really annoying the hell out of 
me I am not an American but dude you really oughta actually do your 
research cause not all of us are terrorists only 5/100000000000 are 
actually terrorists Islam is a telefilm that believes in peace ISIS is NOT 
ISLAM"
1251,3,"This is terrible, should the country be like Trump thinks? Women are the 
future, who the hell can say anything else?! Hillary as a woman has a 
better perspective. For Hillary!!"
1252,3,"Finaly we got the sexual predator and the racist we a have always been 
dreaming of! I guess we all can say that justice has been done."
1253,3,"as hes looking in the camera at 10:25 his eyes get bigger and bigger and 
darker, its so demonic .."
1254,1,Batman will vote for Martha.
1255,3,I want hillary clinton to win
1256,3,"Hillary would be a better president. She is smartly kind. even her husband 
was a president of the USA for 8 years, not even a single racism or 
division occurred. Therefore she is trustworthy. BTW, she killed Bin-ladin 
and Qaddafi for a purpose, it is because both of them caused alot of 
corruption on land and both of them killed millions of innocent lives. 
Hillary, always hillary is better choice"
1257,3,"I hate Hillary Clinton , she has a huge head like a lion.
Her head is too big for her tiny old grandmother body.
@ 2:54 she doesn't have the look of a president she looks like an old 
grandmother
(I know that she is a grandmother) she's an old woman who is trying to act 
like a younger woman but it isn't working because she looks ridiculous.
Obama, has the look of a president , I think. 
Hillary doesn't , Trump doesn't either.
Why don't they set an age limit for being president , that way it will stop 
senior citizens like Trump and Hillary from trying to be president.
@ 3:43 Trump doesn't even know how to hold a microphone correctly."
1258,3,trump won legaly?
1259,3,"OMG
I live in Germany and i am so scared about Trump!! He said so Bad things 
Wtf !!! Why did YOU choose him?? Im very scared and my family too. Sorry 
for Bad english.😁😩"
1260,0,"20:10 ""It's just awfully good that someone with the temperament of Donald 
Trump is not in charge of the law in this country."" LMAO. Open mouth, 
insert foot."
1261,3,"Whats wrong with the Americans those two kandidates are a HUGE step back 
compared to Obama
And by the way they are both very unsympathetic ^^"
1262,1,"Do you think Hillary Clinton should've won this sign this petition that can 
push the electoral collage vote and go with the popular vote and on 
December 19 we can push this dude outta here link down below 
https://www.change.org/p/electoral-college-electors-electoral-college-make-hillary-clinton-president-on-december-19?source_location=topic_page
"
1263,3,"yo trump, I would like you but you want to block me from tacos"
1264,3,"Why isnt this political debate about politics? We're focusing on who's a 
better person when we should be focusing on laws and projects.I mean its 
just weird , they bring each other down and try to show their adversary is 
more evil. What the heellll is thhhatt"
1265,3,"It was disgraceful of Hillary to call Trump a racist for daring to question 
the legitimacy of Obama's birth certificate. What did race have to do with 
that?"
1266,2,"Trump roasted Hillary, every single response."
1267,3,14:47 A fly lands on Hillary's face because flies like bullshit.
1268,3,"""Cause you'd be in jail."""
1269,2,The reported/host seems like she hates Donal trump
1270,3,1:24:50 is where Ken Bone is thank me later
1271,3,The Moderator is biased
1272,3,"1:29:38 - That guy really put Trump and Clinton on the spot with that 
question. Dude, you are the debate's real MVP."
1273,3,"""BECAUSE YOU'D BE IN JAIL"" *Mic drop*"
1274,3,"anyone else came here just to read all the comments saying trump will never 
win? haha"
1275,3,I enjoy watching these now that he's won. Killed it on the 2 last debates
1276,0,I VOTED FOR DONALD TRUMP
1277,0,"I really do not like donald trump.. I hate him, but every time trump wants 
to respond to clinton this stupid blog bitch is interrupting him. This is 
not fair.."
1278,3,That fly that landed on Hilary is doing the fly nation proud..
1279,3,"I feel like Trump and Hilary are two divorced parents fighting over custody 
of us, but we kinda just wana go live with grandma."
1280,3,"from the first moment Hillary started talking I felt like I'm watching a 
movie with a usual pretentious wannabe."
1281,3,"Hillary looked SO smug throughout the campaign... How embarrassed must she 
be now?"
1282,3,"Do you think Russia is the problem? Russia is not the issue here. Terrorism 
is! Frankly, that is the dumbest thing I've ever heard. War kills, people 
have to die. But to stop this war, more people will die. It's a simple 
fact. People die! And they will continue to die, but those people are dying 
for the greater good of humanity. If Russia didn't bomb Syria then ISIS 
would have even more power. Does anyone want that?"
1283,3,Anderson is very biased. The woman moderator is worse.
1284,3,"Can Hillary stop saying ""America is Great because America is Good"" has she 
no idea how retarded that sounds?"
1285,3,"Trump ate this ""B"" for lunch. She is such a liar (and a bad one)."
1286,3,"Everyone loves Clinton when she speaks. Why? Because when she speaks she 
talks about things everyone would agree with.

""We are going to empower everyone"". ""We are going to fight against Cancer."" 
""We are going to help the middle class"" 

She is a politician. She says broad statements that any normal person would 
agree with. 


Trump is unpopular because he speaks the truth. A lot of people don't want 
to hear the truth. It sometimes is unpleasant. But that whats makes Trump 
such a winner, and a true leader- willing to do the right thing, even if 
its very unpopular."
1287,3,"Trump scares me, but Hillary's fake smiles scare me just as much, good luck 
America (o_O)\
/ |
|
|
/ \"
1288,3,I'm here for Ken bone
1289,3,I'm not even American and I'm still watching it😹
1290,3,I would rather have Obama for another 4 years
1291,3,"TRUMPS WINNING, LIBERAL TEARS"
1292,3,14:49 there's a fly that lands on Hillary Clinton's face right..?
1293,3,"Isn't there 300,000,000 Americans?
And these are the best 2? :/"
1294,3,Hillary's poll numbers are dropping faster than her husband's pants!
1295,3,"I can see many Hillary supporters in the comments, well I have a question 
for you people, how would you feel if ww3 started, she openly said that on 
tv, that she want war with Russia, how do you feel right now, that maybe 
next year, a nuke will be dropped on New York, Washington DC, Los Angeles, 
not only american cities of course, Moscow, Berlin, Belgrade, Paris, how do 
you feel about that?"
1296,0,"Donald Trump is better than Hillary Clinton, I'm listening both of them, 
Donald Trump open man"
1297,3,Hahahhahhha Hillary took that L
1298,3,"if Clinton becomes president, will be a third world war, you Americans want 
it?"
1299,3,"Goodness, Internet Explorer took a bit longer than expected. I'm just happy 
Jimmy Carter is finally president."
1300,0,"20:16 Donald, please follow through with this. You would make so many 
people happy."
1301,0,i predict Donald trump wins
1302,3,"I thank God Trump won. Hillary would have brought total destruction to the 
USA."
1303,3,"I love how when Trump speaks when he's not supposed to or goes over his 
response time the moderators dont shut up just going ""Mr Trump!"" Over and 
over but when Hillary does it its one ""Secretary Clinton"" like every 10 
seconds"
1304,0,"Anyone with a brain can see that Donald makes zero sense during his 
speeches, often gliding away from the topic.
Likewise, none of his many words are backed by fact. From the looks of 
FactCheck.org, investigators usually debunk his statements with 
kindergarten ease.
Yet, Trump makes a lot of noise and gives the illusion that he’s 
ahead of the game. It confuses his supporters as well as his opponents.
Read more at 
http://www.inquisitr.com/3630379/jane-goodall-donald-trump-analysis/#byKyFhHMeD5AdCBy.99
"
1305,3,to be honest i only watched this because of SNL
1306,1,"Simple question. Would you vote for Laura Bush? Barbara Bush? Nancy Reagan? 
Rosalynn Carter? Pat Nixon? Mamie Eisenhower? Mary Lincoln? Martha 
Washington? Why would anyone vote for an ex-President's wife to become 
President? All nice people in their own way but it doesn't qualify them to 
run for President. Hillary Clinton running for President is beyond 
ridiculous. The only Countries where wives of a former National leader 
""take over"" are monarchies, dictatorships or banana republics. America is a 
republic. Even voting for Hillary Clinton will classify the US as a 
dictatorship or a banana republic."
1307,3,"It´s unbelieveble how much more mature Hilary is than Donald. He really has 
to work on his anger issues, so immature....."
1308,3,So what does JayZ and his ilk mean when they insult women?
1309,2,hahaha Trump is owning
1310,3,MAKE AMERICA GREAT AGAIN!!!!!!
1311,2,"mr.trump did you abuse women ?
Trump:yes, I will get rid of the IS and help America
🤓"
1312,3,was there a fly in the debate!? or is this just me
1313,3,"""Cause you'd be in jail"" hahaha"
1314,3,"I want Hillary to win. I am anti-american. World needs WWIII. USA needs to 
be broken up or at least weakened (along with their Islamic attack dogs), 
if world peace is to be achieved. As a person who actually understands 
geopolitics and history, there is no other way.
World should gear up and support Russia. China isn't fit for this job. Like 
it or not, USA is destined to go down. Traction gained by Bernie Sanders is 
proof that USA is a sunset empire. The world can either choose to go down 
with it, or prepare for the new sun.
Yes, even with Trump, USA will go down. But he won't lead the world to 
WWIII, which would mean USA may live to fight another day(meaning century). 
USA can't be left alive."
1315,3,Those news hosts were biased towards Clinton.
1316,3,"can he stop breathing so hard into the microphone and interrupting in a 
debate? Wow! Why keep making childish remarks? This is ridiculous... he is 
making my IQ drop...."
1317,3,Am I the only one who saw that fly on hillary's face?
1318,3,I'm here to get into the bone zone.
1319,3,Ken Bone 1:24:47
1320,0,Donald trump roasted her ass 🔥
1321,0,"Shout out to all Non Americans who are watching the US Debates just to see 
Donald Trump get humiliated by a girl."
1322,3,"America is NOT great it hasnt been great since the bushes and clintons made 
it a disgrace Its a shame because america was the country everyone wanted 
to be like but now it is hated over the world. Hilary has been intimidating 
women for her husband for years Bill Clinton raped and sexually assaulted. 
Trump is right in what he is saying the clintons are the biggest predators 
also look at what trump said 11 years ago is it really that big a deal when 
you see whats going on in the world, Hillary just said when they go low you 
go high then she went even lower she is a witch and not just as a 
description she is a true witch she does not believe in God she is a 
wiccan, she is more disgusting than Trump"
1323,3,was that a fly on her face at 14:55?? lmao she is lying
1324,3,"I'm not even American but a black African, I would advise Americans to vote 
for Donald than Hilary because she's selfish, greedy and a murder! people 
are so blinded by racism and feminism and all that but is that the main 
problem? and Hilary as a woman is racist and only cares about her pocket 
everyhing she says is for show! as she claims she has two personality..this 
is on camera...If Hilary Clinton becomes the next president, it's the of 
America ...and the world I be honest, she wants WW3 like its a joke...coz 
that would destroy humanity and existence...PEACE, may God guide you"
1325,3,the sun creats enough energy to power the world for a year in 50 minutes
