,0,num_char,num_word,num_sent,TTR,FRE
267,LOL from China,14,3,1,1.0,119.19
268,Donald trump it most not president because he is racist and he is gay,69,14,1,0.857142857143,77.8107142857
269,Who misses 2015,15,3,1,1.0,119.19
270,"Health,Mr. Trump!",17,6,2,1.0,147.39
271,"nobody really thought he´d ever be president, it was just a joke. but we 
let the joke go on for too long.",106,25,2,0.92,102.7795
272,Who won,7,2,1,1.0,120.205
273,Bitch kept smiling .... and now she lost. Bet she isn't laughing now.,69,17,2,0.764705882353,128.536911765
274,"the real world, not just the racists, are laughing at this election year. 
if trump and his racist-prejudice chains of ppl conquer at the polls; a 
vote for trump is equal to a vote for giving India our bragging rights as 
global super power.",242,49,2,0.816326530612,85.2817857143
275,"I hope Hillary Clinton die i vote for Trump <3 Serbia hi form Serbia and 
Hillary Clinton are retarded china and russia knows hahaha die loser",142,27,1,0.814814814815,57.23
276,iam,3,1,1,1.0,205.82
277,make this comment to top or im voting for trump,47,10,1,1.0,95.165
278,sad,3,1,1,1.0,121.22
279,Donald Gay Trump,16,3,1,1.0,90.99
280,"lol...I can't stop laughing at that guy. To my American friends - the fact 
that this guy is even competing leads me to question your [or the people's] 
intellect, and justifies why we, in India, now have some of the biggest 
offices of American companies. Because they don't hire stupidity, and this 
man is full of it.",320,71,3,0.774647887324,80.3400938967
281,"I'm canadian, and I think Trump would be much better for the military, many 
US military people are voting for him because of the benefits that will be 
really given to them that wasn't even given to them before.Hillary has 
failed military orders,killed american soldier in bangahzi, she fuckings 
horrible at keeping her classified text safe, Hillary wants to bomb Russia 
right away, Hillary wants to bring thousands of refugee into NEW HAMSHIRE, 
Hillary wants an open border.Trump wants a secure border because he cares 
what type of people that comes in. Putin does not like Hillary and he knows 
Hillary is a screw up when it comes to war.",646,122,2,0.696721311475,33.2757377049
282,trumps.,7,2,1,1.0,162.505
283,I'm not American but if it was Hillary. Trump. Obama I'd vote Obama,67,17,3,0.823529411765,86.6245098039
284,"ok, trump won",13,4,1,1.0,118.175
285,I wish Clinton won!,19,5,1,1.0,117.16
286,Haha so funny! China is always the victim...,44,10,2,1.0,108.7
287,"Honestly trump makes great points and seems powerful america needs to be 
more powerful",87,14,1,0.928571428571,53.6392857143
288,"He's so disgusting with his arrogance and immature demeanor. He's all about 
personal power instead personal liberty for all of us.",131,25,2,0.8,55.4035
289,"tramp just Fu** 
u!!!🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕i 
hate u and my clasa my teacher all hate u u r so mean u want that not 
American people go back omgggggg sooo bad uman r u!!!!!!!",218,43,3,0.604651162791,129.328527132
290,"Cannot stand looking at or hearing anything hilLIARy clinton says, hope you 
americans vote the right candidate Trump in as president. Clinton sheep 
comment below I don't read replies anyway, keep supporting your corrupt 
leader though by all means",249,44,2,0.977272727273,67.2186363636
291,"Trump the best, he is chosen by simple white people, mrs clinton in prison",74,16,1,0.9375,84.845
292,Trump won!i support Hillary !,29,7,1,0.857142857143,103.044285714
293,has he really became a new president of usa??,45,11,2,0.909090909091,85.8888636364
294,anti Trump comments are getting reported for spam!,50,9,1,1.0,75.5
295,Nnn,3,1,1,1.0,205.82
296,I am just watching because of the comedy,40,8,1,1.0,61.24
297,Man I clicked here Looking For Deez Nuts. #Deeznutsforpresident,63,11,2,1.0,139.725227273
298,"I'm from Germany, and I just like watching these two tear eachother apart.",74,16,1,0.9375,100.7075
299,hilary clinton was ready to roast donald trump,46,8,1,1.0,61.24
300,"Could the guy stop trying to interrupt them. Let them at it. There 
shouldn't be any time crunch in something as important as this.",131,28,3,0.857142857143,103.697380952
301,"It is sad to think that watch a debate before was something for clever 
people. Now it is more like a comedy show.",114,25,2,0.88,92.6275
302,if I ever become president my debate will be called the master debation,71,13,1,1.0,76.5015384615
303,"How many of you actually watched the whole thing before talking about them? 
If all you're basing off your opinions on are articles on Facebook, you're 
wrong. Honestly, the debate includes so much more and I reccomend that you 
watch it before running your mouth off. Truthfully though, I'm sick of the 
both of them. Good Luck November 8th, America.",351,72,5,0.722222222222,94.694
304,Our country is screwed....,26,6,1,1.0,116.145
305,"Who ever becomes president I'll be happy, im tired of the dumb politics and 
people. 🔫",87,19,2,1.0,90.3293421053
306,"#4000 emails = mistake... yeah I said the same thing to the tax collector 
in china and now i'm stuck here...",109,25,1,0.92,96.86
307,"Hillary wants to talk about misogyny, but her bill is worse than Cosby!",71,15,1,1.0,78.81
308,"▄██████████████▄▐█▄▄▄▄█▌
   ██████▌▄▌▄▐▐▌███▌▀▀██▀▀
   ████▄█▌▄▌▄▐▐▌▀███▄▄█▌
   ▄▄▄▄▄██████████████▀",100,4,1,1.0,202.775
309,"Canada and Mexico will have a massive American refugee crisis in the near 
future.",82,15,1,1.0,44.97
310,They're like 12 year olds.,26,7,1,1.0,151.387142857
311,"Who's gonna vote for Hilary? I'll dig graves for all of you.
Who's gonna vote for Trump? I'll dig a grave for myself. :P",120,35,5,0.628571428571,129.632857143
312,"Why is in every debate Hillary's answer for most of the questions ""Go to my 
website""???? That's hillarious.",108,27,2,0.851851851852,108.5325
313,"yeah Mitt Romney
boo Jeff Sessions",34,6,1,1.0,87.945
314,Trump keeps jumping into conclusions. He doesn't stick to the topic.,68,14,2,0.928571428571,103.044285714
315,I would recommend watching these debates from start to finish.,62,11,1,1.0,80.3063636364
316,makes me embarrassed to be a us citizen after this,50,10,1,1.0,61.325
317,Trump really needs to shut up when Hillary is talking,53,10,1,1.0,78.245
318,Trump is bad and Hilary is worse..MUCH WORSE,44,8,1,0.875,103.54
319,"Also, Hillary has a disgusting yellow section on her teeth eww.",63,13,1,1.0,83.0092307692
320,"watching this video only taught me one thing: politics can be really cheap 
and dirty",85,16,1,1.0,68.9825
321,"HIllary is going to win but Trump is right. America is a laughing stock. 
Trump can make America great again but Hillary can make China, Middle east 
and Russia great again.",173,35,3,0.685714285714,78.9704761905
322,go Trump trump Trump trump LOL,30,6,1,0.666666666667,130.245
323,Donald trump won! Damn,22,5,2,1.0,119.6975
324,VOTE EGG,8,2,1,1.0,120.205
325,Spoiler: Trump Wins,19,4,1,1.0,118.175
326,"Ivanka-You are an Inspiration for All---Looks Matter btw--Always Look The 
Best You Can--Therefore, One will Feel Much Stronger & Free to Speak Your 
Mind--The Trump Family is a True Hope & Pride--Liberty for All 
Americans---The OLD OUTDATED System must GO! Welcome Ivanka--I am from 
Sweden--I Live in Canada at the Moment--God Bless",335,72,2,0.819444444444,79.82
327,"I'm using Music from my Channel, imagine hillary and Donald having Romantic 
Sex.",81,16,1,1.0,58.4075
328,"Good argument, Hillary, about the housing crisis and near-collapse, ~15:45.",75,14,1,0.857142857143,101.982142857
329,Why didn't Michelle Obama go for president 😂 I do quite like Hilary though,75,15,1,1.0,78.81
330,"I think this debate was a good test of the skills a President needs. They 
need a cool temperament, they need to be able to see a problem from many 
angles, and use knowledge and experience to settle on a policy that is 
going to be workable practically and will get the support of the partners 
they need to make it work politically.",334,67,2,0.716417910448,57.9280223881
331,Donald trump always acts like he's 2  during these debates,58,11,1,1.0,87.9972727273
332,"my God, he is just sooooo pleased with himself! Go ahead, run the country 
so you can stop blaming everyone else in the country and the world for 
every issue when you dont even pay taxes. Atleast with you running things 
you cant run away or blame anyone else for driving the country right into 
the ground, but then again, im sure you will trump. Your name dosnt even 
deserve a capital !!! His mouth just keeps bringing himself down.....its 
sooo funny watching him and his thin skin, sink himself",500,102,5,0.735294117647,92.4054705882
333,"congratulation of donald trump, as a usa president sometime some people 
should make the world be a peaceful.",109,20,1,0.95,59.635
334,"Hi im British 
I have been listening to this whilst working and some problems im picking 
up with Trump
Is that is very vague in his answers leaving it open to perception and 
people can set them selves up to a false outcome

One thing im noticing his on about slashing taxes, but then his on about 
policing the streets with stop and search

Taxes help pay for public services (Well thats how it works in the UK, and 
I would imagine its the same if not similar in the US) so how do you reduce 
the government income to then say hey, we now going to milk the pot by 
putting police on the streets doing stop and searches) which risks 
segregation.

You have this strerotype that black men from ""Hoods"" or poor neighborhoods 
are heavily involved in armed crime (such as the cribs vs bloods) now I am 
not saying every black male does this so please dont twist my words, but I 
am saying if this stereotype exists you will get a lot of people being 
unnecessarily frisked, this will cause people to feel oppressed by the 
police and where this is still fresh in the black community specially since 
they havent let the whole Rodney King incident lie and that was over 25 yrs 
ago, 

Whilst previously I was a trump supporter just out of ludicracy and seing a 
change
If i was to be serious for a moment, I feel trump will be negative for the 
US

Not saying Hilliary is perfect look at the Email scandal, but she has the 
mannerism is more professional and more suited to the role that Trump, its 
just a shame its boiled down to therse two canditates for the US,

Some may argue whats it to do with the UK.
The USA is a powerhouse, its one of the largest bodies and influencial 
countries in the world and a lot of political decisions that take place in 
the US eventually affect other countries

I dont think it will be as dramatic as some people make out when 
interviewing the general public on the news, there will always be advisors 
the president has and the last thing you want is to anger the people you 
serve as they can turn on you, history shows this

Presidents have been known to have been assasenated, so i dont think for a 
moment it will cause the end of the world, but i dont think some of their 
decisions wont be detrimental to people ie Wars in syria or russia with no 
fly zones, or breaking the american bank and make america fall into further 
debt, poverty, crime will increase etc and wars can break out between other 
countries such as Mexico and its alies

Not sure if it would play out like that but I guess we will find out after 
tonight",2569,508,3,0.527559055118,-70.9548687664
335,18:36 look at alll those ..chickens,35,6,1,1.0,158.445
336,i understand donald trump way better,36,6,1,1.0,59.745
337,"ohh I wish Obama could run again this year. but let's vote the other 
candidates rather than this two self minded",113,23,2,0.95652173913,88.4929347826
338,At least at some times they care for each other a very little.,62,14,1,1.0,95.9392857143
339,"I think I'll go to the polls but I would rather vote with an empty ballot 
than vote at all because not a single candidate sounds good to me :/. They 
are all corrupt!",167,38,2,0.868421052632,96.2710526316
340,they keep repeating the same thing over and over its sickening,62,11,1,0.909090909091,64.9245454545
341,"basicamente,una mierda de la tv",31,7,1,1.0,90.9585714286
342,"Both are talking about some impossible things, and also talking a lot of 
sh*t too.",83,17,1,0.941176470588,85.0741176471
343,Greeting from the china by using vpn,36,7,1,1.0,90.9585714286
344,🇲🇾🇲🇾🇲🇾🇲🇾,16,1,1,1.0,205.82
345,Harambe For President,21,3,1,1.0,90.99
346,"Don't Blame the Bush admirations. The Obama administration funds them with 
billions of dollars.",96,17,2,0.941176470588,73.7957352941
347,"Please be educated. 
Don't vote just because he said '' Make America Great Again'' , question it 
, how will he make it great again? 
Weigh the good and the bad.",161,36,3,0.833333333333,105.355
348,"I see this as follows:
Better to have no shoes than no feet.
Trump wins = 3rd World war or worse, total scrapping of the human 
race...why do you think Russia is so eager to have this guy as a puppet???
Hillary is not great either, but come on...Trump is much more dangerous and 
could lead to a global disaster.",312,72,3,0.791666666667,93.175
349,this should have more views.,28,6,1,1.0,130.245
350,الله اکبر اے الله مسلمان. کو ہیلری کو,37,9,2,0.777777777778,202.2675
351,GUYS TRUMP WON OH NOOOOOOOOO!,29,6,1,1.0,144.345
352,I feel sorry for America,24,5,1,1.0,49.48
353,Trump won now :>,16,5,1,1.0,151.0
354,Trump: *nasal breathe* WRONG,28,5,1,1.0,167.92
355,the Donald is sad!,18,5,1,1.0,117.16
356,"They might be both bad, but we gotta choose who might actually be better 
than the other one",92,20,1,0.9,85.015
357,We have *1* day.,16,5,1,1.0,151.0
358,tell your granddarught I said  happy birthday to Hillary cliton,63,10,1,1.0,95.165
359,"Play a drinking game guys...Every single time Donald says China, take a 
shot. 😂",81,18,2,0.944444444444,103.7
360,GO TRUMP,8,2,1,1.0,120.205
361,"I wish there was an option to bring in a new set of candidates. Trump and 
Hillary both are not fit to be in office.",116,27,2,0.888888888889,95.9991666667
362,"recently nachel race you have 3 choices on candidates in prezedent 
ameriku.1evan makolani but there is a good chance to win, the former CIA 
Eggman alternative candidate",170,28,1,1.0,75.6864285714
363,I´m with her.,13,4,1,1.0,160.475
364,its*,4,1,1,1.0,205.82
365,"The People of America need to go is go back and look at all the lies she 
has told over her Investigation. Look at Trey Gowdy Breaking her down every 
time she side steps the questions. She repeatedly says she turned over 
everything and that has been proven time and time again that it is a LIE.
Anyone that votes for Hillary is agreeing to continue conforming to 
Government Brain Washing and Lies. If you are happy with the way the 
Government is Today, and Do Not Want or Care if it Changes for the Better, 
Then Go Ahead and Vote For More Consistent Failure, and Believe the Lies 
That You Will Be Told to Cover up Her Failures if you put her in the White 
House. 
She Knows if Trump is Elected That All the Truth Will Finally Come Out, as 
it Should,
WAKE UP AMERICA - NO MORE LIES
Do Yourself a Favor and Vote For Trump as President of the UNITED STATES of 
AMERICA",872,177,6,0.649717514124,66.9602966102
366,I hate trump,12,3,1,1.0,119.19
367,kkkkk,5,1,1,1.0,205.82
368,"I feel bad for the people clapping for Donald, merely because they're so 
uninformed...",87,17,1,0.941176470588,85.0741176471
369,Ya know i heard alot about trump but hillary clintons debate is far better,74,14,1,1.0,65.725
370,"If Trump wins, at least in interviews, Putin can punch him in the face 
every time he gets interrupted!",103,22,1,0.909090909091,88.3686363636
371,The greatest show on Earth.,27,6,1,1.0,116.145
372,I think that I can do is pray that this country,47,11,1,0.818181818182,103.379090909
373,"It would be the first time in my life I would NOT want the ""Trump"" card, he 
is a Disgusing Man, he uses his money to buy people and votes. His idea's 
are ludicrous he is a great trouble maker, if he was to become President 
people would find out where they stood, oh not in ""Trump Land"" he does not 
give a chite about you, once he has your vote you will be like a bit of 
bubble gum tossed into the gutter. Do you really think he cares about you, 
No No, he just wants adoration. Go on Bow to Trump, you will all regret it. 
But I am but a single voice, so why should you care, but please please do 
he is not built to be a Leader of a Great Country, he is good in business, 
that is obvious, but that does NOT make him a good leader of such a great 
Country as I have said before before. It would be very immature of us to 
really really put our trust in any Politicians, I would not trust one as 
far as I could throw one. but we all have to in our Countries, I Pray that 
the Americans who I admire will make the right choice and thereafter live a 
decent life. God be with you all.",1088,252,8,0.535714285714,81.8696428571
374,"The republicans are just a den of fearmongerng lunatics, crooks, racist, 
and bigots.",85,17,1,0.882352941176,95.0270588235
375,wow no adds,11,3,1,1.0,119.19
376,"He got Appreciated by Afro-Americans and Muslims for Building a club, 
right... Since when do Muslims go to Club? Isn't drinking and dancing not 
allowed... To make it short He surely ment Arabs, because unlike Jews. 
Muslims are followers of a religion only and not a race. If I am saying 
this right",301,61,5,0.803278688525,93.2093770492
377,Democracy is a joke,19,4,1,1.0,54.725
378,I vote Hillary,14,3,1,1.0,62.79
379,Trump should become president.,30,5,1,1.0,83.32
380,Shut up Donald Trump,20,4,1,1.0,97.025
381,I,1,1,1,1.0,121.22
382,Donald Trump 💝,15,3,1,1.0,119.19
383,What would happen if Trump and Hillary both died,48,9,1,1.0,84.9
384,"Great trump won. 
Whoohoo😒",27,5,2,1.0,153.5375
385,"FAIR ELECTIONS?

FAIR?

DAMMIT HILLARY, THEN WHY WAS THIS ELECTION RIGGED?! 

I've been told by some people that there has been some rigged elections, 
but COME ON!

WHY DID THEY HAVE TO RIG *THIS* ELECTION?!

A CROOK WAS ABOUT TO LOSE, BUT INSTEAD, THEY HAD TO HELP THAT CROOK WIN.

NOW WE ARE STUCK WITH AN IDIOT, AND A CROOK!

GOOD JOB AMERICA! =D



(salt.mp4)",364,83,9,0.722891566265,114.912998661
386,So he won afterall. :),22,7,2,1.0,130.768214286
387,"He doesn't even have a plan. He barely answers the questions and cuts her 
off every time it's time for her to answer. He has no respect for women and 
it amazes me that people voted him to be our next president. He's a 
business man and has no background in politics AND to top it all off, he's 
openly racist. Y'all don't realize how big of a mistake yall made electing 
this creepy clown as president. He's not about to help anybody out unless 
you're wealthy. He's not about to ""Make America Great Again"" he's about to 
have America right back to how it was in the 30's-60's. Y'all are so dense 
and ignorant to what this man is really about.",646,143,8,0.622377622378,83.9771896853
388,"Donald Trump is a perfect example of what's wrong about the US and this 
generation of pure egotistic, narcissistic and media obsessed society, a 
pathetic reflection of mediocrity. A repetitive use of derogatory words 
counting as facts, in simple marketing term, keep repeating it and we'll 
believe it to be true. C'mon America! you can do better! #Choices",359,69,5,0.826086956522,65.3149565217
389,HILLARY CLINTON,15,2,1,1.0,-6.695
390,"I would rather have crooked Hillary for president than Idiot Trump, because 
he doesn't know anything about politics! He's inherited his wealth from his 
father, hating immigrants and wanting to build a wall to keep others out. I 
don't want him to be president, if he does and I go to the US to visit my 
family and he keeps me out, I'm not backing down. Vote for Hillary!!",374,82,5,0.707317073171,83.9231463415
391,"Donald Trump trying to build a BIG FAT DUMB WALL to defend the 
war...........................
HOW DUMB!!!!!!!!!!!!",115,37,2,0.432432432432,144.614256757
392,"Trump is just the worse candidate and the worse person runing for president 
any nation could ever have. He is stupid, ignorant, racist, bigot, liar, 
and a big charlatan with a big mouth offending and provoking everybody.",222,44,2,0.727272727273,71.0640909091
393,"Hillary Clinton: ""I-
Donald Trump: ""Wrong!""
Hillary Clinton: ""-
Donald Trump: ""WRONG!""
Hillary Clinton: *Moves*
Donald Trump: ""WRONG!!!!!!!!!!""",143,44,3,0.295454545455,140.03469697
394,the host would make a better president,38,7,1,1.0,78.8728571429
395,"When I was a young child I always wanted to live in America but as soon as 
I saw this I knew. I'm staying the hell outta America ( yeah I'm British )",150,36,2,0.777777777778,85.165
396,"But Donald Trump
is a racist",28,6,1,1.0,87.945
397,"omg, but sides are so childish. I'm voting for Gary Johnson. Screw Trump 
and Clinton",85,19,3,0.947368421053,111.354035088
398,"сука блять :DD
Hello from Russia :D
I hope that USA make good choice ))))",73,20,1,0.8,123.085
399,"I used to think the 2012 election was bad. If only I knew what was 
coming....",78,19,2,0.842105263158,112.5925
400,Here is a drinking game. Every time Trump says China take a shot.,65,15,2,0.866666666667,103.3425
401,I have now lost all hope in humanity,36,8,1,1.0,82.39
402,"The president shall not be the shiniest of two turds-Abraham Lincoln in 
ERB,2012. Too early, Abe, too early",108,21,2,0.904761904762,115.606071429
403,"I really wonder why Americans are so fond of their guns :/ I really think 
they have some really stupid ideas about safety and gun legislation.",143,28,1,0.892857142857,57.5578571429
404,This isn't a debate. It's two little kids slap-fighting on stage.,65,15,2,0.933333333333,125.9025
405,Men are pigs... and so are feminists.,37,9,1,0.888888888889,113.1
406,"Trump is a spoilt little child. Throws temper tantrums like a 2 year old 
and is extremely disrespectful. God only knows how he got so far and good 
luck USA. Very unfortunate that theses are the best 2 people that you have 
to put forward for your next president.",264,53,4,0.849056603774,88.0353066038
407,America is in for a trip,24,6,1,1.0,73.845
408,"i wish Hillary Clinton to be President and help my country for the freedoom 
speech. and Human rights in Vietnam. please Mrs.Hillary",132,24,3,0.916666666667,96.49
409,Going with clinton,18,3,1,1.0,62.79
410,#Hillaryforpresident #Imwithher,31,4,1,0.75,202.775
411,man i just saw a hot asian,26,7,1,1.0,103.044285714
412,They should just turn off the mic every 2 minutes :/,52,12,1,1.0,110.055
413,"O! Boss Lady killed it at the closing of that racism... That "" I'm prepare 
to be President "" was very well timed.",114,27,2,0.962962962963,99.1325
414,"I hope that people didn't vote for Hillary because she would be the first 
female president.",92,18,1,1.0,80.465
415,"Donna Brazile had questions to the first two debates, TOO, but not the 
third, and it was obvious.",98,22,1,0.863636363636,92.2140909091
416,"lol what a joke... black men are imprisoned in record numbers because of 
the toughest drug laws in the country passed by Hillary and her KKK husband",149,28,1,0.928571428571,63.6007142857
417,Luckily I live in the united kingdom :P,39,9,1,1.0,75.5
418,"why does she bother wearing heels
it looks like lester is always trying to refrain from grinning",96,17,1,1.0,70.1447058824
419,I just don't believe him ):-/,29,9,1,1.0,141.3
420,"hello homosapiens i am from your distant future i am here to tell you none 
of this matters",91,18,1,0.888888888889,56.965
421,wow no cringe moment so far,27,6,1,1.0,102.045
422,"22:17 You have an old plane! Santos, you have an old plane!",59,15,2,0.666666666667,131.5425
423,I love you Hillary.,19,5,1,1.0,100.24
424,Vote for the woman y'all,24,5,1,1.0,100.24
425,"vote for the green party!!!! there is a alternitive to trump or clinton!!!! 
vote it matters",92,24,3,0.666666666667,135.265
426,"""China China China *Sniffs* China""",34,7,1,0.571428571429,103.044285714
427,"She really is an old cow and so is trump america needs younger candidates, 
obama is 55 america is moving backwards for fucks sake",130,25,1,0.84,56.252
428,hilary wins,11,2,1,1.0,35.605
429,https://soundcloud.com/cirnesongsascap/whose-idea-was-this,58,3,1,1.0,203.79
430,*yawn* feeling sleepy. i expected a rap battle,46,9,2,1.0,89.4675
431,Give me back the 1:38 hours you wasted from me,46,10,1,0.9,103.625
432,dumb asses,10,2,1,1.0,77.905
433,"If you want America saved sign this: 
https://www.change.org/p/obama-for-3-pac-sign-this-petition-to-give-president-obama-a-chance-to-run-for-a-third-term

GET OBAMA IN FOR A THIRD TERM!",186,19,1,0.947368421053,102.95
434,"Neither are going to save or improve America to much effect. Don't be so
naive to think that a president has that kind of power today, 
especially if they ever openly oppose the power elite.
 We've been riding a bloated, wasteful infrastructure for decades beyond
what it can handle - because it is profitable for people such as these
two ! 
Our society is rife with corruption, so much that we do not have the 
stomach or resolve to make the simplest of changes. We've already got 
plenty of fine ideas and solutions - but we can't act on them 
effectively. For one, our sovereignty was severely damaged with the 
creation of the 
Fed and The Great Depression (95+% of our gold was mandated by law to 
sell to foreign gold market-flippers in the 1930s - and afaik fort knox 
has not been audited since, amongst a multitude of other tragedies) . 
T-Rump is an egotist and a bullshitter extraordinaire that's winging it
on 9 of every 10 talking points... while Shillary's transgressions are 
already documented over 30+ yrs of public life. Either could be impeached 
right quick if elected.
 This could have been Sanders vs a Rand Paul or somebody...but OOPS, here 
comes even MORE
corruption.",1192,232,9,0.681034482759,70.5446934866
435,"we don't need soft hearted peson to rescue this country....we need a 
hardcore workhorse who understands economy to run this country!",133,25,1,0.84,76.556
436,"a lady leader signifies the downfall of an empire/country. history has 
proven this.",84,15,2,0.933333333333,86.4225
437,33:25 look at that stupid face she's making,43,9,1,1.0,103.7
438,"hillary clinton is such a bitch, im with trump",46,10,1,1.0,95.165
439,"The current political landscape is cause for me once again to coin the 
general consensus of the american voter and their frustration...
we are fighting a campaign that concedes the reality of, ""[a]s a nation we 
are stronger together in order to adjust and resurrect a robust economy 
nationally"". The republican party has it's agenda based on, ""[w]e gotta 
save the country from those (""Stronger Together"") voters""; because they are 
causing a massive degree of harm to themselves...
Think about it folks and get out and vote for Hillary...then turn to your 
Republican advocate and give them the finger ""index of coarse"" right to the 
face and say...""get a grip"" we're gonna survive this G.W.Bush Holocaust if 
you'd just stop panicking!!!",742,157,4,0.707006369427,61.3809633758
440,2012 debate is wayy different than this one.,44,9,1,1.0,113.1
441,Does trump ever know China?,27,6,1,1.0,102.045
442,I could say I'm glad I'm British but... nah,43,12,1,0.75,110.055
443,"listen here's my opinion I'm with Hillary idc if u say Hillary is bad if 
Donald Trump is racist and wants to build a wall u really think it will be 
that way...WRONG he's gonna do something to the Mexicans he cares about his 
race not blacks Mexicans ect he want to get rid of us Hillary is just a 
liar and very sneaky but Trump is worse he's mental Hillary a liar so why 
should we vote",389,85,1,0.752941176471,14.0635294118
444,nice meme,9,2,1,1.0,162.505
445,hillary is an economic jackass,30,5,1,1.0,15.64
446,this is much more entertaining the British political debates,60,9,1,1.0,37.9
447,"59:45 I'm satisfied with the birth certificate because I it's not important 
to me anymore. Don't force me to defend things I said when it's not 
convenient for me to defend it.",177,38,2,0.684210526316,80.6868421053
448,"Funny how Hillary needs to make so many notes and Donald can respond on the 
fly.",81,17,1,1.0,80.0976470588
449,"vote for Trump to be president Americans !! save yourselves and the rest of 
the world",86,17,2,0.882352941176,93.7016176471
450,donald is something you should trust,36,6,1,1.0,87.945
451,"For everyone who doesn't live in the US and thinks that you will not be 
effected by the outcome of this election, well you are wrong. The future 
president will effect every country in the world no matter which one you 
live in.",229,47,2,0.808510638298,76.7825
452,#trumpforpres #whyishillaryalier,32,4,1,0.75,202.775
453,"the reason why the audience is laughing is because they know that this 
whole debate is a joke between them two",111,21,1,0.857142857143,72.72
454,hillary Clinton recieved these questions ahead of time,54,8,1,1.0,71.815
455,https //m.youtube/auDuKmETC4E,29,2,1,1.0,204.805
456,"From India
Best of luck :)",26,7,1,1.0,115.13
457,I WILL BE PRESIDENT!!!!!!!!!!!!,31,16,2,0.3125,166.99
458,hey guys its calebmolina plz subscribe bye pedos,48,8,1,1.0,135.265
459,Wake up America.....,20,5,1,1.0,100.24
460,better trump then hillary,25,4,1,1.0,54.725
461,A sign of democracy,19,4,1,1.0,54.725
462,#donaldforpresident,19,2,1,1.0,204.805
463,33:03 shots fired,17,3,1,1.0,119.19
464,Trump has resting bitch face...,31,6,1,1.0,116.145
465,"Bye, Bye,Lester Holt and NBC.FEEDING YOU QUESTIONS FOR HILARY. You will be 
eating fried chicken and watermelon the rest of you life.",133,27,2,0.851851851852,95.9991666667
466,"""Hey... how are ya Donald?""",27,9,1,1.0,141.3
467,ugh..,5,1,1,1.0,205.82
468,That russian agent trump must never win.,40,8,1,1.0,92.965
469,Hillary. 💩💩💩💩💩💩🔥👃👌,27,3,2,1.0,120.7125
470,SUB４SUB,7,1,1,1.0,205.82
471,Lyin' Bitch,11,3,1,1.0,175.59
472,"While Clinton may be right about young black men killing each other with 
guns, it's actually young white males who die the most from guns and it's 
by suicide. Gee, I wonder why... .. .. .",189,42,2,0.833333333333,94.8771428571
473,Can't wait to watch the second one.,35,9,1,1.0,113.1
474,"Just send trump to his boss Putin, so he can abuse all the women he wants 
there.",81,19,1,0.947368421053,107.402631579
475,"Trump and his supporters are just a bunch of idiots, ignorants, bigots, and 
racist people.",91,19,1,0.842105263158,94.0447368421
476,58:30 is where donald trump gets roasted,40,7,1,1.0,103.044285714
477,"I thought we had dickheads for leaders in Australia... *cough* Pauline 
Hanson *cough*",86,14,1,0.928571428571,101.982142857
478,"Can someone explain what happened to the American dream... I'm in debtors 
prison and illegals and poor people have much superior health care. I would 
cross the border for a better life but the Canadians won't let me in. Too 
bad because my daughter lives there and my Canadian son in law and two 
grand children can't come here.",330,66,4,0.818181818182,79.8511363636
479,BONNE CHANCE LOL,16,3,1,1.0,147.39
480,Hilary#letuspray,16,3,1,1.0,119.19
481,"Lol wtf you guys suck ass, bill clinton is obviously the best president in 
the recent years so thats why hillary will be good president too. he is her 
wife for petes sake. people nowa days are such stupids goddamnit I swaer 
america is dammned!!! its the damned milleanials with their fancy facebooks 
and eye phones. i wish this sutpid donald trump lose,",357,71,5,0.859154929577,109.013549296
482,"The laughter at 44:16 , im dying lmao",37,8,1,1.0,124.69
483,All hail emperor Trump!,23,5,1,1.0,100.24
484,"Dead Pool would be a better president then hillary but trumps amazing 
deadpool would shake his hand.😎",103,17,1,0.941176470588,80.0976470588
485,"I write through the Google translator from Russia
You need to choose Donald trump!
If you choose Hillary Clinton that have to fight with Russia. Clinton will 
lead you to war, and then in Your city will drop a nuclear bomb. Want it? 
Russia does not want to fight. Trump is a good man who will bring us 
prosperity and peace in the world",337,70,6,0.757142857143,98.3076190476
486,"This is my second election voting and it sucks having only two mainstream 
candidates to pick from! What I am happy about is the world watching us 
haha. I mean even if you are laughing at us, or taking it seriously.. you 
can't deny your watching.",248,51,3,0.862745098039,81.7564705882
487,"I thought Trump's dumb, then got to know Hillary, she is really dumb..",70,16,1,0.9375,105.995
488,ive never voted republican before...but Trump has won my vote for sure.,71,15,1,1.0,90.09
489,im so glad im canadian.,23,6,1,0.833333333333,87.945
490,"So Trump saying United states is a third world country.. wow lol, Singapore 
1 world liao 😂😂",94,18,1,0.944444444444,99.265
491,Hillary slayed him. Did he not prepare at all?,46,11,2,1.0,116.6525
492,Are these two clowns really the best options America has to offer?,66,13,1,1.0,76.5015384615
493,I'm Indonesian and I'm here to entertain myself.,48,11,1,0.818181818182,72.6154545455
494,"didn't he say she should be drug tested????? ummmm....IF HE SNIFFS ONE MORE 
TIME?!?!?",86,27,3,0.703703703704,153.833333333
