,0,num_char,num_word,num_sent,TTR,FRE
264," lol that ken bone guy looks like he would be great at doing the creep. 
(the creep by the lonely island on snl)",112,26,2,0.884615384615,115.547692308
265,Leonardo DiCaprio for president in 2020!!!,42,9,2,0.777777777778,80.0675
266,"I have done some holiday in the beautiful California. And mexican people 
told me - Angela Merkel is wrong.",107,21,2,0.952380952381,71.2917857143
267,"Why would Donald Trump attack the reporters for being descent reporters. 
What does he want them to do, harass Hillary Clinton",126,23,2,0.95652173913,73.7798913043
268,"Best intro videos 3d and lowerthirds with 4k resolution (3840 x 2160), you 
can only download here: 
https://stock.adobe.com/es/contributor/205124046/fiction-studio
All these are useful for tv editors.",201,32,1,0.96875,87.11125
269,"now look back the debate, I know why Hillary lost the election.",63,14,1,0.928571428571,89.8964285714
270,He is so right. Every dog has his day.,38,11,2,0.909090909091,116.6525
271,Серьёзно...?,12,3,1,1.0,203.79
272,"I'm so glad that my sister, is president. ""Because you'd be in jail""",68,19,2,1.0,117.045131579
273,"Ladies and gentlemen we have asked for no applause so questions can be 
asked.... half an hour in the video and 1 question was correctly 
answered.....",151,30,1,0.9,72.045
274,if you hate trump subscribe to me if you hate hillary subscribe to me,69,14,1,0.571428571429,83.8535714286
275,"Hillary went round one with Putin...ha, ha!",43,11,1,0.909090909091,111.07
276,"That last question was a brilliant armor-piercing question. This debate was 
a circus; little more than a 90 minute argument that the moderators came 
within a few octaves of losing control over it. And then along comes this 
guy, who wants to know one thing that they admire about each other. Just 
brilliant.",310,59,4,0.830508474576,87.1891737288
277,"Don't forget to watch the exclusive clip of Hillary and Donald singing 
''Breaking Free'' on my channel!",104,20,1,1.0,85.015
278,I laughed so hard during this debate,36,7,1,1.0,90.9585714286
279,how the hell do you read 39 thousand emails,43,9,1,1.0,103.7
280,"lol. you folks act like you're not subject to lust. gtfo. I went to church 
with guys who groped girls they didn't even know. do you folks actually 
think politics are perfect? like these politics don't be messing around in 
the office.",236,51,6,0.764705882353,110.289852941
281,"Hahahaha Donald face wins! 😂 by the way fly's are going on shit's right? 
14:48",80,19,3,0.947368421053,129.164561404
282,And we are the only ones that have seen the questions (lie number 1) lol,72,17,1,0.941176470588,109.956470588
283,If donald trump have a kid would his kid name Tonald Drump or McDanald,70,14,1,0.928571428571,120.110714286
284,SO GLAD THAT BITCH LOST HOPEFULLY SHE WILL BE IN JAIL SOON,58,12,1,1.0,95.955
285,"CHINA'S DUMPING STEEL IN U.S. AND TRUMP IS USING IT. THAT IS AWESOME. NO 
WASTE, NO RUBISH. SMART! LOVE THE IDEA.",113,28,5,0.821428571429,122.593857143
286,"Trump's policy towards the Middle East and especially The Muslims should 
trigger a third World War .",101,18,1,1.0,66.365
287,"booom bitch, get out da way. lol",32,9,2,1.0,145.8675
288,"Hillary 2016 ""we are great because we are good""",47,11,1,0.818181818182,111.07
289,"if this election were to be held in Africa, i would have said it is 
rig.......but big America voted for a person who talk nothing but attack on 
her colleaques without making sense",181,37,1,0.972972972973,66.3881081081
290,"I never watched these debates until now , I would of voted for trump he's 
so honest Hilary sound so scripted and only cares about attaching trump at 
every beginning of her arguments. She lies to much. She doesn't care about 
us just are votes. Watch her disappear if she wins.",278,57,4,0.824561403509,84.0238815789
291,Anderson Cooper is gay,22,4,1,1.0,54.725
292,"syria... has anybody seen the movie scarface? the whole bit about the cuban 
crime wave? that's exactly what will happen if we let them in. there will 
be hard working honest innocent people like tony montana's sister and his 
mother BUT PEOPLE LIKE TONY MONTANA WILL ALSO BE MIXED IN AMONG THEM! it's 
sad and little kids being bombed breaks my heart but there's no need to 
sacrifice the safety of the american people. there are other ways to help 
them.",456,92,6,0.815217391304,78.1651449275
293,"Terrorists backed by housein Obama brought the war in Syria they are 
responsible for the disaster NOT RUSSIAN AIRFORCE YOU blond SCUMBAG",137,22,1,0.954545454545,57.605
294,"You do not deserve that trump
Fine,.ok",38,9,1,1.0,122.5
295,"every time hillary brings up a topic that Trump doesn't want to talk about 
he turns it around on her and completely changes the subject that has 
nothing to do with the original topic of what he did wrong.",206,41,1,0.878048780488,51.732195122
296,Donald Trump is the best man in the usa,39,9,1,0.888888888889,84.9
297,This bitch at the desk looks like a witch,41,9,1,1.0,113.1
298,20:12 absolute back-breaker and listen to the audience eat it up,64,11,1,1.0,87.9972727273
299,No fair Hillary had the questions all along.,44,9,1,1.0,84.9
300,This debate won Donald the Presidency. He got mad and kicked ass.,65,14,2,0.928571428571,97.0014285714
301,"I love watching this through the lens of her devastating, embarrassing, 
deserved loss. She is, was and will forever be a LIAR. Buh-BYE!!!!!!",141,34,4,0.764705882353,116.095735294
302,"Trump`s finest hour this. To come into this debate from such a position of 
weakness and within 10 or so minutes turn defence into attack was seriously 
impressive. Clinton`s constant fake smile told you everything, she couldnt 
believe what was happening and I think it dawned on her that she had 
underestimated her opponent. This was the day the momentum really switched 
towards Trump.",389,69,4,0.840579710145,74.074076087
303,Hilary got destroyed hahahaha,29,4,1,1.0,75.875
304,"14:36 that look she gives the audience means stfu or you'll ""commit 
suicide"" next",82,17,1,1.0,104.98
305,"Ken Bone at 1:24:50
You're welcome.",35,8,1,1.0,135.265
306,"""Tell me something you respect about your opponent""
Hillary: I like his kids
Trump: I admire her will to fight
Here we can see that she just hates him for no reason.",165,37,1,0.945945945946,75.5340540541
307,"Trump took the high road in response to the last question.  He gave Hillary 
a compliment.  She took the low road and complimented his kids.",140,28,3,0.785714285714,94.6330952381
308,"God Trump is your new President now ! ♥
*Go look at the video on my channel where Ann Coulter was laughed at when 
she said Trump will win (If you want to of course)*",166,38,2,0.947368421053,102.95
309,"trump is roasting hillary she really doesnt know what shes talking about im 
really happy to see mr trump as our president",122,22,1,0.909090909091,61.4504545455
310,She knew that women was a teacher,33,7,1,1.0,90.9585714286
311,"I am soo happy, that Hillary is not the next president of the USA.
But I am not overhasty: Let see how D. Trump is acting.
Maybe he will be bent up by the US-regime or when he'll not do what they 
wand he will maybe end like JF Kennedy.
Let see what the future will bring, I am optimistic, because of that the 
Killary Lady is not the next president. But the future is not written, we 
will see how it will be.
I hope D. Trump will kick all those bastards out the government and media, 
that work against the own population.",524,117,6,0.564102564103,90.1501923077
312,"Should have voted for Cunton. Ya'll gonna' starve when that gatorade hits 
the crops.",85,19,2,0.947368421053,125.950394737
313,"Even if you do not like him Trump is the man for the job not hillary that's 
why he got elected. Hillary has been in business for 30 years and look 
where we are, nowhere.",171,39,2,0.897435897436,91.5963461538
314,Neither of them answered the first damn question.,49,9,1,1.0,94.3
315,"When she smiles while Donald is attacking her i feel like the devil is in 
her. She looks like Satan and thank god She's never going to be President",148,31,2,0.870967741935,84.6702419355
316,"That Muslim lady is more like 4 or 5 Muslims in one. She's extremely well 
fed and that is thanks to the United States.",119,27,2,0.925925925926,99.1325
317,"hillery created i.s,i,s",23,7,1,0.857142857143,90.9585714286
318,"EPIC RAP BATTLES OF HISTORYYYY! Dwonald TWUMP... VERSUS.... Celery 
Clintonnnn",78,14,3,0.928571428571,135.626904762
319,cant wait to see what the zapruder film looks like in full 1080p...,67,14,1,1.0,108.025
320,"Those moderators should be ashamed of themselves and never be allowed to 
moderate a presidential debate ever again. Horribly biased and 
unprofessional. Disgusting.",165,26,3,0.846153846154,45.1075641026
321,fdp fdp fdp fdp beach,21,5,1,0.4,184.84
322,NOW HE IS OUR PRESIDENT !!! GO TRUMP!!!! YOU DID IT 👍🏻👍🏻,60,18,3,0.666666666667,139.645
323,this is HILLARYous😂😂😂😂,26,3,1,1.0,147.39
324,"The way I see it, Trump isn't interested in fighting wars against any 
country. He would rather do business, make new friendships, strengthen 
existing friendships and improve financial cooperation with all in any way 
he can. He looks at the world through the eyes of a successful businessman, 
who also happens to care for his people, and who wants to improve their 
lives. So, grandma, it' time you went home and fed your cats. Let serious 
people do serious, responsible jobs.",480,96,5,0.729166666667,81.597
325,Ken bone time stamp,19,4,1,1.0,118.175
326,36:17 - Trump moved on that chair like a bitch.,47,11,1,1.0,134.142727273
327,Balls are back in town.,23,6,1,1.0,130.245
328,Donald Donald Donald Seems like a Great man.,44,9,1,0.777777777778,94.3
329,"Look at the chubby guy on the right. It looks, like his face is melted onto 
another guys head 28:53",100,22,2,0.954545454545,103.379090909
330,"Clinton and Trump: they were both disgusting. Are the Americans
think about creating a systems which allows for better
candidates?",130,23,2,1.0,70.1016304348
331,"19:20 You better follow through Trump. Snowden had to GTFO for exposing 
wrong doing by CIA, HRC causes a War, knowingly provided arms to ISIS via 
Saudi Arabia, Rigs the DNC, gets off with a slap on the wrist.

Trump ain't perfect, but he better follow through on this",269,57,3,0.771929824561,82.1710526316
332,"if i was an american i would have shot myself while hearing such a pathetic 
illiterate debate.",95,18,1,0.944444444444,56.965
333,"NAFTA is a disaster for the world, Trumph spoken the truth",58,12,1,0.916666666667,95.955
334,"*** Tulsi 2020 ***
Tulsi Gabbard for US President backed up by Nina Turner & Bernie Sanders",91,17,1,0.882352941176,95.0270588235
335,"um no everything she says and has done has been corrupt and lies. do your 
research Alex.",89,19,2,0.842105263158,99.2346052632
336,TRUMP TRUMP TRUMP TRUMP,23,4,1,0.25,118.175
337,"Trump, what did the deficit of last year have to do with the question? 
which was probably aimed towards you.",109,23,2,0.95652173913,99.5277173913
338,"we want war mr donald, lets start fighting...",45,10,1,1.0,103.625
339,"this crying woman did she lie that she was only to see questions. when Dona 
Brazile gave you her question.",107,22,2,0.909090909091,91.8427272727
340,"trump aaa mmmmmm wait wait MR. TRUMP defeat those two stupids democrat 
moderators and the questions for sure killary knew he defeat 91% corrupt 
media he defeat the Clinton machine and their corruption he defeat the odds 
against him by January his going to be our president deal with it",288,51,1,0.823529411765,32.3170588235
341,Hillary will imprisoned by Trump?,33,6,1,1.0,73.845
342,she makes me think of judy from zootopia,40,8,1,1.0,114.115
343,"Yes i agree with Hillary we all have a place in America except u Hillary in 
white house.u belong in jail for murder our people in Benghazi and that 
over turn me. you are a very smart women and extremely intelligent and well 
spoken women but again it's very sad and careless for what happen in 
Benghazi .we all make mistake but murder is something that the low needs to 
take care of. Your husband made a mistake and his mistake its to one level 
and easy to let go at list for me and it was a personal or family situation 
but Benghazi it's us.Also i like to congratulate Trump and i hope his 
taking America much much serious then he appear and bring America back cas 
it's a disaster and for me personally i didn't have a president for 8 
years, sad to say but yes I felt that way.",787,160,3,0.6375,41.6641666667
344,anyone noticed that fly over hillary's face (her eyebrow) at 14:46,66,14,1,1.0,83.8535714286
345,Donald Trump vs Hillary Clinton Intense debate,46,7,1,1.0,30.53
346,when Trump go low... Clinton go lower... lol,44,10,1,0.8,120.545
347,"only a criminal like CROOK Reid  bellyached when  the FBI exposed  Billary 
Slickwilly as national security criminals, and, CROOK Reid has a lifetime 
of  taking bribes...",171,29,1,0.862068965517,75.2965517241
348,"how could ya respond to everything else but not notice that he can barely 
answer the questions that are being asked. instead puts Hillary down on her 
flaws. like ya are a fucqn joke and its sad that ya believe this man is 
funny",230,46,3,0.869565217391,88.2803623188
349,"Stop saying America, your country, if you had not noticed, it's United 
States",78,17,1,0.882352941176,80.0976470588
350,Where'd Matt Lauer go?,22,6,1,1.0,130.245
351,Lolwut 1:04:42,14,2,1,1.0,204.805
352,"Hi I have a capital that will be used to grant loans between particular 
short and long term, ranging from € 5000 to € 1,000,000 to any serious and 
honest person in urgent need of money. 1.5 a 2% interest year depending on 
the amount lent because being particular I do not want to violate the law 
on usury. You can pay up to 3 to 25 years depending on the amount loaned. 
It is up to you to see for monthly payments. I only ask for a handwritten 
certified debt and also some parts to provide. So for those with a 
guarantee or guarantor in the european union will be able to receive their 
loan without prepaid expenses within a time limit of 72h You are bank 
prohibited and you do not have the favor of banks, or better you have a 
Project and financing need, bad credit or need money to pay bills, funds to 
invest on business.So if you need credit do not hesitate to contact me to 
learn more about my terms. Please contact me directly by Email: 
Nadiabella1708@gmail.comPS: non-serious people refrain",1009,201,7,0.641791044776,71.6243283582
353,I see this debate again and realize how truly biased NBC really was.,68,14,1,1.0,77.8107142857
354,aww when hillary smiles I smile I love hillary (im from england),64,14,1,0.857142857143,95.9392857143
355,"Hillary Rodham Clinton made a choice for a winning campaign. Barack Obama 
won't make it easy for Mrs. Clinton to win the election for November 8 2016 
because as a first african american president her role as first woman 
president his people want the honor and privilege as first. I voted to earn 
my respect.",311,59,3,0.762711864407,66.4258757062
356,"Yeah right.....turns out Donna Brazille was feeding Hillary the questions 
in advance here.....so glad Trump won.",113,21,1,0.952380952381,100.92
357,"This is so gratifying to watch again now that Trump is now the President 
elect!",80,16,1,0.875,74.27
358,Amazing how a fly lands on her face.,36,9,1,1.0,103.7
359,you is a play soccer Mai is peter,33,8,1,0.875,92.965
360,Wooooah this is personal,24,4,1,1.0,97.025
361,"Donald trump listen here you can't be talking right now you said you going 
to build a wall on the southern border well no your wrong because I live on 
the southern part of the USA I live in ga so you are building a wall in 
between southern border in the USA in Mexico no you going to make Mexican 
people more angrier and we we'll stop that wall because I guarantee you 
that Mexico is not paying for that wall so you don't know what you are 
doing as a president I want a dog to win then you I bet it is more 
responsible than you and you races and I'm black I'm not going to Africa I 
was born in America for 12 years now and you going to stop immigrants 
entering the United States of America and you said you are going to bomb 
the sh*t out of isis Let's see and find out what you going to do the next 
few years and if a dog is running for president when the 4 years are over 
I'm going to pick the dog for president a dog is better than you",949,203,1,0.477832512315,-108.814926108
362,"I can vote, but better to give my heart to God, not politicians. ""God.."" 
""will continue to regard, the hearts of men as His own, His exclusive 
possession. All else, whether pertaining to land or sea, whether riches or 
glory, He hath bequeathed unto the Kings and rulers of the earth."" - 
Baha’u’llah in Gleanings",315,69,4,0.724637681159,102.274076087
363,Hillery Clinton erase email she did,35,6,1,1.0,45.645
364,The hilary effect woodside ca,29,5,1,1.0,32.56
365,lol that last question,22,4,1,1.0,118.175
366,So glad she lost,16,4,1,1.0,118.175
367,Her smile is creepy...,22,5,1,1.0,117.16
368,Such bullcrap,13,2,1,1.0,162.505
369,"Donald really know how to answer debate onto Hillary but I still wont vote 
Trump",81,15,1,1.0,67.53
370,she thinks its funny,20,4,1,1.0,97.025
371,"1:05:55 So happy Trump won, that female debate moderator is so biased! She 
tries to answer questions Trump poses for Hillary - ridiculous. Again, so 
happy the media got him elected.",183,36,3,0.861111111111,77.155
372,想看弹幕，嘤嘤嘤：（,10,1,1,1.0,205.82
373,Dr jakir naik,13,3,1,1.0,119.19
374,Легчайшая для Трампа,20,3,1,1.0,203.79
375,WTF..... Trump dumb,19,5,1,1.0,167.92
376,Worst debates ever.,19,4,1,1.0,97.025
377,"Don't support Trump, I think he's no different from the rest of them. But 
glad he brought up Bill and his scandals and how Hillary basically cleared 
him. He should have mentioned how she blackmailed a woman bill was having 
an affair with who worked at the White House as well.. Just a shame that 
trump himself has sexual allegations and was happy to play golf with Bill, 
for Hillary and Bill to attend his wedding(S) and that trump and Hillary go 
way back, to the 60s. But Hillary had way too much censorship and 
protection. Warmongering scum bag",553,111,5,0.72972972973,82.1722702703
378,"OMG I cant believe this is USA that people have worst ethic when they 
compiting for power. our country is way better than USA, in terms of ethic",145,30,2,0.9,84.45
379,trump is god,12,3,1,1.0,119.19
380,God bless America ,18,3,1,1.0,34.59
381,Thumbs up if u a watching after Trump won :),44,11,1,1.0,111.07
382,"Im sure the entire world is very jealous now, cause they can not have such 
a racist and such a sexual predator for president as the american people.",149,30,1,0.9,55.125
383,Fly 14:49,9,2,1,1.0,162.505
384,go to hill Trumb,16,4,1,1.0,139.325
385,grow up donald trump.. so imature,33,6,1,1.0,130.245
386,Clinton👍👍👍👍,15,1,1,1.0,205.82
387,HITLER 2,8,2,1,1.0,120.205
388,Idea,4,1,1,1.0,-47.98
389,trump won he is the best,24,6,1,1.0,116.145
390,Have presidential debates always been this retarded?,52,8,1,1.0,50.665
391,anna,4,1,1,1.0,36.62
392,This is debating?,17,4,1,1.0,97.025
393,"Well now we know debates don't matter! I am Australian I hated both 
candidates however Clinton won all 3 debates.",114,23,2,0.913043478261,81.1364130435
394,"can you help me get 500 subs whit no videos.if i hit the 500 subs i whil 
give you a shoutout!",94,22,1,0.818181818182,122.977727273
395,"""America is great because America is good.",42,9,1,0.777777777778,66.1
396,"Why media is being so unfair to Donald trump. They are interrupting him but 
not Clinton why ? So finally he wins and big slap to media who were 
continuously against him.",171,34,3,0.882352941176,73.4081372549
397,"No sexual predator, racist, women abuser, and charlatan like trump can be a 
good president.",92,19,1,0.894736842105,67.3289473684
398,I don't like either of them 😒,30,8,1,1.0,124.69
399,"if the only 2 candidates were Hitler and Stalin the American people would 
vote for one of them before overthrowing the corrupt government!!!!",142,27,2,0.814814814815,74.0658333333
400,America was never great the first go round..,44,8,1,1.0,82.39
401,"11/8/2016 This election is to close. This is SAD! Shame on the uneducated 
that didn't know Donald Trump and voted for him!",123,26,3,0.884615384615,103.676794872
402,"Nice: Americans have the choice to vote for the devil or a moron. Better 
rennounce your American citizenship and emmigrate.",124,23,2,0.913043478261,84.814673913
403,"324,948,948 people and these 2 are all you came up with",55,11,1,1.0,118.760909091
404,"Trump interrupts continuously, but Hillary did interrupt him- ONCE! It 
shows Trump lacks self-control, which is exactly why he shouldn't be 
president.",152,27,2,0.925925925926,77.1991666667
405,its a boy!,10,4,1,1.0,139.325
406,"He need to win 4 years later as an oldest President elect. Take a vegan 
diet. It will be something for health and very accurate. ""French"" fries 
forever!!!",156,36,5,0.888888888889,105.527
407,i see Ken Bone muthafuckas!!!!!,31,10,2,0.6,167.92
408,"I like videos with the title indicating someone got DESTROYED! This is not 
click-baity enough, disliked.",105,19,2,1.0,85.8767105263
409,"Thank you Donald. Without you we'd be stuck with this crazy bitch! Thanks 
for beating her ass for us, it wasn't easy for you but thanks for doing it!",150,35,3,0.8,107.976190476
410,"That first answer by Hillary was a load of BS and did not answer the 
question the lady had about the immaturity of the elective candidates 
bringing an unprofessional wrong message to their kids.
That is why she lost the election. Fraud BS her way through it type 
answers. lol",278,53,4,0.811320754717,80.0541745283
411,Goodbye America!,16,3,1,1.0,34.59
412,HE WON😄😃,10,2,1,1.0,162.505
413,"I really love the moment by Mr. Trumps responds back to NBC folks when he 
was replying the questions and suddenly interfered by the media and stopped 
to do so.""[12:01 onward]. ""she allows to do that but I am not allowed to 
respond.."". Wonderful. He just obeyed the situation. Great and wonderful 
Mr. Trumps.. He should be the President of United States.",357,74,7,0.72972972973,94.3563513514
414,"well, well, well. Do you big mouth fact less sjws see what you've done. The 
men came out in mass to vote. So, all the problems minorities have are the 
white makes fault. Black lives mater. The year of the woman. HAH! You put 
him in office with your pointless non fact based opinions. Black lives 
mater? Apparently not enough for blacks to get out and vote. I lost any 
sympathy I may have had for the plight of the black. And feminist and 
people with sexual identity disorders blew off at the mouth so much that 
now it's 1955 for them. We got just what we deserved.",571,126,13,0.698412698413,105.683021978
415,donald trump ripped her bad on that one damn...,47,10,1,1.0,112.085
416,The Tears are tasty,19,4,1,1.0,97.025
417,I think I would make a better president ... 💀🃏,48,10,1,0.9,103.625
418,"some bad things were done under the Obama administration (Libya, Syria, 
support to the zionist regime, failure to increase gun control...), but 
given how poor these two candidates are, I think Obama will be missed when 
he leaves (i speak as a foreigner)",256,53,1,0.830188679245,44.4966037736
419,Hahahahah Donald all the way baby,33,6,1,1.0,102.045
420,trump wins,10,2,1,1.0,120.205
421,sniff sniff sniff sniff sniff.,30,6,1,0.333333333333,130.245
422,Per 30 minutes salary,21,4,1,1.0,75.875
423,br comenta ai,13,3,1,1.0,147.39
424,TRUMP IS WINNING,16,3,1,1.0,90.99
425,"Trump win. 😱😱😱😱😱😨😨😨😨😨😨
I don't like him
but I also don't like Hillary",80,16,2,0.75,119.4025
426,I love USA!,11,4,1,1.0,97.025
427,14:49 man God is speaking. Everybody knows where flies are found.,65,13,2,0.923076923077,109.129807692
428,Lizzza Joshua for president lol,31,5,1,1.0,83.32
429,when Donald followed Hilary😂,29,4,1,1.0,97.025
430,Don't vote for trump,20,5,1,1.0,134.08
431,"CONGRATULATIONS Mrs. President - HILARY..

Regards!..

Donal DUMP

Lol..",72,11,3,1.0,103.131515152
432,"This is the time to take back our usa if we don't do some thing soon we 
wont have a country will just own a debt nation laying in corruption and 
word in the say so.",166,38,1,0.868421052632,70.3071052632
433,I am fr.o.m. Swe,16,5,2,1.0,153.5375
434,"What would be the outcome? A Moron or Hitlary? God bless America..hopefully 
even after today!",94,18,3,0.944444444444,116.145
435,"42:09 We have many criminal Illegal 
Aliens......................................",81,20,1,0.45,131.545
436,"14:45 Fly for Hillary, Sparrow for Bernie.",42,9,1,0.888888888889,103.7
437,"TRUMP IS WINNING'

MAGA MAGA MAGA MAGA MAGA MAGA MAGA MAGA MAGA MAGA MAGA",73,14,1,0.285714285714,180.539285714
438,"So the fema camps, the election fraud, the marcial law, and the antichrist 
obama and his muslims brothers taking over united states are not happenig 
anymore, as many allready said it? Saad! Its everything over then? Can i 
get out of my hole now? is it safe to come outside now?",280,60,5,0.783333333333,98.775
439,we won't be in school if trump is pris,38,10,1,1.0,120.545
440,"Please sub me and I will sub you back please reply to me that you have 
subed :)",80,19,1,0.842105263158,111.855263158
441,Hillary contains 0 sincerity in 100% of her statements.,55,11,1,1.0,87.9972727273
442,And trump wins yay😭😭😭😭😭🔫🔫🔫🔫,36,4,1,1.0,139.325
443,"The plan is:
Trump has a giant debt... is a candidate to lose and thus have their debts 
eliminated.",100,22,1,0.909090909091,84.5231818182
444,Marco!,6,2,1,1.0,120.205
445,"NBC soooo blatantly biased towards Hillary wtf, scandalous. GOOD THING 
DONALD WON LETS GO",90,16,2,1.0,92.965
446,48:41 +raises shades+ heLLO... O_ O,35,7,1,1.0,163.472857143
447,What was the last peacetime president of US? ehhhh.,51,11,2,1.0,108.961590909
448,President Donald Trump,22,3,1,1.0,34.59
449,q merda em,10,3,1,1.0,147.39
450,Hillary Salva a México 🌎,25,5,1,1.0,100.24
451,They literally don't answer questions they ignore them and say other stuff,74,13,1,1.0,69.9938461538
452,Trump's winning bitch!,22,5,1,1.0,117.16
453,GO HILLARY CLINTON LOVE YOU,27,5,1,1.0,66.4
454,"Well, He Said Hell Help Us Including Hillary But What About Annoymus The 
Hackers What Will you Do About Them???",112,24,2,0.833333333333,99.48
455,Goodyear,8,1,1,1.0,36.62
456,TRUMO IS WINNING BITCH,22,4,1,1.0,118.175
457,I vote for haillary Clinton Donald tump is dumb and crazy,57,11,1,1.0,103.379090909
458,nope trump can't dill with him😈😈😡😡 Donald j trump,53,10,1,0.9,112.085
459,YES AAHA,8,2,1,1.0,162.505
460,F Donald Trump,14,3,1,1.0,90.99
461,Trump 2016 #HillaryForPrison,28,4,1,1.0,181.625
462,trump cuiliaaaooo,17,2,1,1.0,162.505
463,Trump is now president!!!!!,27,9,2,0.555555555556,145.8675
464,JAIL,4,1,1,1.0,121.22
465,booooo,6,1,1,1.0,205.82
466,if donald trump ids the president i would move to europe right away,67,13,1,1.0,83.0092307692
467,trump is smart!! the hosts are biased!,38,10,2,0.8,134.08
468,KDT,3,1,1,1.0,205.82
469,You clicked here for 20:10,26,5,1,1.0,134.08
470,"thumbs up to US citizens, made a perfect decision for themselves",64,12,1,1.0,67.755
471,"hillary u bitch talkin about russian bombs ur family dropping bombs around 
whole world since 90s",97,16,1,0.9375,63.695
472,lol Wiki leaks showed that hillary had these questions ahead of time,68,12,1,1.0,95.955
473,Donald Trump cheats,19,3,1,1.0,90.99
474,DonaldTrump and Hillary Clinton it s lilith and azazel.......TWO DAEMON....,75,15,1,0.8,118.29
475,screw trump he should die in a hole,35,8,1,1.0,114.115
476,"1:22:34 Hillary's adderall/Modafinil wearing off...she looks to be eyes 
heavy out of it. God I've never hated someone so much.",127,26,2,0.961538461538,105.786153846
477,"Dislike the man, he's not a politician. We get it. However, his charisma is 
unchallenged in this. Clinton let him off the hook. She wasn't good enough 
to stand up to his anger. I hope for the best and expect the worst.",220,52,6,0.788461538462,105.303717949
478,I thought I was watching SNL for a minute. So many shots fired.,63,15,2,0.866666666667,108.9825
479,"From the Transcript: 
WE SAW THOSE QUESTIONS FOR THE FIRST TIME THIS MORNING.
ANDERSON AND I, AND OUR TEAM FROM ABC AND CNN ARE THE ONLY
ONES WHO HAVE SEEN THEM. -pull the other one !!!",185,42,4,0.833333333333,109.563214286
480,Crooked mainstream media,24,3,1,1.0,6.39
481,Oh Americans. I wasn't surprised that you can be this stupid,60,13,2,1.0,96.1144230769
482,"All americans should be ashame of that sexual predator and racist idiot 
trump. He is a national ambarrasment and a disgrace.",125,23,2,0.869565217391,70.1016304348
483,"I love it when Trumps says ""good, it's 1 against 3"". CNN sucks, I watch it 
too see what the enemy is doing. Trump beat CROOKED hillary because she 
sucks and her husband is a loser and they couldn't trick anybody.",214,50,3,0.82,96.8583333333
484,Did you see that fly land on her face at 14:49?,47,12,1,1.0,124.155
485,"Every american needs to watch the youtube video called...the border 
crisis-the real impact or illegal immigration",114,18,1,0.944444444444,52.265
486,"How ppl can trust blindly this woman? He doenst try to hide his 
personality, but Hilary seems like a psycho.",109,23,2,1.0,95.8494565217
487,"Non American here. Hillary won all 3 debates and the most votes in the 
election but Donald Trump is President Elect. WOW!",122,25,3,0.92,86.7046666667
488,Listen to vangelish aton 1,26,5,1,1.0,117.16
489,"am I the only one that think they look like an old couple fighting each 
other but both of 'em are wrong? i think i am alone to ship them .. 🤐",143,33,2,0.909090909091,95.2329545455
490,"I hear that Donald Trump is follower illuminati/freemason, is it right?.",72,14,1,0.928571428571,114.067857143
491,"Hillary is a demon lizard wearing a human costume that she ripped off 
someone...






Qua the hate",100,18,2,0.944444444444,80.2
492,"I don`t know why ... but I think Hillary is a really evil person, who could 
lead america into a next big war",109,24,1,0.916666666667,76.725
493,"This is the beginning of the end I'm actually really scared what's going to 
happen if either of them win... innocent lives are going to be punished for 
their faults! we should be allowed to vote for a new candidate with fresh 
blood and who has our best interests at heart.",275,56,2,0.875,69.6435714286
494,this debate is such a joke,26,6,1,1.0,102.045
495,"**ATTENTION** NEWS FLASH TURNS OUT CNN JUST TURNED IN QUESTIONS FOR THE 
DEBATE. RIGHT BEFORE THE FKING DEBATE. LMFAO CROOKED HILLARY AT IT AGAIN",145,26,3,0.884615384615,97.1691025641
496,Vote for me I'll turn the White House into a trap house.,56,14,1,1.0,114.067857143
497,"1:04:41 
When you're a cameraman but you fall asleep on the 'zoom' button...",76,16,1,0.9375,105.995
498,I vote to the man who did the last speach from the arena...,59,14,1,0.857142857143,108.025
499,"Good luck USA... 
No matter who gonna win this Election. Both ways are bad.
Nore Hillary or Trump were the best choice running for President.",141,30,3,0.933333333333,100.805
500,her teeth look discussing,25,4,1,1.0,75.875
501,"People please do some research on who HUMA is?  Anonymous exposed her. 
Little Jihadist Wench!",94,18,3,1.0,111.445
502,Screw Donald Trump,18,3,1,1.0,90.99
503,I feel really bad for the guy asking the questions,50,10,1,0.9,86.705
504,"I think in this debate we saw one candidate keep totally cool, calm and 
collected in the face of deeply personal insults and then roll out a vast 
array of well-evidenced arguments and policies. Who do you want 
representing the USA at international negotiations on climate measures, 
trade agreements or peacekeeping missions?",328,56,2,0.892857142857,46.9828571429
505,"NBC News 
NBC News 
Subscribe267,322",36,5,1,0.6,167.92
506,"how creative 😂😂

i agree with she",35,7,1,1.0,90.9585714286
507,"What's with those 33 thousand letters Hilary Clinton supposedly deleted?I'm 
not American so I didn't get what they were talking about",134,26,1,0.961538461538,56.7988461538
508,"""GREAT CHOICE FOR AMERICA"" ... if the only rival candidate is thus 
controversial to most fellows that ""SHE DEVIL"" automatically makes the 
goal. Good luck America and may God bless everyone who' s worth it.",207,42,2,0.904761904762,74.7342857143
