,0,num_char,num_word,num_sent,TTR,FRE
459,Wake up America.....,20,5,1,1.0,100.24
460,better trump then hillary,25,4,1,1.0,54.725
461,A sign of democracy,19,4,1,1.0,54.725
462,#donaldforpresident,19,2,1,1.0,204.805
463,33:03 shots fired,17,3,1,1.0,119.19
464,Trump has resting bitch face...,31,6,1,1.0,116.145
465,"Bye, Bye,Lester Holt and NBC.FEEDING YOU QUESTIONS FOR HILARY. You will be 
eating fried chicken and watermelon the rest of you life.",133,27,2,0.851851851852,95.9991666667
466,"""Hey... how are ya Donald?""",27,9,1,1.0,141.3
467,ugh..,5,1,1,1.0,205.82
468,That russian agent trump must never win.,40,8,1,1.0,92.965
469,Hillary. 💩💩💩💩💩💩🔥👃👌,27,3,2,1.0,120.7125
470,SUB４SUB,7,1,1,1.0,205.82
471,Lyin' Bitch,11,3,1,1.0,175.59
472,"While Clinton may be right about young black men killing each other with 
guns, it's actually young white males who die the most from guns and it's 
by suicide. Gee, I wonder why... .. .. .",189,42,2,0.833333333333,94.8771428571
473,Can't wait to watch the second one.,35,9,1,1.0,113.1
474,"Just send trump to his boss Putin, so he can abuse all the women he wants 
there.",81,19,1,0.947368421053,107.402631579
475,"Trump and his supporters are just a bunch of idiots, ignorants, bigots, and 
racist people.",91,19,1,0.842105263158,94.0447368421
476,58:30 is where donald trump gets roasted,40,7,1,1.0,103.044285714
477,"I thought we had dickheads for leaders in Australia... *cough* Pauline 
Hanson *cough*",86,14,1,0.928571428571,101.982142857
478,"Can someone explain what happened to the American dream... I'm in debtors 
prison and illegals and poor people have much superior health care. I would 
cross the border for a better life but the Canadians won't let me in. Too 
bad because my daughter lives there and my Canadian son in law and two 
grand children can't come here.",330,66,4,0.818181818182,79.8511363636
479,BONNE CHANCE LOL,16,3,1,1.0,147.39
480,Hilary#letuspray,16,3,1,1.0,119.19
481,"Lol wtf you guys suck ass, bill clinton is obviously the best president in 
the recent years so thats why hillary will be good president too. he is her 
wife for petes sake. people nowa days are such stupids goddamnit I swaer 
america is dammned!!! its the damned milleanials with their fancy facebooks 
and eye phones. i wish this sutpid donald trump lose,",357,71,5,0.859154929577,109.013549296
482,"The laughter at 44:16 , im dying lmao",37,8,1,1.0,124.69
483,All hail emperor Trump!,23,5,1,1.0,100.24
484,"Dead Pool would be a better president then hillary but trumps amazing 
deadpool would shake his hand.😎",103,17,1,0.941176470588,80.0976470588
485,"I write through the Google translator from Russia
You need to choose Donald trump!
If you choose Hillary Clinton that have to fight with Russia. Clinton will 
lead you to war, and then in Your city will drop a nuclear bomb. Want it? 
Russia does not want to fight. Trump is a good man who will bring us 
prosperity and peace in the world",337,70,6,0.757142857143,98.3076190476
486,"This is my second election voting and it sucks having only two mainstream 
candidates to pick from! What I am happy about is the world watching us 
haha. I mean even if you are laughing at us, or taking it seriously.. you 
can't deny your watching.",248,51,3,0.862745098039,81.7564705882
487,"I thought Trump's dumb, then got to know Hillary, she is really dumb..",70,16,1,0.9375,105.995
488,ive never voted republican before...but Trump has won my vote for sure.,71,15,1,1.0,90.09
489,im so glad im canadian.,23,6,1,0.833333333333,87.945
490,"So Trump saying United states is a third world country.. wow lol, Singapore 
1 world liao 😂😂",94,18,1,0.944444444444,99.265
491,Hillary slayed him. Did he not prepare at all?,46,11,2,1.0,116.6525
492,Are these two clowns really the best options America has to offer?,66,13,1,1.0,76.5015384615
493,I'm Indonesian and I'm here to entertain myself.,48,11,1,0.818181818182,72.6154545455
494,"didn't he say she should be drug tested????? ummmm....IF HE SNIFFS ONE MORE 
TIME?!?!?",86,27,3,0.703703703704,153.833333333
495,"WRONG! lolz thats hilarious trumps faces n stuff are so funny. he got 
roasted in this so many times",100,21,3,0.952380952381,103.044285714
496,Vote 1 Hillary Clinton trump is coo koo,39,8,1,1.0,92.965
497,"The justice system does need a reformation. First of all instead of 
continuing a cycle of convicts how about teaching them how to have a better 
life? How about instead of handing out free money when most people do not 
have a valid excuse not to work, teach them how to fish. See what the 
puppet masters behind the curtain doesn't realize is that all of this 
oppression is hurting more than helping.",403,79,4,0.721518987342,75.4165981013
498,"""Let me tell you, let me tell you""",34,11,1,0.727272727273,134.142727273
499,"I really, REALLY, hated Trump in the beginning, but take out the emotion 
and I'm warming up. Hilary is horrible (Say something meaningful).",140,31,2,0.838709677419,84.6702419355
500,"I'm British so I find this rather amusing but I feel so so sorry for the 
usa if Donald Trump wins the election :(",114,26,1,0.807692307692,69.8142307692
501,"Watching the debate from Pakistan during my junior year mid term exams, 
really American's presidential debate candidates are a good entertainment 
for the world. Go on guys, one of you will win!",195,37,2,0.918918918919,66.8737162162
502,"All I ever see from Trump is that he wants to complain or call attention to 
the negative. He answers no direct question, seems to have no real workable 
plan, and adds nothing to the culture of America but animosity. His 
ignorance is astonishing.",248,49,3,0.816326530612,71.1260544218
503,Why could'nt they just 1v1 on CS:GO,35,9,1,1.0,150.7
504,18:58 You can't bring back Jobs indeed :'(,42,11,1,1.0,134.142727273
505,"The reason other races like hillary is because they have short memories. 
They don't remember the last Clinton administration. Usually when the state 
wrongfully remove children from a home they send a Case Worker. The 
Clintons sent armed guards with assault rifles to get Elian Gonzalez. 
Anyone remember?",307,54,5,0.851851851852,72.1063333333
506,"I can barely watch this, its depressing",39,8,1,1.0,92.965
507,i watch this video to improve my english lol,44,9,1,1.0,84.9
508,"Obamacare is going up 25 percent 2017 right around the corner after he's 
out.",78,16,1,1.0,100.7075
509,"Trump?
Clinton?

RIP America.",29,7,3,0.857142857143,107.780952381
510,"When they tell you your time is up...then shut up! Or take the seconds off 
their next question.",96,22,2,0.954545454545,114.915454545
511,"Chris Jericho: Trump, Clinton...YOU JUST MADE THE LIST!",55,13,1,1.0,115.547692308
512,He does know that President Bush invaded Iraq? What a effing idiot.,67,14,2,1.0,90.9585714286
513,Well... we all know where the mediator stands.... biased much?,62,14,1,0.928571428571,108.025
514,Sanders2016,11,1,1,1.0,205.82
515,Who's Win?,10,4,1,1.0,139.325
516,Is there a remix of Donald saying China?,40,9,1,1.0,103.7
517,well...MOM CAN WE MOVE BACK TO VIETNAM? THIS COUNTRY IS SCREWED,63,14,2,1.0,109.087142857
518,I am also not a USA citizen,27,7,1,1.0,42.6157142857
519,I can't wait till the president is picked and all the comercials are over,73,15,1,0.933333333333,95.73
520,Wow. And I thought Romney vs. Obama was bad.,44,11,2,0.909090909091,116.6525
521,laughed for this hole debate,28,5,1,1.0,100.24
522,"1:06:13 When Hillary Sodom Clinton talks, she sounds like the Charlie 
Brown, Peanuts school teacher! Mua mua mua mua mua mua!!!",128,27,3,0.703703703704,131.9
523,"It's like watching an old married couple bickering and making vain attempts 
at not making fools of themselves.
I'm not American nor do I live in the US, and I know they're both married, 
but I nonetheless ship it (#dilary). I mean, they should just kiss and make 
up and start cleaning the mess of the country they're in",321,71,3,0.718309859155,89.8724882629
524,"All Donald does is to interrupt with ""wrong"" and other meaningless 
comments! He may know a lot about businesses, no doubt for he's successful 
in that. But being a President goes beyond about only economy. 

Good one when Hillary said she is criticised by him for having prepared for 
the debate. What's more, she is prepared to be President. How about that, 
Donald!? lol.",374,79,7,0.73417721519,93.6458227848
525,"after we build the mexican wall made out of pure gold and make mexico pay 
for it we should let illegals in on purpose so we can have a reason for 
ww3, 

we can call it:



world war tres ""revenge of taco bell"".",212,48,1,0.854166666667,66.465
526,"a criminal or a racist? I saw a video, saying trump has no chance to win, 
because the mainstream media is helping Clinton to win, by making trump 
looks like a joke than a president candidate. Idk if that is true, time 
will prove it.",235,52,3,0.769230769231,89.9993589744
527,go hillary,10,2,1,1.0,35.605
528,"Such a great comedy :, D nice to listen while you draw stuff",60,14,1,1.0,101.982142857
529,"this time the parties could have put up a better candidate, both parties.",73,15,1,0.933333333333,90.09
530,I'm so embarrassed to be an American right now 😢,49,11,1,1.0,80.3063636364
531,"Lester wants Clinton you can tell lol I hate them both u watch because it 
funny",80,16,1,1.0,90.1325
532,"How is it a democracy in the US when you are only supposed to vote for one 
of 2 candidates? Its just one more candidate to vote for than in North 
Korea",153,33,2,0.848484848485,79.8511363636
533,"Look how many times they're blinking their eyes within the first 13 
minutes. What does that tell you. That they're simply nervous? Who blinks 
their eyes 30 times while saying anything at all? Even during an argument 
with your own spouse or girlfriend.

Is this not prepared by both sides as well as anticipated? Are they not 
trying to make points that were written for them based on what they believe 
in? Hearing each other's comments they are both taken aback and wonder what 
they're saying themselves is right or wrong. Because it's been prepared. 
Because they hear an argument that is decent against their prepared 
monologue. Each of these candidates fear each other and are afraid of what 
each other will actually do if elected.

There's always what is promised and what actually will happen. I've never 
voted once in my life and these two prominent candidates make me want to 
vote even less than ever. I don't want either one as my country's leader.",965,189,14,0.650793650794,87.9420238095
534,"No one wants this Betty Crocker lookin ass bitch to run this country. Trump 
knows what needs to be done. He's got my vote",122,27,3,0.888888888889,113.1
535,quiero ir a estados unidos :c,29,7,1,1.0,175.558571429
536,we need law and order...what else would I watch every single day,64,14,1,1.0,89.8964285714
537,"Trump: America is in condition like third world country, full of bad bad 
people, created vacuum for ISIS.Cmon altleast be proud of where you are 
standing right now, your country😬! And ya america was always great and 
country with immense respect and dignity. ( not an American though)",287,55,3,0.890909090909,85.1684848485
538,"Guess what we have the dumbest president in the world...
A)Canada
B)Spain
C)Mexico
D)Brazil",91,23,1,0.826086956522,87.8552173913
539,"4:41 Hillary's teleprompter turns on.
1:38:39 Hillary's teleprompter turns off.",79,14,2,0.642857142857,78.8728571429
540,"for me this election is odd I wasn't going to vote I don't normally care 
about politics the only reason I am voting is
to keep hillary clinton out of the white house. due to her mishandling of 
classified information, her taking massive amounts of
money from corporate backers, due to her sociopathic use of accusations of 
sexual misconduct against her opponent while having silenced multiple 
victims of sexual assault in the past when it suited her, her pulling money 
out of her foundation that
was intended to help people she insist's are going to be oppressed by her 
opponents, as well a large number of people who were supposed to testify 
against her have turned up dead and the fact she will likely start ww3 with 
russia I would have to say for me this election is about the morality of 
the candidates and don't misunderstand I don't think donald trump is an 
angel 
but even though I am a libertarian I would sacrifice every political view I 
have to keep that warmongering sociopath out of the white house I WOULD 
HAVE VOTED FOR BERNIE SANDERS OVER HER AND HE AND I DONT AGREE ON ANYTHING.
I feel sorry for american democrats that this wretched woman managed to 
sabotage bernies bid for the democratic nomination
as while I don't agree with his politics I wouldn't have bothered to vote 
against him since I think he is just a human with 
different political views then me and not actually a bad person (at least 
by politician standards) this woman stole your dnc nomination, she has 
silenced victims of sexual assault when it suited her, she breaks the laws 
of this country whenever she wants, is in the pocket of numerous corporate 
backers, is suspected though not proven guilty by myself and others of 
having people who testify against her killed, has been disgustingly 
contempt filled towards her own supporters in her emails,and people who 
work for her HAVE BEEN CAUGHT ON VIDEO admitting to voter fraud, and 
inciting violence at trump rallies.
AND TO TOP IT ALL OFF she is attempting actions that could spark a third 
world war. american liberals I implore you please
do not vote for this women she doesn't care about you,she has galvanized 
your opposition in this race,she has stolen your nomination from you, shown 
contempt for you,and lied to you. I understand fully your dislike of donald 
trump on both a personal level as he is brash and vulgar and on a political 
level I will never fault you for disagreeing with me or mister trump 
about political issues but the worst the man will do deregulate american 
business and make it difficult to immigrate to this country hillary will 
start a world war please don't let this sociopath play you. sanders or 
someone else can be elected on the
next go around but we have to have not been nuked in the next four years 
for that to happen PLEASE don't vote for her.
that said I hold no contempt for you even if you ignore me here. if you 
read this far I thank you for your time 
and regardless of weather this changes your opinion or you just move one or 
even if you spend the next week flaming me
I wish you the best",3102,593,9,0.473861720067,22.6876260071
541,"or maybe you need to stop intruding! trump it ruts and then if Hilary tryes 
to she gets shaped at gg trump",107,23,2,0.913043478261,103.205978261
542,MEME MAN 2016,13,3,1,1.0,175.59
543,"You are a great president. You goooood trump. Me alshammari Saudi Arabia 
city hail. I vote for TRump. People 500000 Alshammri good trump",137,27,5,0.814814814815,116.754
544,"YOU DEFEND GERMANY?!?!? HAHAHAHA!!!
Since when? Or do you mean by defending ""stock our Nuclear Weapons in...""?
Also, since when is the U.S. against Nuclear Weapons? As far as I knew you 
got the most! hahaha!
Or is this again the American ""You aren't allowed to do that but we are 
because we are the good ones"" attitude?",321,79,8,0.658227848101,114.353647152
545,I'm tired of hearing politics for homework.,43,9,1,1.0,75.5
546,"watch this and listen for every time trump breathes in through his nose, 
its comedic as all hell",97,19,1,1.0,85.1394736842
547,why is trump always grumping...somebody give that guy a joint,61,12,1,1.0,103.005
548,"YOU heard Trump (@45:00 minutes)he has been to the worste cities and met 
people. Detroit, Philadelphia, Hillarys response to Trump about her sitting 
around, ""Well yes i did, i have prepared to be President"". OK",212,47,3,0.829787234043,102.733333333
549,"Vote Donald Trump for President USA**💯👍
Vote Hillary Clinton for The Hell 💀♿💀♿",82,13,1,0.846153846154,83.0092307692
550,50:29 my reaction every time she starts speaking,48,8,1,1.0,71.815
551,"I can't stand any of these lowlife ""candidates"" but credit to Trump for 
going after the real rulers of the US, Janet Yellen and the Federal 
Reserve. Unfortunately the gatekeeper Lester Holt changed the subject 
immediately, Hillary remained silent, and someone had a talk with Trump 
afterward about it because he has been silent since.",338,63,2,0.825396825397,54.0053571429
552,im forced to watch this :/,26,7,1,1.0,139.301428571
553,SPONGEBOB FOR PRESIDENT 2020,28,4,1,1.0,118.175
554,SNIIFFFFFFF,11,1,1,1.0,205.82
555,Trump your sooooo harsh,23,4,1,1.0,139.325
556,Jay-z & Lady GaGa for president,31,6,1,1.0,116.145
557,"Official t-shirt Donald trump : 

https://teespring.com/fr/donald-trump-for-president-1#pid=2&cid=6046&sid=front
",113,14,1,0.857142857143,156.367857143
558,"usa could only avoid the debt free by legalizing those agri immigrants to 
push more in production. they need to open more industries in latin america 
countries to bring back revenue. cost of labour is too high in the usa. usa 
should get involved more in electronics industries. thats what making more 
revenue.",313,58,5,0.706896551724,66.7023793103
559,"Troops in places they shouldn't be, empty factories all over the country, 
full-time employment a thing of the past, police corruption and brutality, 
keeping the public in constant fear, rampant racism from all races, 
intrusive advertising and mind control and the destruction of human rights 
and privacy.  Australia has done a wonderful job of copying everything 
America does.",381,67,2,0.746268656716,46.5638432836
560,is this a presidential debate or a comedy talk show?,52,11,1,0.909090909091,72.6154545455
561,"if trump wins he will make America great again literally. crate wealth for 
all lower class guaranteed the way I see it with his credentials. if 
Hillary wins America is going to continue getting ruined by China and 
others and she's going to increase tax on 50k plus annual wage people/ 
familys come she doesn't have a clue.",326,63,3,0.857142857143,72.72
562,"HC is literally a witch. A corrupt liar. Should be in jail.....but she is 
the chosen puppet of the 'elite' so nothing will be done.
She has drank the blood of murdered (sacrificed) babies which is part of 
what one has to do to be accepted at the very highest level in these 
interlinked secret (luciferian) societies. Ted Gunderson could tell you a 
lot more ....but he was murdered (slowly poisoned with arsenic)
The doctor treating him has even said so.",457,96,5,0.739583333333,90.4095
563,"Hillary Hillary Hillary ! 




Who's with me",44,8,2,0.75,65.3
564,dumb,4,1,1,1.0,121.22
565,"Democrats Founder President Andrew Jackson - A man who killed 4,800 Native 
Americans 1809 -1838 and got away with murder . Native Americans For Trump !
Republican Abraham Lincoln Freed the Black Slaves !!!!!!!!!!!!!!! History 
101 NBC",235,51,4,0.666666666667,105.976102941
566,you suck trump don't became president,37,7,1,1.0,90.9585714286
567,"Why does Trump:
1. Act like a child.
2. Speak like a child.
3. Never answer the prompt (aka question).
4. Interrupt Hilary constantly while continuously telling her to shut up 
when she tries to refute something he claims. 

I have never been into politics until now. The person who wins this 
election affects my future in this country. My God. Trump would only bring 
this country to hell. I would rather die than live in this country with him 
as president. Thankfully, I don't think he will win this election. 
Honestly, Hilary isn't my first choice but she's still better than Trump.
(P.S. Trump, I don't think running a country is like running a business.)",662,145,17,0.620689655172,101.816470588
568,"vote for trump!, he's the one telling the truth and ready to be president. 
I do not want Hillary to win, if she does its gonna be a complete disaster 
she's nothing but a liar and a murderer and I will not allow this horrible 
person take over. ~ so do us a favor vote for trump! and america will be a 
better place instead of that ditch ass.",343,79,4,0.696202531646,85.0545727848
569,#Trump,6,2,1,1.0,162.505
570,to*,3,1,1,1.0,205.82
571,"is here any chinese who watched this video.i think you guys would be very 
angry on donald trump.even i was thinking why he particularly pointing out 
chinese.but still i think his election manifesto would bring some change in 
united states.",242,41,1,0.926829268293,51.732195122
572,Hilly is a Boss bitch!!!,24,8,2,0.75,139.325
573,"If you like this you will be married in 2025 with your dream girl, if you 
subscribe to my YouTube channel you will be the most lucky person ever in 
history (2million dollars per lottery), if you don't sub your dying in 
sleep today",233,49,1,0.775510204082,63.8673469388
574,"Shes a criminal. If we as people did what she has done we would be in 
prison. Yep there is no choice here. Bad, bad, bad or worse, worse, worse. 
Vote for Bugs Bunny can't do worse than these two unless its the one we are 
getting rid of.",239,59,5,0.779661016949,114.559694915
575,"Why don't they shut off the microphone when the 2 minutes are up. Stopping 
the perseverance of wasted time. This would allow us to acquire more 
questions to be answered.",171,34,3,0.852941176471,88.3375490196
576,It doesn't matter anymore. America is already lost lol.,55,12,2,0.916666666667,87.945
577,Hallo gays,10,2,1,1.0,162.505
578,Trump is obsessed with Mexico and china.,40,8,1,1.0,82.39
579,"""it's a UGE problem!"" -Trump",28,9,2,1.0,155.2675
580,"I'm sorry but Clinton shouldn't be president because she doesn't have 
respect for America because she lets in illegal refuges from Syria which we 
fight against and opens Mexico borders. Clinton is a bad bad person",215,40,2,0.875,59.635
581,"He is absolutely disgusting. No substance, no knowledge, no tact. All he 
knows is insults and bullying",103,21,3,0.809523809524,90.9585714286
582,"I'm sorry America , but you're doomed regardless the result of the 
election.",77,16,1,0.9375,74.27
583,am i the only one who thinks this should be labeled as a comedy,63,14,1,1.0,77.8107142857
584,"If Hillary wins, I'm moving to Benghazi. At least there she'll leave me 
alone. Even though I live in Canada. All that nuclear fallout will leak 
over here.",156,35,4,0.885714285714,103.685178571
585,"WW3

“As President I will make it clear, that the United States
will treat cyber-attacks, just like any other attack. We will be ready with
serious political economic and military responses.” Hillary Clinton
At this point, I don't care if Donald Trump felt up 100000 women and 
Melania Trump filed the video!",308,58,2,0.862068965517,72.3793103448
586,It's not even two minutes and Trump as already mentioned Mexico and China.,74,15,1,0.933333333333,67.53
587,"Republicans are never getting my vote again. Instead of broadening their 
appeal they pick trump. I know many stronger conservatives don't like 
pandering to minorities but they are never going to win again. Soon the 
minorities with make up the majority in the u.s. and the Republican party 
will either die out or be forced to change.",336,62,4,0.790322580645,68.2960483871
588,Meanwhile those of us in Canada are memeing all day long,56,11,1,1.0,87.9972727273
589,Yawn.....,9,3,1,1.0,175.59
590,"Everyone complains about how bad it's gonna be to vote for either of 
them...... Even tho it was us that put them up there...",125,29,2,0.862068965517,98.7657758621
591,"lol i love how everyone is watching this and lives in another country. btw 
I will probably leave America cause i hate them both.....oops",137,27,2,0.962962962963,89.7325
592,I uhh.. kind of feel bad for Lester.,36,9,1,1.0,122.5
593,hillary wana start a nuclear war,32,6,1,1.0,73.845
594,"Donald Trump did release his tax returns, he e-mailed them to Hillary 
Clinton...",81,15,1,1.0,90.09
595,"For how the two candidates compare on the accuracy of their facts, try this:
https://www.theguardian.com/us-news/2016/oct/19/third-presidential-debate-fact-check-trump-clinton
",176,19,1,0.894736842105,98.4973684211
596,Soooo..... What happened to Ron Paul?,37,9,1,1.0,141.3
597,"Me: * Searches on Google *
'Two kids get into an angsty toddler fight
Google: Did you mean the presidential debate",114,23,1,0.869565217391,102.56826087
598,Jesus Christ Man,16,3,1,1.0,90.99
599,Poor Lester. Nobody listens to him.,35,8,2,0.875,97.025
600,"Did he say ""It WOULD be squandered too?"" 38:54",46,12,2,1.0,137.295
601,Stupid yanks.,13,3,1,1.0,119.19
602,hahahaha... good to know that i'm not americans.,48,11,1,1.0,111.07
603,"Perfect sexuality election, do we get screwed by a dude or a chick?",67,15,1,0.933333333333,78.81
604,"do you know that hilary fart 3times!she eat bacon and fart to all 
america!smell like dog that never never clean",112,24,1,0.833333333333,80.25
605,How about ban stock markets & derivative markets that are not reliable??,72,14,2,0.857142857143,78.8728571429
606,"I'm American and im watching for entertainment & for those who want to make 
fun of America always remember YOUR country NEEDS US. We will find you and 
we will go to war.",171,36,2,0.861111111111,75.765
607,"21 TRILLION DOLLARS IN DEBT AND COUNTING AND HILARIOUS CLINTON WILL ADD 
ANOTHER 21 TRILLION TO OUR NATIONAL DEBT THEREFORE RUNNING THIS COUNTRY 
DEEPER INTO DEBT AND FURTHER INTO THE GROUND",190,31,1,0.774193548387,41.6474193548
608,"Gonna be honest Americans are stupid . Enough said. Have fun getting kicked 
out of your own country cause half of the people in America are
Immigrants or refugees. Thank god I live in Europe",191,38,4,0.868421052632,83.6503947368
609,"I hated trump but after watching these debates, oh man.. I can't stand 
Hilary.",79,17,2,0.941176470588,98.6780882353
610,"Hillary might actually become the first F president. I didn't female 
because the emale was deleted.",100,19,2,0.894736842105,76.9714473684
611,i think andrea might be a hillary fan...,40,9,1,1.0,84.9
612,hillary clinton 👿👿👿😈😈😈👺👺👹👹💀💀👻👻👽👽👻👻💣💣💥💥💥,62,3,1,1.0,62.79
613,"I think Hilary's view is better by starting with the middle class and 
building up,I personally don't like the riches not having to pay taxes like 
comon Donald your rich as hell why didn't you pay taxes? My family is not 
rich or poor Im just a ordinary kid who had a normal life and trust me I'm 
not saying I hate Donald I just think rich people not paying taxes is not 
right especially when there rich plz don't hate if you have a different 
side of view please leave a comment and like if you think rich people 
should start paying taxes after all these years!!!",568,119,3,0.647058823529,64.2002240896
614,Haha yay Trump president,24,4,1,1.0,97.025
615,"I am standing back in amazement at the reaction of the world and especially 
the American people st this election. When the freedoms that Americans have 
enjoyed and now take for granted these fiascos happen. St a recent election 
in my small suburb of approximately 20,000. 900 people turned out to vote 
on local matters. city council, milages etc. Then all 20,000 complained at 
the results. We are very young country. less than 250 years old. And this 
sickness cthat has set in in America is sickness that is best to have when 
your still young. We have to learn that can no longer rely on our system to 
filter out laws, politicians etc. we sit blind to in there birthing phase 
then wonder how all this happened. A democracy is no better than the values 
of the people. America will survive this mess and hopefully learn from it. 
How many of us go or have ever gone to a city council meeting? We vote for 
drain commissioner. How many know what a drain commissioner is let alone 
qualifications? If we choose to ignore or system of govt. then it's 
participants will always have the final say. It is what it is. Nothing we 
can do about the past. But, with this election as a reminder, maybe we can 
help our future.",1224,248,21,0.584677419355,83.9813978495
616,Trump is babbling...,20,4,1,1.0,97.025
617,"""That make me smart"" Saying that out loud in your presidential debate, 
however, doesn't.",89,20,1,0.95,97.705
618,"Einstein Said: Only two things are INFINITE, the universe and human 
STUPIDITY, and I'm not sure about the former. 
Trump Said: You're a nasty woman!!....Bad Hombres, we are going to take 
them out!!!
FOR THE US CHRISTIANS:
When a foreigner resides among you in your land, do not mistreat them. The 
foreigner residing among you must be treated as your native-born. Love them 
as yourself, for you were foreigners in Egypt. I am the Lord your God.
Leviticus 19:33-34:

One of the most sincere forms of respect is actually listening to what 
another has to say...",562,120,8,0.683333333333,93.615
619,"Lightning Thunder, the Torch the TRUMP",38,7,1,0.857142857143,103.044285714
620,"cheatig in this debate air fhone in their ear writing a display of the 
podium. she is going to be sanction for the comitte.",124,26,2,0.884615384615,102.532307692
621,"This debate was bad, just bad, very bad, bad debate, I mean its really just 
a bad debate, really bad, so bad, I mean really bad. It's all Obama's 
fault, he's just bad, very bad, I mean Obama is bad so bad, just a bad bad 
man. 
How anybody thinks this man is intelligent and plans on voting for him is 
truly mind boggling. If this moron is the right choice for president, I 
shudder to think who might be next. This is proof of how America is getting 
dumber everyday.",471,111,5,0.504504504505,87.5074054054
622,Check out Bok wow productions for funny presidential videos,59,9,1,1.0,37.9
623,"If America is considered as one of the most powerful country in the world, 
shouldn't the people of the world to also get a say in this, even as simple 
as a reaction video and t these people should be considered because people 
can be driven through greed and some negative motivational speech to do 
negative actions, like for example the blacks being thrown from the rallies 
of Donald Trump when they came there to support him which means they only 
want a ""white country"".",477,92,1,0.717391304348,-0.571086956522
624,"A presidential candidate who says he will ban pornographic movie with 
visibly pregnant actresses being consistent or dictator?",127,19,1,1.0,22.8026315789
625,"trump's first point to give more power (less tax) to the rich to regulate 
the economy is similar to a dictatorship or communist state. It can seem 
like a decent plan but doesn't work out very well due to the inability to 
regulate people's greed.",248,52,2,0.788461538462,68.1873076923
626,"Americans are too patriotic - this will lead to a helluva war - too 
consumer orientated - it will collapse on itself",117,22,1,0.818181818182,49.9140909091
627,"hey gringos, vote for trump, if i were american i would vote for him for 
sure, thats clearly because a woman CANT do the job of a MAN, she just 
REVEALED a HIGHLY MILITARY SECRET of YOUR country, saying 4 minutes that 
takes response for military atacks with nuclear bombs, please dont be idiot 
americans, because my idiotic country also depends on your economy and if 
your country fall down we also do, that woman doesnt have enough for what 
is needed.",457,91,1,0.725274725275,3.83923076923
628,"I think it's funny he says that the countries not paying according to 
contract isn't right or fair, yet he's refused to pay fairly to those under 
his employee.",161,34,1,0.882352941176,67.8191176471
629,Vote for tgdhfrjj,17,3,1,1.0,147.39
630,"Shut up, Lester, shut the F up.",31,10,1,0.8,129.005
631,When NBC news becomes a Comedy channel,38,7,1,1.0,78.8728571429
632,trump really kicks her ass actually :),38,8,1,1.0,92.965
633,"democracy is theater
theater is an operation by those above us that control both sides
the operation is to insight hate and polarize the masses",143,25,1,0.8,29.18
634,Clinton is a puppet.,20,5,1,1.0,100.24
635,"of 320 million people in america, these are the intelligent two are 
contesting for presidential election, all the best very America, wonder how 
world will be when any one of these two comes in office",201,38,1,0.789473684211,43.5913157895
636,"ok, before NBC edits this video, does anyones else see the 'screen' on 
hillary's podium go out around 1:38:41? This election is rigged. and why 
did she look down so much at the 3rd debate?",190,42,3,0.928571428571,103.996428571
637,"*Did he seriously just say $650 million isn't a lot?!* 0:37:00
0:50:00 there is nothing wrong with Stop and Frisk, the concept. The issue 
is who they were stopping and frisking, the reasons why, and how they were 
prosecuted versus those who weren't stopped and frisked and not prosecuted, 
for the same crimes if any crimes at all. They're also so cowardly both 
Trump and Clinton not saying what the true issue is. Most of the guns here 
increasing gun crime are illegal gun owners. It has nothing to do with 
buying and background checks, because a 14 yr old gang banger isn't getting 
background checks because they're not buying guns. That means the 
government is not writing and enforcing proper and effective laws on 
imports. And they're also scared shitless of the NRA.",780,156,8,0.641025641026,93.7655769231
638,43:05 Trump got rekt lmao,25,5,1,1.0,167.92
639,"When your not American but your watching their presidential debate 
😂😂😂☕️☕️☕️☕️",82,11,1,0.909090909091,57.2336363636
640,"http://www.zerohedge.com/news/2016-10-22/nsa-whistleblower-us-intelligence-worker-likely-behind-dnc-leaks-not-russia
",117,3,1,1.0,203.79
641,🐸🍷,4,1,1,1.0,205.82
642,"the only ones who could possibly vote for Hillary and think they are doing 
the right thing are young dumb college students who are easily swayed by 
celebrities and the mainstream media. just a bit of research reveals what a 
hideous person Hillary really is. discover the truth about her before its 
too late.",311,57,3,0.80701754386,65.8447368421
643,two idiots,10,2,1,1.0,35.605
644,"What should happened when Trump looses by the largest margin in 
Presidential election history? 

We will roundup all the Trump supporters using the deportation police that 
Trump wants....the Trump supporters will be dropped off in Georgia, where 
we will build a wall to keep them all in. We will not allow anything in or 
out of Georgia, and we predict within 3 months that all the white trash 
will be dead. NOW THAT WOULD BE HUGE!",435,84,4,0.72619047619,81.7842857143
645,Please fix Trump's hair... from Bangkok 😆😆😆,46,9,1,1.0,122.5
646,"I can remember watching Bill Clinton back in 1992 and being blown away by 
his debating skills and charisma. It's obvious Hillary is nowhere near as 
likeable as her husband. In fact I don't blame him for having those 
affairs. He should have just left her.",257,52,4,0.865384615385,86.2630769231
647,I can't wait for Hillary to DESTROY donald trump on nov 8!!!😎😏😇😈👻,70,17,2,0.882352941176,108.631029412
648,"Great banter, not as humorous as the brits, but still not bad.",62,15,1,0.8,107.01
649,If donald trump become president theres going to be a purge,59,11,1,1.0,80.3063636364
